Year,Month,Day,Hour,Temperature,Dew Point,Relative Humidity,Wind Speed,Toronto,Scored Labels
2015,1,11,8,-1.26326995842021,-1.21317862264248,0.0801053248501964,-0.493752046839788,-0.168360117197878,0.466975033283234
2020,1,17,7,-2.08544337147169,-2.1175220910111,-0.166208408401874,-0.818179145501847,0.679307652063538,0.355274856090546
2015,10,20,5,0.434120313686075,0.00815121608216581,-1.27462020803619,-0.277467314398415,-0.714986996441222,-0.969682037830353
2014,11,5,21,-0.202401038353782,-0.178311354715489,-0.0430515417758389,-1.35889097660528,0.373315431617536,-0.0610702633857727
2018,2,12,21,-1.54616833710459,-1.56745750715802,-0.166208408401874,-0.71003677928116,0.873399804838348,0.692709267139435
2013,10,3,14,1.06180109139204,-0.0104950409975997,-2.38303200767051,-0.385609680619102,0.808042243189688,0.287232100963593
2014,12,11,13,-1.201385938083,-0.849576609587048,1.31167399111055,-0.493752046839788,1.41012402322583,1.16044330596924
2016,3,6,14,-0.556024011709257,-0.793637838347751,-0.843571174845068,0.0469597842636433,-0.343637214346559,0.386109888553619
2019,2,15,20,-1.16602364074745,-1.20385549410259,-0.227786841714892,1.23652581269119,0.793188251905901,0.645106375217438
2018,11,24,12,-0.582545734710918,-0.355450796973262,0.695889657980373,0.371386882925702,0.353510109905821,0.201335608959198
2017,2,2,15,-1.21022651241689,-1.55813437861814,-1.15146334141016,1.66909527757394,0.914000714347365,0.740047752857208
2017,8,15,0,0.911511327715967,1.35068172582528,1.25009555779753,-1.57517570904665,-0.775393227661954,-0.973316669464111
2019,3,1,19,-1.03341502573915,-0.998746666225172,0.0185268915371787,-1.14260624416391,0.898156456977993,0.598572194576263
2018,5,26,4,0.867308456046533,0.688739599493607,-0.658835874906015,-0.385609680619102,-1.41609538503594,-1.11256289482117
2017,7,14,19,1.16788798339869,1.16421915502763,-0.166208408401874,0.479529249146388,0.605037695644606,0.578501999378204
2016,6,20,23,1.05296051705816,0.455661385996538,-1.58251237460128,1.56095291135325,0.0514789538021618,-0.602143347263336
2013,5,19,12,1.04411994272427,1.10828038378833,0.0185268915371787,-0.169324948177729,-0.761529502463753,0.616718351840973
2018,11,29,23,-0.750516647054769,-0.681760295869158,0.141683758163214,-1.35889097660528,-0.336705351747459,-0.986797749996185
2016,5,12,17,0.770062138373777,0.250552558119117,-1.45935550797524,-0.169324948177729,0.215863124009399,-0.0795649290084839
2013,3,31,23,-0.228922761355442,0.166644401260173,1.31167399111055,0.0469597842636433,-1.23091562703141,-0.800948441028595
2013,5,4,19,0.884989604714306,-0.0944031978565445,-2.25987514104447,-0.818179145501847,-0.510001916724968,-0.117365568876266
2015,8,3,23,0.911511327715967,0.912494684450793,-0.166208408401874,-0.71003677928116,-0.785295888517811,-0.836339175701141
2014,2,1,22,-0.759357221388656,-0.290188897194082,1.74272302430167,-1.25074861038459,0.172291416243625,-0.027310311794281
2013,6,19,0,0.36339571901498,0.362430100597711,-0.166208408401874,0.695813981587761,-1.20219791054942,-1.35667705535889
2013,6,18,13,0.999917071054836,0.464984514536421,-1.45935550797524,-1.35889097660528,1.00807599247801,0.379956543445587
2014,12,17,15,-0.529502288707597,-0.271542640114317,0.819046524606408,1.66909527757394,1.00312466205008,0.715430557727814
2019,12,15,11,-0.865444113395299,-0.905515380826344,-0.227786841714892,2.85866130600149,-0.104983087720389,0.345733940601349
2019,11,8,2,-1.04225560007304,-0.840253481047165,0.634311224667355,-0.818179145501847,-1.04969693336921,-1.23406648635864
2016,10,16,21,0.796583861375437,1.17354228356751,1.06536025785848,-1.25074861038459,-0.735782584238523,-0.0841853618621826
2014,6,30,22,1.63643842309469,1.6676680961813,-0.104629975088857,0.263244516705016,1.0506574341582,1.46092462539673
2014,10,16,18,0.584410077362152,0.987079712769855,1.18851712448451,1.12838344647051,0.744665213712199,0.292489647865295
2016,11,30,17,0.115859637666147,0.586185185554897,1.55798772436262,-0.493752046839788,0.917961778689708,0.153591156005859
2017,10,16,18,-0.1228358693488,-0.458005210911972,-1.08988490809714,-0.0611825819570429,0.405003946356281,-0.020559549331665
2014,9,28,4,0.460642036687735,0.716708985113255,0.695889657980373,-0.926321511722533,-1.8300266088108,-1.33169937133789
2015,9,23,23,0.743540415372116,0.921817812990676,0.387997491415285,-0.926321511722533,-0.899176488360174,-0.88745653629303
2017,1,29,22,-1.34283512742519,-1.45557996467943,-0.474100574966962,0.0469597842636433,-0.072304306896059,0.242785513401031
2013,8,13,1,0.805424435709324,1.25745044042646,1.37325242442357,-0.926321511722533,-1.11010316458994,-1.30705678462982
2018,4,4,10,-0.441096545368728,-0.374097054053027,0.0801053248501964,2.64237657356011,0.404013680270695,0.0168737769126892
2016,8,3,18,1.66296014609635,1.0150490983895,-1.6440908079143,-0.493752046839788,2.53506629645126,1.69399881362915
2019,7,17,22,1.38890234174586,1.50917491100329,0.203262191476232,0.15510215048433,0.919942310860879,0.666354954242706
2013,8,13,21,0.407598590684414,0.520923285775717,0.203262191476232,0.0469597842636433,-0.098051225121289,-0.293406844139099
2015,5,20,23,0.0539756173289384,-0.840253481047165,-2.19829670773146,-0.493752046839788,-1.10812263241877,-1.05487847328186
2016,12,20,3,-1.63457408044346,-1.66068879255685,-0.166208408401874,-0.818179145501847,-0.581301074887143,-1.03621912002563
2019,9,23,6,1.16788798339869,1.43458988268423,0.634311224667355,-0.169324948177729,0.362422504676093,0.134202599525452
2013,3,24,22,-0.723994924053108,-0.737699067108455,-0.166208408401874,-0.601894413060474,-0.562486019261014,-0.170236527919769
2018,4,3,21,-0.511821140039823,-0.11304945493631,1.37325242442357,0.263244516705016,-0.0356644617293857,0.0578084588050842
2018,3,24,23,-1.13950191774579,-1.89376700605392,-2.07513984110542,0.695813981587761,-0.827877330197999,-0.427523910999298
2015,2,12,21,-2.22689256081388,-2.2293996334897,-0.0430515417758389,0.263244516705016,1.51905329264027,1.3082869052887
2016,7,30,14,1.52151095675416,0.940464070070441,-1.52093394128826,0.695813981587761,0.681288184234709,1.24121141433716
2013,5,19,9,0.725859266704342,0.8006171419722,0.0801053248501964,-0.818179145501847,-1.01899868471605,0.0937930941581726
2017,2,7,9,-0.80356009305809,-0.700406552948924,0.264840624789249,1.12838344647051,0.766451067595086,0.325366258621216
2018,1,6,4,-2.73080529784543,-2.7701410888029,-0.166208408401874,-0.818179145501847,-0.437712492477207,-0.463097035884857
2017,7,13,18,0.770062138373777,1.0709878696288,0.819046524606408,-0.0611825819570429,0.263395896117516,0.124958455562592
2016,4,13,1,-0.874284687729185,-0.85889973812693,-0.0430515417758389,-1.25074861038459,-1.0576190620539,-1.14917683601379
2014,4,11,2,-0.184719889686008,0.101382501480993,0.880624957919426,-0.277467314398415,-1.42203698154946,-1.53199672698975
2018,10,24,14,-0.396893673699293,-0.355450796973262,0.0185268915371787,0.912098714029133,0.266366694374273,0.097505509853363
2016,7,15,10,1.5657138284236,1.27609669750622,-0.905149608158086,1.23652581269119,2.16866784478453,1.37772607803345
2013,6,9,1,0.36339571901498,0.744678370732903,1.18851712448451,-1.03446387794322,-1.77754250627475,-1.6101086139679
2015,7,8,20,0.831946158710985,0.63280082825431,-0.720414308219033,-1.25074861038459,0.484225233203142,-0.0564748644828796
2016,3,19,19,-0.909646985064733,-1.19453236556271,-0.966728041471104,-0.818179145501847,-0.0544795173555152,0.48044353723526
2014,2,11,12,-1.72297982378233,-1.97767516291286,-0.905149608158086,0.371386882925702,1.51905329264027,1.18456220626831
2016,12,11,1,-1.29863225575576,-1.11062420870376,0.634311224667355,-0.0611825819570429,-0.857585312765572,-0.826799094676971
2016,5,10,23,0.0716567659967121,-0.5512364963108,-1.70566924122732,-1.25074861038459,-1.19130498360798,-1.21811437606812
2016,11,6,7,-0.202401038353782,-0.0477875551571307,0.387997491415285,-0.0611825819570429,-1.43392017457649,-0.4508336186409
2015,5,10,14,1.45078636208307,1.49985178246341,-0.0430515417758389,-1.25074861038459,0.134661304991366,1.58124566078186
2019,5,6,20,0.681656395034908,0.763324627812669,0.0801053248501964,-1.03446387794322,-0.136671602459134,-0.332477480173111
2018,6,30,1,1.35354004441031,1.43458988268423,0.0801053248501964,0.0469597842636433,-0.412955840337563,-0.59637463092804
2014,10,21,15,-0.105154720681026,0.306491329358414,1.37325242442357,1.23652581269119,0.634745678212179,0.408052623271942
2018,6,18,18,1.76020646376911,1.59308306786223,-0.597257441592998,1.66909527757394,2.41524410009539,2.00582718849182
2016,8,20,0,1.2916560240731,1.611729324942,0.819046524606408,-1.25074861038459,-0.0732945729816448,-0.242966860532761
2015,4,21,22,-0.379212525031519,-0.0477875551571307,1.06536025785848,-1.03446387794322,-0.568427615774528,-0.454466640949249
2013,12,7,13,-0.980371579735828,-1.45557996467943,-1.45935550797524,1.66909527757394,0.451546452378812,0.931632697582245
2018,10,19,6,-0.228922761355442,-0.290188897194082,-0.289365275027909,0.263244516705016,-0.169350383283464,-0.807021617889404
2018,10,3,12,0.496004334023283,0.781970884892434,0.819046524606408,-0.926321511722533,0.191106471869755,0.00638991594314575
2014,6,24,10,1.34469947007642,1.59308306786223,0.572732791354338,-0.277467314398415,1.58441085428893,1.24787783622742
2018,8,28,17,1.8309310584402,1.63969871056165,-0.658835874906015,-0.0611825819570429,2.88463022466304,2.43884468078613
2017,3,17,3,-1.30747283008964,-1.31573303658119,-0.104629975088857,-0.601894413060474,-0.888283561418731,-0.95215505361557
2016,7,23,1,1.32701832140865,1.0709878696288,-0.843571174845068,-0.277467314398415,0.00988777820755962,-0.648406028747559
2015,10,16,4,-0.246603910023216,0.0920593729411106,1.06536025785848,0.263244516705016,-1.29132185825214,-1.34262871742249
2017,11,19,4,-0.626748606380353,-0.271542640114317,1.18851712448451,2.53423420733943,-1.54185917790534,-1.17979788780212
2014,11,27,2,-0.821241241725864,-0.877545995206696,-0.289365275027909,-0.926321511722533,-0.8486729179953,-1.46764349937439
2016,5,11,17,0.814265010043211,-0.476651467991737,-2.6909241742356,-0.385609680619102,0.109904652851722,-0.250971138477325
2016,12,7,4,-0.538342863041484,-0.11304945493631,1.4964092910496,0.0469597842636433,-1.06653145682417,-1.20649361610413
2013,6,11,0,0.637453523365473,1.15489602648774,1.68114459098866,-1.03446387794322,-1.21903243400438,-1.29341292381287
2019,11,13,20,-1.10413962041024,-0.728375938568572,1.43483085773658,-0.385609680619102,1.10314153669425,0.661557734012604
2016,3,1,9,-1.51964661410293,-1.64204253547708,-0.474100574966962,-0.169324948177729,1.0159981211627,0.512283980846405
2018,3,23,20,-0.847762964727525,-1.20385549410259,-1.15146334141016,0.587671615367074,0.266366694374273,0.163894236087799
2015,10,1,21,0.168903083669468,-0.336804539893496,-1.45935550797524,0.695813981587761,-0.335715085661873,-0.320352017879486
2015,3,7,8,-1.28979168142187,-1.15723985140318,0.387997491415285,0.15510215048433,0.129709974563437,0.415312707424164
2016,4,28,20,-0.184719889686008,-0.765668452728103,-1.6440908079143,-0.277467314398415,0.221804720522914,-0.270714521408081
2017,10,11,16,0.0628161916628252,0.138675015640524,0.0801053248501964,0.15510215048433,0.238639243977872,0.0890160202980042
2014,5,28,14,0.575569503028265,0.781970884892434,0.51115435804132,-0.277467314398415,0.513933215770715,0.198071300983429
2014,10,24,11,0.142381360667807,0.120028758560759,-0.227786841714892,-0.277467314398415,0.316870264739147,0.0820630192756653
2017,3,11,4,-1.8732695874584,-1.83782823481462,0.0801053248501964,-0.926321511722533,-0.831838394540342,-0.516410171985626
2018,9,10,9,0.36339571901498,0.837909656131731,1.55798772436262,1.23652581269119,0.124758644135509,-0.211555004119873
2018,1,16,7,-1.57269006010625,-1.31573303658119,0.942203391232443,-0.71003677928116,0.540670400081531,0.29053407907486
2013,8,29,16,1.72484416643356,1.611729324942,-0.474100574966962,-0.385609680619102,3.12625514954597,2.38444781303406
2016,5,9,2,-0.317328504694311,-0.150341969095841,0.449575924728302,0.0469597842636433,-1.71020441245492,-1.56978559494019
2019,2,24,0,-0.600226883378692,-0.346127668433379,0.819046524606408,0.15510215048433,-0.88135169881963,-0.919487416744232
2013,12,10,12,-1.43124087076406,-1.54881125007825,-0.474100574966962,1.56095291135325,1.17939202528435,1.19234609603882
2018,7,25,23,1.12368511172925,1.18286541210739,-0.0430515417758389,-0.601894413060474,-0.085177766008674,-0.314033716917038
2013,9,4,23,0.575569503028265,0.875202170291262,0.819046524606408,0.803956347808447,-0.907098617044861,-0.963752925395966
2013,8,7,20,1.37122119307809,1.56511368224259,0.387997491415285,-0.493752046839788,1.40319216062673,1.29166173934937
2015,12,12,13,-0.0521112746777044,-0.00117191245771696,0.0185268915371787,-0.493752046839788,-0.103992821634804,0.31480473279953
2015,2,23,11,-2.35950117582218,-2.67690980340407,-1.08988490809714,-0.493752046839788,1.61312857077092,1.35229659080505
2015,10,3,22,0.24846825267445,0.203936915419704,-0.289365275027909,1.45281054513256,-1.08237571419354,-0.583609998226166
2013,5,10,13,0.38991744201664,0.875202170291262,1.55798772436262,-0.169324948177729,0.390149955072494,0.285300016403198
2013,4,11,10,-0.830081816059751,-0.48597459653162,1.18851712448451,0.0469597842636433,1.03382291070324,0.598372280597687
2013,10,13,3,0.637453523365473,0.865879041751379,0.572732791354338,-1.46703334282596,-1.97460545730632,-1.35766804218292
2015,8,14,23,1.12368511172925,1.5557905537027,1.25009555779753,-0.71003677928116,-0.129739739860034,-0.295758008956909
2014,2,16,9,-1.80254499278731,-1.56745750715802,0.880624957919426,-0.926321511722533,0.13367103890578,1.00411176681519
2014,1,31,5,-0.953849856734168,-0.765668452728103,0.572732791354338,0.587671615367074,-0.124788409432105,-0.52243047952652
2018,6,20,18,1.31817774707476,0.819263399051965,-1.39777707466223,0.0469597842636433,1.23286639390598,0.748419106006622
2019,12,27,1,-0.458777694036502,-0.00117191245771696,1.61956615767564,-0.277467314398415,-1.46461842322965,-1.48374509811401
2016,12,4,21,-0.529502288707597,-0.364773925513144,0.449575924728302,0.695813981587761,0.0683134772571199,0.257169663906097
2015,11,21,10,-0.476458842704275,-0.224926997414903,0.75746809129339,-0.601894413060474,-0.155486658085263,0.165972411632538
2017,12,14,0,-1.66993637777901,-1.49287247883896,0.634311224667355,0.263244516705016,-0.308977901351057,-0.337098181247711
2013,9,17,13,0.593250651696039,0.269198815198883,-1.02830647478412,0.0469597842636433,0.386188890730151,0.169001579284668
2015,1,18,14,-0.476458842704275,-0.196957611795255,0.880624957919426,0.15510215048433,0.240619776149043,0.764657080173492
2018,10,17,16,-0.343850227695972,-0.224926997414903,0.264840624789249,1.993522376236,0.238639243977872,0.184906184673309
