Instance,Toronto,Wind Speed,Scored Labels,,Plot_Tor,Plot_Scor
,5403,1.777237644,6192.192383,,,
,5376,0.587671615,6228.740234,,,
,6431,-0.601894413,5900.537598,,,
,3931,-0.061182582,4097.629883,,,
,6407,-0.710036779,6194.625,,,
,6376,-0.926321512,6656.232422,,,
,5208,1.02024108,5042.10791,,,
,4977,-0.493752047,4970.504883,,,
,6736,-1.358890977,6718.100586,,,
,4386,-1.358890977,4460.975586,,,
,5645,-0.926321512,5378.222656,,,
,6573,2.966803672,6901.011719,,,
,5029,1.128383446,5165.270508,,,
,5954,0.046959784,6127.900879,,,
,6784,1.236525813,7075.040039,,,
,6413,1.236525813,6308.005371,,,
,6325,-0.061182582,6002.662598,,,
,7802,-0.493752047,7726.280762,,,
,7048,1.88538001,6598.525391,,,
,5782,0.263244517,5538.842773,,,
,6048,-1.142606244,5914.566406,,,
,5748,-0.277467314,5750.482422,,,
,5924,1.88538001,6115.749023,,,
,6001,-0.385609681,5632.425781,,,
,5088,1.560952911,5353.557129,,,
,4498,-0.277467314,4774.157715,,,
,5863,0.15510215,5878.238281,,,
,4660,0.263244517,4608.867676,,,
,4744,2.642376574,4555.876465,,,
,6821,-0.061182582,6440.655762,,,
,5239,-0.169324948,5203.262695,,,
,6803,-0.169324948,6865.993652,,,
,4448,-1.467033343,4663.368652,,,
,4616,-0.493752047,4456.773926,,,
,5286,-1.358890977,5786.699707,,,
,8116,0.803956348,7932.59375,,,
,4899,-0.061182582,5276.380859,,,
,6358,-0.818179146,5990.827148,,,
,5072,-0.926321512,5117.641602,,,
,4828,-0.926321512,4823.894531,,,
,6681,1.236525813,6386.775391,,,
,6163,-1.034463878,6003.3125,,,
,5053,1.236525813,5125.461914,,,
,4807,-0.061182582,4666.812012,,,
,6831,1.777237644,6630.924316,,,
,5932,-0.169324948,5837.594727,,,
,7357,-0.601894413,6539.575195,,,
,5413,-0.385609681,4879.884766,,,
,5649,-1.358890977,5418.071777,,,
,4283,-1.358890977,4191.585938,,,
,5687,1.669095278,6078.400391,,,
,6101,0.803956348,6414.237793,,,
,5077,-1.142606244,4972.61377,,,
,5962,0.15510215,6464.724609,,,
,6370,0.046959784,6255.465332,,,
,5103,-1.467033343,4965.950195,,,
,8759,2.317949475,8447.026367,,,
,6480,-0.710036779,6070.431152,,,
,4353,-0.169324948,4287.064941,,,
,5416,0.371386883,5698.220215,,,
,4239,-0.601894413,4543.891113,,,
,5268,-1.034463878,6092.499023,,,
,3908,-0.818179146,4274.29834,,,
,6895,1.128383446,6945.218262,,,
,4692,-1.25074861,4767.841797,,,
,6639,-0.385609681,6184.279297,,,
,4905,-1.467033343,5022.622559,,,
,7957,0.912098714,7629.31543,,,
,6108,-0.169324948,5647.028809,,,
,8041,0.479529249,8138.358887,,,
,4588,2.209807109,4863.942871,,,
,5033,-0.926321512,4481.91748,,,
,5754,2.534234207,6264.519531,,,
,5708,0.479529249,5635.533203,,,
,4614,-1.358890977,4305.859863,,,
,5081,-0.385609681,5429.790527,,,
,5061,0.046959784,4943.409668,,,
,4373,-1.25074861,4390.603516,,,
,6182,-0.493752047,5819.287598,,,
,5428,0.046959784,6048.459473,,,
,5592,-0.385609681,5757.05127,,,
,5921,-0.061182582,5403.100098,,,
,4824,-0.385609681,5204.780762,,,
,5360,0.587671615,6052.106934,,,
,5219,-1.358890977,5181.071777,,,
,4835,0.695813982,5583.991699,,,
,4932,0.046959784,4763.320313,,,
,7615,0.587671615,7411.933594,,,
,8540,-0.385609681,8179.318848,,,
,6096,1.02024108,5835.521973,,,
,5494,-1.142606244,5567.820313,,,
,4624,-1.575175709,5007.001465,,,
,5288,-0.385609681,4990.550293,,,
,3842,-1.25074861,4053.140137,,,
,6484,-0.710036779,6126.9375,,,
,5675,1.128383446,5974.959473,,,
,4888,0.263244517,4584.882324,,,
,4828,1.236525813,4725.329102,,,
,5019,-0.385609681,4936.441406,,,
,6724,0.263244517,6558.671875,,,
,6383,1.452810545,6480.935059,,,
,5499,-0.493752047,5297.754883,,,
,5875,1.128383446,5758.595215,,,
,4390,-1.575175709,4773.588379,,,
,4130,-1.575175709,4147.695801,,,
,5964,1.669095278,6086.160156,,,
,5467,-0.385609681,6346.207031,,,
,7933,-0.277467314,7466.959473,,,
,6231,-0.061182582,6392.335449,,,
,4466,-1.25074861,4448.524414,,,
,7167,2.534234207,7478.501465,,,
,5581,-0.601894413,5917.869629,,,
,4832,-1.358890977,5291.942383,,,
,7305,0.587671615,6992.385254,,,
,4334,-0.818179146,4511.030762,,,
,6714,3.399373137,6642.534668,,,
,5135,1.128383446,5011.810547,,,
,5572,-0.818179146,5499.487305,,,
,6144,1.128383446,5877.11084,,,
,6923,-0.061182582,6610.685059,,,
,6717,0.479529249,6306.399902,,,
,6231,0.479529249,5924.741211,,,
,4812,-1.142606244,4736.640137,,,
,4110,1.128383446,5115.628906,,,
,6093,-0.277467314,5874.655762,,,
,5169,-1.034463878,5819.92627,,,
,5492,-1.034463878,5696.373047,,,
,5665,1.236525813,5657.84668,,,
,6103,2.101664742,6164.147949,,,
,7289,0.046959784,7325.786621,,,
,7362,0.15510215,7098.615723,,,
,5222,0.046959784,5653.768555,,,
,7184,0.371386883,6752.864258,,,
,6434,-0.277467314,6109.32373,,,
,6839,0.046959784,6476.403809,,,
,5784,-1.467033343,5455.703125,,,
,5840,0.695813982,5845.033203,,,
,5859,-0.169324948,5708.533203,,,
,5258,1.777237644,5269.666504,,,
,5177,0.479529249,5801.523926,,,
,6508,-1.25074861,6333.188965,,,
,5778,-0.385609681,5571.832031,,,
,6208,0.263244517,6627.863281,,,
,6051,0.479529249,6006.748535,,,
,5852,1.236525813,5963.79248,,,
,6844,-0.601894413,6825.73584,,,
,4247,0.263244517,4266.825195,,,
,4293,-1.142606244,4481.575684,,,
,6008,-0.061182582,5659.126465,,,
,5437,-1.034463878,5646.39209,,,
,7559,0.046959784,6905.865234,,,
,4427,-0.493752047,4603.726563,,,
,6293,-0.385609681,5922.579102,,,
,5791,0.479529249,6459.486816,,,
,5680,-0.710036779,5512.599121,,,
,5899,4.048227334,5810.543945,,,
,4091,0.15510215,4134.499023,,,
,4480,0.587671615,4631.533203,,,
,5484,1.560952911,5238.601563,,,
,4347,-1.034463878,4184.244629,,,
,6934,-1.034463878,6625.068359,,,
,6388,-0.169324948,6341.853027,,,
,6200,-0.601894413,6096.956055,,,
,6718,2.101664742,6421.110352,,,
,6183,1.88538001,6045.549316,,,
,4609,-0.818179146,4530.757324,,,
,5545,-0.601894413,6140.913574,,,
,6662,0.263244517,6419.198242,,,
,7482,0.803956348,7281.644531,,,
,4885,-0.277467314,4584.233398,,,
,5086,0.371386883,6088.109375,,,
,6007,-0.385609681,5698.91748,,,
,7123,0.479529249,6979.818848,,,
,5547,-0.926321512,5749.725586,,,
,6211,0.15510215,5817.224609,,,
,6902,-0.601894413,6800.97168,,,
,5094,-0.926321512,5438.452148,,,
,5528,0.695813982,5395.141113,,,
,5665,0.046959784,5721.970215,,,
,4539,0.371386883,4362.870605,,,
,4911,-0.385609681,4919.969238,,,
,5978,-0.926321512,5678.419434,,,
,6839,-0.601894413,6731.993164,,,
,6906,1.236525813,6805.90625,,,
,5896,-0.169324948,5599.914063,,,
,6002,1.02024108,5713.840332,,,
,6899,-1.25074861,6337.845703,,,
,6047,-1.142606244,5936.804688,,,
,6224,-0.493752047,5975.242188,,,
,5487,-1.683318075,5478.908203,,,
,4454,-0.926321512,4398.094238,,,
,7154,1.669095278,7153.560547,,,
,7030,1.669095278,6950.57373,,,
,5781,1.669095278,5699.205566,,,
,5769,0.046959784,6175.523926,,,
,5244,-1.25074861,5011.091797,,,
,3949,-1.358890977,4288.623535,,,
,5499,-0.277467314,5827.114746,,,
,4584,2.534234207,4537.576172,,,
,4568,-0.710036779,4484.203125,,,
,6317,-0.710036779,6765.152344,,,
,5197,1.452810545,5730.956055,,,
,4236,-0.601894413,4051.395508,,,
,5354,0.263244517,5305.476563,,,
,4423,0.695813982,4302.104492,,,
,5761,0.046959784,6218.149902,,,
,6199,-0.385609681,6098.87793,,,
,6986,-0.601894413,6891.732422,,,
,4871,0.263244517,4776.141113,,,
,5439,0.479529249,6266.416016,,,
,7074,1.236525813,6893.266113,,,
,3793,-0.926321512,4126.611328,,,
,5822,0.695813982,5931.977051,,,
,4993,-0.277467314,5131.963867,,,
,7022,0.263244517,6785.601074,,,
,4913,-0.710036779,5719.822754,,,
,6130,0.371386883,5730.397461,,,
,7333,-0.385609681,7150.343262,,,
,5123,-0.169324948,4848.937988,,,
,6769,0.803956348,6563.349121,,,
,7893,0.479529249,7073.913574,,,
,6402,1.02024108,6024.266602,,,
,4090,0.263244517,4121.465332,,,
,4668,-0.169324948,5164.996094,,,
,4578,-0.710036779,4813.151367,,,
,5870,0.371386883,6190.262207,,,
,5925,0.046959784,5778.450684,,,
,4447,-0.926321512,4446.518555,,,
,6504,-0.385609681,6313.768555,,,
,7144,4.156369701,7001.207031,,,
,5944,-0.385609681,5918.691895,,,
,4226,1.993522376,4340.36084,,,
,5307,0.263244517,5669.712891,,,
,4202,-1.034463878,4448.552246,,,
,3800,-0.601894413,3918.76709,,,
,7540,2.966803672,8132.508789,,,
,5465,-1.25074861,5624.549316,,,
,5260,-0.926321512,5226.788086,,,
,5860,0.479529249,5617.444824,,,
,6190,-0.169324948,5935.400879,,,
,5881,0.15510215,6486.855957,,,
,6861,0.263244517,6751.051758,,,
,6285,0.046959784,6063.384766,,,
,4984,1.02024108,5180.424805,,,
,5971,-0.385609681,5940.530273,,,
,4970,2.642376574,5315.23291,,,
,6804,-0.277467314,6104.884766,,,
,5336,1.452810545,5691.54834,,,
,6546,-0.926321512,6310.308594,,,
,6396,0.046959784,6181.78418,,,
,5194,-0.601894413,6177.057617,,,
,5078,-0.169324948,5564.335938,,,
,5592,-0.169324948,5662.935547,,,
,4641,0.479529249,4822.668457,,,
,5380,-1.034463878,6141.103516,,,
,6266,0.912098714,6307.211914,,,
,5958,-0.277467314,6020.857422,,,
,4570,0.046959784,4704.125977,,,
,5034,-0.169324948,5678.344238,,,
,6726,0.046959784,7101.82959,,,
,6979,1.128383446,6739.095215,,,
,6288,-0.169324948,7399.737305,,,
,4701,-1.25074861,5301.734375,,,
,4971,0.15510215,5177.353027,,,
,5359,0.912098714,5566.285645,,,
,6621,0.479529249,6441.077637,,,
,6592,0.046959784,6603.10791,,,
,6297,1.560952911,5956.886719,,,
,5974,2.534234207,5920.282715,,,
,5649,1.993522376,6120.158203,,,
,6474,0.263244517,5939.931152,,,
,7576,-0.169324948,7438.340332,,,
,6402,1.993522376,6965.297852,,,
,5976,-0.926321512,5985.345703,,,
,4413,-0.493752047,4565.60498,,,
,4426,-0.926321512,4279.541016,,,
,6324,-0.818179146,6437.933105,,,
,6415,-0.385609681,6034.980469,,,
,6366,-0.601894413,6281.334473,,,
,6281,0.046959784,6430.346191,,,
,3935,-0.277467314,4081.706055,,,
,6905,1.236525813,6868.497559,,,
,6391,1.669095278,6218.304688,,,
,5489,-1.25074861,5545.132813,,,
,7897,3.399373137,7749.821777,,,
,4228,0.263244517,4053.570068,,,
,4222,-0.493752047,4234.242676,,,
,5382,0.263244517,5332.285156,,,
,4189,-1.25074861,4219.792969,,,
,7211,0.046959784,7058.912598,,,
,4604,-1.467033343,4783.195801,,,
,4771,1.236525813,5067.538086,,,
,6827,0.695813982,7679.73584,,,
,5372,0.803956348,5691.430176,,,
,6434,-0.493752047,6259.237793,,,
,6142,0.695813982,5622.63623,,,
,8166,-0.169324948,8489.314453,,,
,4001,-0.601894413,4148.049316,,,
,5744,-1.467033343,5539.505859,,,
,7040,-0.710036779,6938.504883,,,
,6584,1.777237644,6017.669922,,,
,4653,-0.818179146,4834.40332,,,
,4644,-1.142606244,4675.921875,,,
,6383,-0.710036779,6195.756348,,,
,5702,0.479529249,5625.387207,,,
,4272,-1.25074861,4347.29834,,,
,6550,2.642376574,6983.99707,,,
,5972,0.587671615,5922.047852,,,
,4644,-0.710036779,4803.57373,,,
,4871,-1.25074861,4733.797363,,,
,4722,-1.142606244,4607.420898,,,
,6916,0.263244517,6706.438965,,,
,6309,0.695813982,6147.761719,,,
,4704,-0.493752047,4544.50293,,,
,4848,-0.710036779,4855.401367,,,
,4995,0.15510215,5272.257813,,,
,6143,-0.601894413,6223.299316,,,
,7244,-1.034463878,7471.65625,,,
,4821,0.046959784,4842.428223,,,
,6613,0.695813982,6618.288086,,,
,7301,0.371386883,7406.510742,,,
,4617,-0.926321512,5065.097656,,,
,5149,1.344668179,5142.508301,,,
,4368,-1.034463878,4661.455078,,,
,4082,-0.061182582,4053.989746,,,
,5328,-0.277467314,5448.291016,,,
,5034,1.344668179,5170.050781,,,
,5849,-0.277467314,5846.820801,,,
,7714,0.479529249,6939.640625,,,
,5806,-0.926321512,5468.169922,,,
,5960,-0.493752047,5686.605957,,,
,8068,0.15510215,7774.886719,,,
,6476,0.046959784,6706.836426,,,
,6696,1.777237644,6469.430176,,,
,5065,0.479529249,5779.229004,,,
,6910,2.534234207,6881.834473,,,
,6566,-0.710036779,6403.337891,,,
,8328,0.046959784,7891.828613,,,
,7006,1.993522376,6673.194824,,,
,5740,1.02024108,5840.830566,,,
,7248,0.046959784,6898.023438,,,
,4967,-0.926321512,4693.397461,,,
,5448,-1.358890977,5271.534668,,,
,5489,-1.467033343,6643.811523,,,
,7065,-1.358890977,6585.447266,,,
,4615,-0.277467314,5098.906738,,,
,5124,0.15510215,5113.258301,,,
,4859,-0.818179146,4689.349121,,,
,6560,-0.385609681,6918.805664,,,
,4236,1.128383446,5642.575684,,,
,5704,1.128383446,5959.536133,,,
,5298,-0.710036779,4914.666504,,,
,6010,-0.277467314,5739.109863,,,
,4473,0.046959784,4729.37207,,,
,6943,0.479529249,6759.644531,,,
,5884,0.479529249,5811.592773,,,
,6483,-0.926321512,6199.239258,,,
,6480,0.587671615,6193.539551,,,
,7077,0.695813982,6492.446777,,,
,5039,1.344668179,5335.406738,,,
,4963,1.452810545,5255.63916,,,
,6421,0.695813982,6154.049316,,,
,5240,0.15510215,4766.880371,,,
,4875,-0.926321512,5354.561035,,,
,4464,0.15510215,4821.617676,,,
,5178,0.695813982,5409.519043,,,
,6498,-0.601894413,6250.115723,,,
,6603,-1.034463878,7078.094238,,,
,8191,2.426091841,7933.724609,,,
,6260,-1.034463878,6027.644043,,,
,7129,-0.818179146,7841.307129,,,
,6676,0.479529249,6773.333008,,,
,6191,0.046959784,6612.692383,,,
,5944,1.88538001,6603.303711,,,
,5789,-0.818179146,6343.939453,,,
,7864,-0.710036779,7308.180176,,,
,4666,-1.034463878,4623.767578,,,
,4696,-0.818179146,4623.941895,,,
,6113,-0.277467314,5930.897461,,,
,5002,-0.926321512,5544.199219,,,
,4545,0.046959784,4757.987793,,,
,6932,0.371386883,6815.105469,,,
,4660,-0.061182582,4813.356445,,,
,5330,-0.710036779,6083.88916,,,
,5255,-1.467033343,5162.541992,,,
,6549,0.15510215,6517.658203,,,
,4580,-0.818179146,4112.412109,,,
,8389,-0.710036779,8226.009766,,,
,5411,-0.277467314,5800.885742,,,
,5318,-0.061182582,5882.743652,,,
,6912,-0.385609681,6705.198242,,,
,4550,-0.818179146,5423.656738,,,
,7341,-0.169324948,7148.716309,,,
,4258,-0.601894413,4197.440918,,,
,4908,0.15510215,4781.162109,,,
,7149,0.479529249,7474.491211,,,
,5572,-0.710036779,5395.027344,,,
,5944,0.263244517,5815.532715,,,
,4459,-0.710036779,4526.888672,,,
,5273,-0.493752047,5501.977539,,,
,4978,-0.385609681,4934.424805,,,
,6721,1.236525813,6377.632324,,,
,4113,-0.061182582,4142.779785,,,
,6847,-0.926321512,6509.478516,,,
,4679,0.046959784,4804.136719,,,
,6739,-0.818179146,7178.092285,,,
,5939,-1.467033343,5889.691895,,,
,6080,0.371386883,5934.23877,,,
,6194,-0.710036779,6079.464355,,,
,5400,-0.385609681,5660.17627,,,
,6509,-0.169324948,6395.791992,,,
,6028,2.101664742,5739.928223,,,
,8534,-0.601894413,7816.533691,,,
,6653,-0.061182582,6836.475098,,,
,4116,1.02024108,4190.751465,,,
,5853,-1.142606244,6226.575684,,,
,5869,-1.034463878,6087.03125,,,
,7376,-0.385609681,7190.515625,,,
,6653,2.101664742,6547.419434,,,
,6307,0.479529249,6019.253418,,,
,7713,-1.467033343,7304.848633,,,
,6465,-0.818179146,6218.361816,,,
,4451,0.695813982,4324.435547,,,
,6607,-0.169324948,6413.454102,,,
,6342,1.236525813,6295.44043,,,
,4304,-1.034463878,4277.413574,,,
,6946,1.128383446,6906.742676,,,
,5978,-0.277467314,5906.574219,,,
,5127,0.046959784,5488.480469,,,
,5736,-0.926321512,5689.086914,,,
,5201,1.236525813,5320.526367,,,
,7677,-0.601894413,7602.318359,,,
,6495,2.209807109,6180.682129,,,
,7090,0.912098714,7535.300293,,,
,6069,-0.277467314,5822.00293,,,
,6352,1.236525813,6256.761719,,,
,5967,-0.818179146,5872.365723,,,
,7119,1.344668179,7076.588867,,,
,4818,0.15510215,4444.215332,,,
,5069,0.15510215,4936.427734,,,
,8039,0.15510215,7256.886719,,,
,5878,-0.710036779,5753.416992,,,
,4312,-1.034463878,4465.084473,,,
,5013,-0.710036779,4845.73877,,,
,6283,-0.710036779,6087.714844,,,
,4600,-0.385609681,4451.259277,,,
,6909,2.426091841,6659.5,,,
,4628,-1.034463878,4638.598145,,,
,6813,-0.277467314,6628.400391,,,
,4361,-0.710036779,4146.189453,,,
,6459,-0.818179146,6205.700195,,,
,5360,1.777237644,5444.81543,,,
,4275,-1.467033343,4212.081543,,,
,6534,-0.385609681,6066.193848,,,
,4447,-1.142606244,4245.09668,,,
,5285,0.695813982,5652.691895,,,
,5434,0.803956348,5989.164551,,,
,5804,2.101664742,6069.837891,,,
,5700,-0.601894413,5671.430664,,,
,6673,0.479529249,6521.329102,,,
,4592,-0.601894413,4711.178711,,,
,5922,0.912098714,5825.42334,,,
,4645,0.695813982,4966.400879,,,
,4765,-1.25074861,4784.254395,,,
,4615,-0.061182582,4694.629883,,,
,5913,0.263244517,5601.215332,,,
,5445,-0.710036779,4973.423828,,,
,6223,-0.926321512,6792.897461,,,
,5808,0.479529249,6166.550781,,,
,5723,-0.926321512,5813.57959,,,
,6627,-1.683318075,6452.057129,,,
,4375,-0.818179146,5314.130371,,,
,5349,0.15510215,5067.92627,,,
,6500,-0.926321512,6505.133789,,,
,4732,-0.493752047,4925.498047,,,
,5721,-0.277467314,5540.26123,,,
,4488,-0.710036779,4347.650391,,,
,5920,-0.277467314,5884.841797,,,
,4053,-0.926321512,4146.406738,,,
,4919,1.02024108,4717.963867,,,
,7022,-0.601894413,6563.006348,,,
,6463,0.263244517,5849.675781,,,
,7386,0.371386883,7101.887207,,,
,6435,0.263244517,5835.160156,,,
,6887,2.966803672,6742.373535,,,
,5130,-1.034463878,5271.758301,,,
,6190,-0.818179146,5991.318359,,,
,5351,-0.277467314,5492.017578,,,
,5352,2.534234207,5161.62207,,,
,4590,0.479529249,4855.744141,,,
,6445,-1.034463878,6264.763184,,,
,5914,-1.142606244,5570.486328,,,
,4412,0.046959784,4347.154785,,,
,7020,0.15510215,6666.445801,,,
,6178,0.479529249,6005.395508,,,
,8113,-0.169324948,8111.609863,,,
,6802,0.803956348,7832.787598,,,
,6509,-0.385609681,6057.65918,,,
,5116,-0.169324948,5869.010742,,,
,4569,0.479529249,4375.773438,,,
,4852,-0.818179146,4722.34375,,,
,5507,1.560952911,4976.581055,,,
,6327,-0.926321512,5921.932129,,,
,5437,-0.710036779,5408.963867,,,
,6156,-0.169324948,6056.881836,,,
,5843,0.479529249,6030.689941,,,
,5921,0.263244517,5615.574707,,,
,8561,-0.061182582,8099.383301,,,
,5982,1.993522376,5343.722656,,,
,6913,-0.061182582,7033.119629,,,
,6170,-0.385609681,5940.266113,,,
,6520,1.344668179,6316.712891,,,
,5901,-0.710036779,5836.979492,,,
,6406,0.371386883,6478.536133,,,
,6314,-0.710036779,6461.499512,,,
,6651,0.587671615,6340.67334,,,
,6346,0.695813982,6232.008301,,,
,5899,0.046959784,5483.383789,,,
,6260,5.562220462,5919.162109,,,
,6663,-0.169324948,6045.387207,,,
,6718,-0.385609681,6654.960449,,,
,7226,-0.061182582,6896.219727,,,
,5588,-0.926321512,5368.919922,,,
,4305,-1.25074861,4287.458008,,,
,4573,-0.926321512,4725.40918,,,
,6041,0.046959784,6688.010742,,,
,4236,-1.25074861,4318.861816,,,
,5483,2.966803672,5733.758789,,,
,5787,-0.601894413,5554.180176,,,
,5607,-0.169324948,5342.126465,,,
,4439,-0.710036779,4360.837402,,,
,6468,-0.601894413,5687.044434,,,
,7368,0.046959784,7046.01123,,,
,6093,-1.034463878,6729.168945,,,
,6239,-0.926321512,5665.961426,,,
,5871,-0.277467314,5711.636719,,,
,6192,-0.601894413,6040.976563,,,
,5029,-0.169324948,5138.325684,,,
,6212,1.88538001,7120.150879,,,
,6493,-0.926321512,6385.775879,,,
,6967,-1.034463878,6633.171387,,,
,7780,-0.277467314,7770.107422,,,
,6697,1.02024108,6823.856934,,,
,5330,0.803956348,6167.108887,,,
,5933,-0.277467314,5676.078613,,,
,6594,1.669095278,6658.650879,,,
,5500,0.046959784,5567.254883,,,
,5687,-0.818179146,6110.269531,,,
,4882,1.02024108,4970.272461,,,
,5209,-0.818179146,5674.568359,,,
,5809,1.777237644,5274.324219,,,
,5320,0.15510215,5596.471191,,,
,5816,-0.169324948,5870.653809,,,
,6448,1.560952911,6207.094238,,,
,3843,-0.818179146,4155.088379,,,
,5682,0.15510215,5570.126953,,,
,6080,0.263244517,5907.367676,,,
,4630,1.02024108,5456.372559,,,
,6200,-0.710036779,6159.215332,,,
,7213,-0.926321512,7831.541016,,,
,5375,-0.277467314,5624.294922,,,
,6250,1.993522376,6210.411621,,,
,8533,0.479529249,8308.3125,,,
,6038,2.534234207,6100.232422,,,
,6176,-1.358890977,5731.639648,,,
,5121,-0.493752047,5131.876465,,,
,5552,-1.358890977,5205.42334,,,
,5000,-0.169324948,4832.770508,,,
,7558,0.046959784,7553.118652,,,
,5374,-0.061182582,5785.012695,,,
,6751,0.695813982,7126.017578,,,
,6332,-0.385609681,6854.507324,,,
,6443,0.695813982,6367.924805,,,
,7405,-0.493752047,7102.043945,,,
,6930,-0.601894413,6379.876465,,,
,7187,0.15510215,7114.438477,,,
,7778,-0.277467314,6796.458496,,,
,5112,-0.818179146,5128.789551,,,
,6369,-0.493752047,6155.68457,,,
,5284,0.371386883,5360.611816,,,
,5134,-0.710036779,4904.505859,,,
,7117,0.695813982,6720.591309,,,
,4448,-1.034463878,4658.859863,,,
,8356,0.046959784,8095.679199,,,
,5914,-0.493752047,5722.317383,,,
,4893,-0.277467314,4859.897461,,,
,5646,-0.277467314,6023.083496,,,
,4335,-0.493752047,4185.887207,,,
,7195,-0.277467314,6866.575684,,,
,5741,1.02024108,6194.087402,,,
,5127,-1.034463878,5763.46875,,,
,4369,-0.493752047,4226.274414,,,
,6097,-0.710036779,5955.811523,,,
,5252,-0.385609681,5049.759766,,,
,4154,-0.385609681,4200.096191,,,
,6656,0.695813982,6355.618164,,,
,4339,-1.034463878,4092.715088,,,
,7995,0.803956348,8543.802734,,,
,6481,1.344668179,6081.26123,,,
,7727,0.15510215,7366.98291,,,
,7605,-0.061182582,6915.817383,,,
,5088,-0.818179146,5825.179199,,,
,5520,-1.358890977,5110.211914,,,
,6797,-0.601894413,6650.900879,,,
,4871,-0.601894413,4777.828613,,,
,5687,-0.061182582,5520.683594,,,
,5857,-0.169324948,6296.419922,,,
,5818,0.695813982,5589.098145,,,
,6425,1.128383446,5800.57666,,,
,5968,-0.061182582,5937.161133,,,
,5046,0.587671615,5141.005859,,,
,7244,-0.818179146,6735.305664,,,
,6120,-0.277467314,5808.206543,,,
,5430,-0.818179146,5330.788086,,,
,6015,-0.710036779,5692.789063,,,
,5528,-0.385609681,5367.836914,,,
,5493,-0.385609681,6050.804688,,,
,7252,-0.169324948,7591.663086,,,
,6271,-1.142606244,6259.976563,,,
,4230,1.669095278,4232.368652,,,
,4534,0.912098714,4492.77832,,,
,5399,-0.710036779,5829.21875,,,
,4675,-0.061182582,5007.710449,,,
,8031,-0.385609681,7645.686523,,,
,6493,0.371386883,6288.33252,,,
,6483,0.15510215,6049.182129,,,
,4538,0.587671615,4744.700684,,,
,7164,1.128383446,7144.031738,,,
,6058,-0.601894413,6460.299805,,,
,5212,2.426091841,5073.873047,,,
,5179,-0.818179146,5140.091797,,,
,5903,0.695813982,6536.305176,,,
,6358,-0.493752047,6129.790039,,,
,4834,-1.034463878,5432.375977,,,
,6143,-0.385609681,5906.768066,,,
,5901,0.912098714,6004.132813,,,
,5054,1.88538001,5412.578125,,,
,4577,-0.710036779,4660.425781,,,
,5976,0.371386883,6242.287598,,,
,4267,-1.575175709,4420.444824,,,
,5516,-0.493752047,5376.527344,,,
,0,0.695813982,3192.454346,,,
,5795,-0.493752047,6037.443359,,,
,7063,0.371386883,7008.62793,,,
,6757,-0.818179146,6340.154785,,,
,6137,0.695813982,5595.076172,,,
,4840,-0.710036779,4914.170898,,,
,4761,0.587671615,4975.016602,,,
,5044,-1.358890977,4908.746582,,,
,6095,1.452810545,5908.21582,,,
,4945,-0.601894413,5822.622559,,,
,5848,-0.385609681,6136.583984,,,
,6506,-0.601894413,6092.969727,,,
,4591,-1.467033343,4890.638672,,,
,5382,-1.142606244,5102.541016,,,
,5609,0.695813982,6014.686523,,,
,4123,-0.926321512,4341.366211,,,
,6106,1.452810545,5939.708496,,,
,4779,0.479529249,4915.460938,,,
,4258,-0.277467314,4156.228516,,,
,6360,-0.601894413,5973.866699,,,
,5315,-0.385609681,5770.07373,,,
,5070,-0.169324948,5305.886719,,,
,6682,-1.034463878,6585.34082,,,
,5772,-0.493752047,5590.101563,,,
,6223,-0.926321512,5963.499023,,,
,5935,0.371386883,5846.41748,,,
,6667,-0.710036779,6510.415039,,,
,6360,1.560952911,6120.86084,,,
,4992,0.371386883,4987.486328,,,
,3871,-1.142606244,3968.488525,,,
,6543,-0.601894413,6227.251953,,,
,5106,-1.467033343,5261.182129,,,
,5054,1.02024108,5065.036621,,,
,10077,-0.277467314,9907.146484,,,
,4561,-0.277467314,4229.567383,,,
,5915,-0.277467314,6028.288086,,,
,6885,-0.926321512,6379.17041,,,
,4413,0.695813982,4578.354492,,,
,4035,-0.818179146,4173.731445,,,
,6313,0.15510215,6036.450195,,,
,5934,-1.358890977,5790.904297,,,
,4964,-1.25074861,4807.272461,,,
,6781,0.803956348,7244.008789,,,
,5938,-0.601894413,5746.714355,,,
,4260,-0.385609681,4398.108887,,,
,7882,0.803956348,7606.740723,,,
,4516,0.912098714,5209.959961,,,
,6844,-0.385609681,6501.339355,,,
,6574,-1.142606244,6480.316406,,,
,6855,1.669095278,6687.182617,,,
,6581,-1.034463878,6343.708008,,,
,7309,0.803956348,6961.159668,,,
,7272,-0.710036779,7024.841797,,,
,5453,-0.169324948,5467.877441,,,
,7196,0.587671615,7772.012207,,,
,5664,-0.169324948,6185.899902,,,
,5538,-1.467033343,5103.257324,,,
,6339,-1.142606244,5788.9375,,,
,5158,-0.385609681,4804.342773,,,
,6899,1.669095278,6813.155762,,,
,4988,-1.25074861,5534.770996,,,
,4980,1.560952911,4896.937012,,,
,6132,1.993522376,5823.323242,,,
,5210,0.046959784,5633.206055,,,
,5292,0.263244517,4977.694336,,,
,6994,-0.818179146,6696.193848,,,
,5619,-0.277467314,6172.775391,,,
,4998,0.479529249,4945.64502,,,
,6886,0.479529249,6829.282715,,,
,5041,0.587671615,5555.596191,,,
,4668,0.371386883,5028.661133,,,
,6365,1.344668179,6124.078125,,,
