Year,Month,Day,Hour,Temperature,Dew Point,Relative Humidity,Wind Speed,Toronto,Holiday & Weekends,Scored Labels,Diff,Abs Diff
0.933078121,1.025831349,1.51326293,1.516671378,-0.617908032,-0.579205882,0.018526892,-0.385609681,5078,0,5028.940918,49.05908203,49.05908203
-0.525406859,1.599112689,1.51326293,1.227782471,-0.502980566,-0.224926997,0.880624958,0.046959784,6130,1,5908.279297,221.7207031,221.7207031
-0.525406859,-0.980653341,-0.306547025,-0.794439874,-0.83892239,-1.194532366,-1.151463341,-1.25074861,6171,0,5443.074707,727.925293,727.925293
0.446916461,1.312472019,-0.761499513,-0.794439874,-0.635589181,-0.439358954,0.572732791,-0.818179146,5284,0,5140.641602,143.3583984,143.3583984
-0.039245199,-0.407372001,-0.988975758,1.516671378,0.08049734,0.315814458,0.634311225,2.101664742,4543,0,4901.303223,-358.3032227,358.3032227
-0.039245199,-0.407372001,-0.534023269,-0.938884327,-0.273125633,-0.467328339,-0.720414308,-0.710036779,4881,0,4657.773438,223.2265625,223.2265625
-0.525406859,0.739190679,1.627001052,0.361115752,0.761221564,0.381076358,-1.151463341,0.803956348,6129,0,5966.708496,162.2915039,162.2915039
-1.01156852,-1.267294011,-0.420285147,1.516671378,-1.811385567,-1.716627564,0.326419058,-1.25074861,6680,0,6607.171387,72.82861328,72.82861328
-1.49773018,-0.980653341,-1.216452002,0.938893565,-0.909646985,-0.821607224,0.203262191,-0.601894413,7112,0,6703.481934,408.5180664,408.5180664
0.933078121,-1.553934681,1.172048564,-0.938884327,-0.953849857,-0.868222867,0.203262191,-0.277467314,5078,0,5072.317871,5.682128906,5.682128906
0.446916461,-0.980653341,-1.443928246,0.938893565,-1.466603168,-2.06158332,-1.767247675,1.128383446,6884,0,6606.878418,277.121582,277.121582
1.419239782,-0.980653341,-0.988975758,-0.505550967,-1.829066716,-1.809858849,0.018526892,-0.818179146,6593,0,6466.167969,126.8320313,126.8320313
-0.039245199,1.312472019,1.51326293,0.505560205,0.434120314,0.427692,-0.166208408,-0.601894413,6149,0,5878.802734,270.1972656,270.1972656
0.933078121,0.165909339,0.034667342,1.227782471,1.247453152,1.686314353,1.188517124,-0.818179146,7280,0,7299.279785,-19.27978516,19.27978516
1.419239782,1.312472019,0.48961983,0.794449111,-0.273125633,-0.20628074,0.080105325,-0.061182582,6588,0,6229.769043,358.230957,358.230957
-0.525406859,-0.120731331,0.148405464,-0.794439874,0.743540415,0.418368872,-1.028306475,-0.818179146,5657,0,5323.724609,333.2753906,333.2753906
-1.49773018,-0.407372001,-1.10271388,-0.938884327,0.22194653,0.203936915,-0.166208408,-1.358890977,4654,0,4603.61377,50.38623047,50.38623047
0.933078121,-0.980653341,0.034667342,0.505560205,-0.856603539,-1.436933708,-1.705669241,1.560952911,6073,0,6115.70459,-42.70458984,42.70458984
-0.039245199,1.312472019,-0.988975758,-0.505550967,-0.44993712,-0.141018841,1.003781825,-1.358890977,5699,0,5565.164551,133.8354492,133.8354492
0.933078121,-0.407372001,1.285786686,1.083338018,1.167887983,1.248127312,0.080105325,-0.169324948,6375,0,6400.526367,-25.52636719,25.52636719
-1.01156852,-1.267294011,-0.07907078,-0.361106514,-1.360516276,-1.250471137,0.326419058,0.587671615,5954,0,6574.101074,-620.1010742,620.1010742
-0.039245199,-0.694012671,1.285786686,-0.505550967,-0.379212525,-0.644467782,-0.905149608,-0.601894413,5881,0,5573.362305,307.6376953,307.6376953
0.933078121,0.452550009,1.058310441,-1.372217687,1.097163389,1.313389212,0.511154358,-0.710036779,4612,0,5043.314453,-431.3144531,431.3144531
-0.525406859,-0.407372001,-0.306547025,-1.661106593,-0.060951849,0.064089987,0.264840625,2.101664742,4477,0,4319.043457,157.956543,157.956543
-1.01156852,1.599112689,0.375881708,1.516671378,-1.006893303,-0.905515381,0.264840625,-0.601894413,6294,0,6125.892578,168.1074219,168.1074219
-1.01156852,-1.267294011,-0.192808903,-1.51666214,-1.36935685,-1.278440522,0.264840625,-1.358890977,5434,0,5302.002441,131.9975586,131.9975586
0.933078121,-1.553934681,-0.988975758,0.938893565,-1.440081445,-1.558134379,-0.474100575,0.912098714,7084,0,7005.577637,78.42236328,78.42236328
0.933078121,0.165909339,-1.671404491,-0.938884327,1.353540044,1.70496061,0.880624958,-0.818179146,5312,0,5654.21875,-342.21875,342.21875
1.419239782,0.739190679,-1.557666369,1.372226924,0.911511328,1.201511669,0.757468091,-0.710036779,5213,1,5197.313477,15.68652344,15.68652344
1.419239782,0.165909339,0.830834197,-0.361106514,1.132525686,0.903171556,-0.781992742,-1.467033343,6764,0,6329.527344,434.4726563,434.4726563
1.419239782,-1.553934681,0.034667342,0.938893565,-1.51080604,-1.847151363,-1.151463341,1.02024108,7161,0,6925.413086,235.5869141,235.5869141
-1.01156852,0.452550009,-1.10271388,-0.216662061,1.256293727,0.716708985,-1.459355508,-0.061182582,7039,0,6553.918457,485.081543,485.081543
0.933078121,0.452550009,-0.647761391,0.216671299,1.34469947,0.921817813,-1.213041775,0.15510215,7566,0,6680.903809,885.0961914,885.0961914
-0.525406859,-0.694012671,-0.420285147,0.361115752,0.717018692,-0.215603869,-2.198296708,0.912098714,4951,0,5395.108398,-444.1083984,444.1083984
0.933078121,0.165909339,-0.07907078,0.505560205,1.87513393,1.565113682,-0.905149608,-0.601894413,8076,0,8353.275391,-277.2753906,277.2753906
0.933078121,1.025831349,-0.875237636,0.650004658,0.425279739,0.903171556,1.557987724,-1.034463878,5102,1,5048.169922,53.83007813,53.83007813
0.446916461,1.025831349,-0.875237636,-1.661106593,1.097163389,1.294742955,0.449575925,1.236525813,4254,0,4643.928711,-389.9287109,389.9287109
1.419239782,0.739190679,-0.534023269,1.516671378,0.938033051,1.38797424,1.311673991,-0.385609681,5665,0,5309.67627,355.3237305,355.3237305
-0.039245199,0.452550009,-1.10271388,-0.794439874,0.929192476,1.052341613,0.203262191,0.587671615,5282,0,5548.458984,-266.4589844,266.4589844
0.446916461,0.739190679,0.034667342,-1.372217687,0.81426501,1.164219155,1.003781825,-0.926321512,4337,0,4388.92041,-51.92041016,51.92041016
-1.49773018,-0.694012671,-1.671404491,0.361115752,-0.706313775,-1.185209237,-1.459355508,2.966803672,6359,0,6251.956543,107.043457,107.043457
1.905401442,-1.267294011,-0.988975758,-0.216662061,-1.219067087,-0.980100409,0.819046525,0.15510215,6739,0,6538.599609,200.4003906,200.4003906
-0.039245199,-0.407372001,-0.988975758,0.361115752,0.699337544,0.446338257,-0.843571175,-0.493752047,5117,0,5726.043945,-609.0439453,609.0439453
1.419239782,1.312472019,0.717096075,-1.51666214,0.160062509,0.539569543,1.188517124,0.15510215,4613,0,4386.420898,226.5791016,226.5791016
-1.01156852,-1.267294011,-1.671404491,-0.649995421,-0.953849857,-0.635144653,1.126938691,-1.25074861,5561,0,5737.366699,-176.3666992,176.3666992
1.419239782,0.165909339,-0.534023269,-0.505550967,1.388902342,1.639698711,0.572732791,0.263244517,7296,0,7241.32666,54.67333984,54.67333984
-0.039245199,-0.407372001,0.034667342,0.216671299,0.681656395,-0.057110684,-1.890404541,3.074946038,5990,0,5636.380371,353.6196289,353.6196289
-0.525406859,1.312472019,-0.875237636,0.650004658,0.08049734,-0.290188897,-1.151463341,0.15510215,5328,0,6036.591797,-708.5917969,708.5917969
0.933078121,1.599112689,1.627001052,-0.361106514,-1.006893303,-0.672437167,1.188517124,-0.493752047,5167,0,5541.893066,-374.8930664,374.8930664
0.933078121,-0.120731331,0.034667342,0.361115752,1.777887612,0.772647756,-2.198296708,-0.601894413,6644,0,7486.09668,-842.0966797,842.0966797
0.446916461,-0.120731331,1.627001052,0.072226845,1.353540044,1.537144297,0.387997491,0.695813982,6914,0,7014.787109,-100.7871094,100.7871094
-0.525406859,-0.980653341,-1.330190124,1.227782471,-1.077617897,-1.175886108,-0.412522142,0.803956348,7145,0,6579.624023,565.3759766,565.3759766
1.419239782,-1.267294011,0.944572319,0.505560205,-0.529502289,-0.27154264,0.819046525,1.993522376,5992,0,6285.828613,-293.8286133,293.8286133
0.446916461,-0.694012671,1.172048564,0.216671299,0.504844908,0.744678371,0.634311225,-0.818179146,5866,0,5775.689453,90.31054688,90.31054688
0.933078121,-1.553934681,0.717096075,0.505560205,-0.662110904,-0.20628074,1.619566158,-0.061182582,6661,0,6418.585449,242.4145508,242.4145508
-1.49773018,1.025831349,-1.216452002,0.361115752,0.663975246,0.763324628,0.141683758,-1.034463878,5432,0,6069.163086,-637.1630859,637.1630859
-0.039245199,0.739190679,0.148405464,-1.661106593,0.973395348,1.406620497,1.250095558,-0.601894413,4626,0,4893.833984,-267.8339844,267.8339844
-1.49773018,-1.553934681,0.944572319,-0.505550967,-2.10312452,-2.005644549,0.326419058,0.587671615,7135,0,6972.85791,162.1420898,162.1420898
-1.01156852,-0.407372001,0.603357953,-0.361106514,0.681656395,0.763324628,0.080105325,-0.926321512,6142,0,5946.355469,195.6445313,195.6445313
-0.525406859,1.025831349,0.148405464,-1.661106593,-0.494139991,-0.262219512,0.695889658,0.371386883,4475,0,4502.953613,-27.95361328,27.95361328
-1.49773018,-0.694012671,0.262143586,-1.372217687,-0.18471989,-0.168988226,-0.104629975,0.587671615,4432,0,4260.020996,171.9790039,171.9790039
-0.525406859,1.025831349,0.148405464,1.227782471,-0.556024012,-0.551236496,-0.104629975,-0.061182582,5468,0,6066.44043,-598.4404297,598.4404297
1.419239782,-0.980653341,-0.420285147,-0.794439874,-1.006893303,-1.073331695,-0.350943708,1.236525813,6041,0,5438.848633,602.1513672,602.1513672
-1.49773018,1.025831349,-0.420285147,0.650004658,0.946873625,0.474307643,-1.336198641,-0.169324948,5311,0,6146.282227,-835.2822266,835.2822266
-1.49773018,-0.980653341,0.375881708,-1.51666214,-0.670951478,-0.196957612,1.742723024,-0.169324948,5022,0,4874.594727,147.4052734,147.4052734
0.933078121,0.739190679,1.399524808,-1.661106593,0.531366631,0.735355242,0.511154358,-1.683318075,4288,0,4321.833008,-33.83300781,33.83300781
-0.039245199,1.312472019,-1.671404491,-1.08332878,-0.24660391,0.054766859,0.942203391,-0.601894413,4595,0,4264.209473,330.7905273,330.7905273
1.419239782,-0.694012671,-1.671404491,-1.372217687,-1.139501918,-1.157239851,-0.166208408,0.695813982,4624,0,4640.273926,-16.27392578,16.27392578
-0.525406859,-0.407372001,1.285786686,1.516671378,0.982235922,1.201511669,0.511154358,0.695813982,5708,0,5671.924805,36.07519531,36.07519531
1.419239782,-0.120731331,-1.557666369,0.938893565,0.619772375,-0.178311355,-2.013561408,2.209807109,5157,0,5534.370605,-377.3706055,377.3706055
0.446916461,1.599112689,0.603357953,0.361115752,-1.024574451,-1.03603918,-0.104629975,-0.710036779,6544,0,6351.962402,192.0375977,192.0375977
-1.01156852,1.312472019,1.285786686,-0.361106514,-0.830081816,-0.532590239,1.003781825,-0.926321512,6656,0,6126.293945,529.7060547,529.7060547
0.933078121,0.165909339,-0.647761391,0.361115752,1.751365889,0.819263399,-2.075139841,1.128383446,8444,0,7549.405273,894.5947266,894.5947266
0.933078121,-1.553934681,0.375881708,0.216671299,-0.732835498,-0.877545995,-0.535679008,0.695813982,6389,0,6272.80957,116.1904297,116.1904297
1.419239782,-0.407372001,-0.534023269,0.216671299,0.239627678,-0.066433812,-0.966728041,-0.493752047,4963,0,5461.698242,-498.6982422,498.6982422
0.446916461,-1.553934681,-1.557666369,-1.227773233,-0.936168708,-0.747022196,0.572732791,-1.034463878,5784,1,4972.997559,811.0024414,811.0024414
-1.49773018,1.312472019,1.51326293,-0.072217608,-1.272110533,-1.390318065,-0.474100575,-1.034463878,6810,0,6526.050781,283.9492188,283.9492188
-1.01156852,-1.553934681,-1.216452002,-1.08332878,-0.962690431,-0.597852139,1.311673991,-0.818179146,4930,0,5001.347656,-71.34765625,71.34765625
1.419239782,0.452550009,-1.443928246,0.650004658,1.583394977,1.098957255,-1.336198641,-0.169324948,7139,0,7312.797363,-173.7973633,173.7973633
-1.49773018,-0.407372001,0.717096075,-1.227773233,0.584410077,1.126926641,1.742723024,-1.142606244,4361,0,4243.304688,117.6953125,117.6953125
-1.49773018,-0.694012671,1.399524808,-1.227773233,-0.149357592,-0.178311355,-0.227786842,-1.358890977,3942,0,4240.582031,-298.5820313,298.5820313
-0.039245199,1.599112689,1.51326293,0.938893565,-0.662110904,-0.448682082,0.634311225,0.695813982,6448,1,6154.813965,293.1860352,293.1860352
0.933078121,-1.553934681,-0.647761391,1.661115831,-0.405734248,0.054766859,1.619566158,-0.493752047,5359,0,5025.734375,333.265625,333.265625
-1.49773018,-0.694012671,0.262143586,-0.938884327,-0.264285059,-0.010495041,0.757468091,0.263244517,5299,0,4783.811035,515.1889648,515.1889648
1.419239782,0.739190679,1.399524808,-1.51666214,0.867308456,1.080310998,0.511154358,-0.277467314,4143,0,4555.509277,-412.5092773,412.5092773
0.933078121,0.452550009,-1.216452002,-0.794439874,0.999917071,1.25745044,0.634311225,-0.926321512,4923,0,5683.135742,-760.1357422,760.1357422
-1.01156852,1.599112689,-0.761499513,1.661115831,-0.644429755,-0.252896383,1.373252424,0.803956348,5686,0,5677.453125,8.546875,8.546875
1.905401442,-1.267294011,-1.216452002,-0.938884327,-1.254429384,-1.315733037,-0.289365275,0.371386883,5237,0,5174.557617,62.44238281,62.44238281
1.419239782,1.312472019,-1.557666369,0.216671299,-0.335009653,0.054766859,1.311673991,-0.169324948,5494,0,5923.088867,-429.0888672,429.0888672
1.419239782,0.452550009,0.375881708,-0.505550967,1.300496598,1.527821168,0.511154358,0.15510215,7090,0,6739.569824,350.4301758,350.4301758
1.419239782,1.312472019,1.627001052,1.516671378,-1.006893303,-0.952131024,0.141683758,0.695813982,5535,0,5779.518066,-244.5180664,244.5180664
0.446916461,-0.120731331,-1.10271388,-1.227773233,0.460642037,0.837909656,1.126938691,-0.061182582,4060,0,4104.185059,-44.18505859,44.18505859
1.905401442,-1.267294011,-1.10271388,-0.938884327,-1.183704789,-0.821607224,1.373252424,1.344668179,5233,0,5191.833496,41.16650391,41.16650391
-0.525406859,1.312472019,0.717096075,-1.227773233,-0.617908032,-0.374097054,0.757468091,2.317949475,4184,0,4420.205566,-236.2055664,236.2055664
-0.039245199,1.025831349,0.603357953,-1.08332878,0.186584232,0.660770214,1.557987724,0.15510215,4315,0,4363.270996,-48.27099609,48.27099609
-1.01156852,-1.267294011,1.172048564,0.361115752,-1.793704418,-2.070906448,-0.966728041,1.560952911,7204,0,7139.513184,64.48681641,64.48681641
-0.039245199,1.599112689,0.830834197,0.505560205,-0.538342863,-0.756345324,-0.781992742,0.046959784,6133,0,6134.60791,-1.607910156,1.607910156
0.446916461,-1.553934681,1.399524808,0.650004658,-0.856603539,-0.737699067,0.326419058,0.803956348,6046,0,6441.441406,-395.4414063,395.4414063
-1.49773018,0.165909339,-1.330190124,0.794449111,1.698322443,1.537144297,-0.597257442,0.371386883,8150,0,8101.775879,48.22412109,48.22412109
0.446916461,-1.553934681,-0.761499513,1.661115831,-1.095299046,-1.119947337,-0.166208408,-0.601894413,5849,0,5634.70166,214.2983398,214.2983398
-0.039245199,1.025831349,0.944572319,-0.072217608,0.000932171,-0.448682082,-1.336198641,1.88538001,6004,0,5786.858398,217.1416016,217.1416016
-0.039245199,-0.120731331,-0.07907078,-0.938884327,0.230787104,0.101382501,-0.535679008,-1.034463878,4788,0,4561.396484,226.6035156,226.6035156
-1.01156852,-0.407372001,-0.988975758,-1.372217687,-0.299647356,-0.430035825,-0.535679008,-1.034463878,4318,0,4183.314453,134.6855469,134.6855469
-1.49773018,0.739190679,0.944572319,-1.51666214,-0.122835869,0.166644401,0.880624958,-1.25074861,4239,0,4184.646973,54.35302734,54.35302734
-1.01156852,1.312472019,1.399524808,0.650004658,-1.077617897,-1.175886108,-0.412522142,0.263244517,6977,0,6728.012695,248.9873047,248.9873047
-1.49773018,-0.980653341,0.944572319,0.938893565,-0.609067458,-0.728375939,-0.474100575,-1.034463878,5993,0,6395.505859,-402.5058594,402.5058594
-1.01156852,-0.980653341,-0.647761391,1.661115831,-0.396893674,-0.262219512,0.326419058,-0.385609681,5227,0,4979.710449,247.2895508,247.2895508
0.933078121,-0.407372001,1.51326293,-1.51666214,1.123685112,1.220157926,0.141683758,-1.358890977,5174,0,4970.268066,203.7319336,203.7319336
1.419239782,1.312472019,-0.192808903,0.505560205,-0.732835498,-0.728375939,-0.104629975,-0.926321512,6620,0,6253.320313,366.6796875,366.6796875
-0.039245199,0.452550009,-0.306547025,-1.372217687,1.353540044,1.816838153,1.311673991,-1.467033343,6015,0,5760.462891,254.5371094,254.5371094
0.446916461,-1.267294011,-0.761499513,-0.505550967,-1.811385567,-2.089552705,-0.966728041,-0.493752047,6614,0,6402.999512,211.0004883,211.0004883
0.933078121,1.599112689,-1.443928246,-1.08332878,-0.361531376,0.008151216,1.188517124,0.695813982,4388,0,4378.050293,9.949707031,9.949707031
1.419239782,1.599112689,1.285786686,1.661115831,-0.538342863,-0.252896383,0.880624958,-0.710036779,4880,1,5023.625488,-143.6254883,143.6254883
0.446916461,1.312472019,-0.534023269,-0.505550967,-1.387037999,-1.353025551,0.018526892,-0.601894413,5572,0,6028.803711,-456.8037109,456.8037109
-0.039245199,-0.694012671,-0.988975758,-1.08332878,-0.237763336,0.213260044,1.557987724,-0.710036779,4869,0,4566.160156,302.8398438,302.8398438
1.419239782,0.739190679,1.399524808,0.216671299,0.725859267,1.201511669,1.434830858,-0.710036779,5558,0,5860.936035,-302.9360352,302.9360352
1.419239782,1.312472019,0.944572319,1.083338018,-0.485299417,-0.27154264,0.634311225,-0.710036779,5981,0,6410.429688,-429.4296875,429.4296875
1.419239782,0.452550009,0.48961983,-0.072217608,1.388902342,1.378651111,-0.227786842,0.912098714,7492,0,7212.186035,279.8139648,279.8139648
-0.039245199,0.165909339,-1.443928246,-0.216662061,1.40658349,0.511600157,-2.075139841,0.263244517,5586,0,6869.431152,-1283.431152,1283.431152
-0.525406859,-1.553934681,-0.192808903,0.072226845,-1.413559722,-1.399641193,-0.043051542,-1.25074861,7025,0,6914.778809,110.2211914,110.2211914
0.446916461,-1.553934681,-0.875237636,0.650004658,-1.652255229,-2.359923433,-2.013561408,2.209807109,6468,0,6810.038574,-342.0385742,342.0385742
1.905401442,-1.553934681,-0.420285147,1.516671378,-1.183704789,-0.970777281,0.695889658,-0.277467314,5704,0,5947.826172,-243.8261719,243.8261719
0.446916461,-0.694012671,0.262143586,-0.649995421,-0.582545735,-0.504620854,0.141683758,-0.385609681,5718,0,5542.109863,175.8901367,175.8901367
1.419239782,0.739190679,-0.988975758,1.083338018,0.867308456,0.800617142,-0.350943708,1.02024108,5361,0,5870.783691,-509.7836914,509.7836914
-0.525406859,0.739190679,0.262143586,0.361115752,1.54803268,1.089634127,-1.274620208,0.263244517,7324,0,7410.046387,-86.04638672,86.04638672
-1.49773018,-0.980653341,0.48961983,0.938893565,-1.024574451,-1.147916723,-0.535679008,0.371386883,6832,0,6655.825684,176.1743164,176.1743164
1.419239782,-0.980653341,0.034667342,0.361115752,-0.697473201,-0.858899738,-0.597257442,1.993522376,5540,0,6143.780762,-603.7807617,603.7807617
1.905401442,-1.267294011,-0.761499513,0.361115752,-0.847762965,-0.58852901,0.880624958,-0.385609681,6019,0,6334.659668,-315.659668,315.659668
-1.49773018,0.165909339,-0.875237636,-1.51666214,1.070641666,1.555790554,1.434830858,-0.818179146,5031,0,5037.853516,-6.853515625,6.853515625
0.933078121,-0.120731331,0.262143586,-1.08332878,1.371221193,1.593083068,0.511154358,-0.710036779,5609,0,5426.719727,182.2802734,182.2802734
-1.01156852,1.599112689,-1.216452002,-1.227773233,-1.006893303,-0.942807895,0.141683758,-0.818179146,5032,0,4973.540039,58.45996094,58.45996094
-0.039245199,0.739190679,-0.761499513,-0.649995421,1.097163389,1.499851782,1.126938691,-0.926321512,7132,0,6269.094238,862.9057617,862.9057617
-1.49773018,0.452550009,-0.988975758,-1.372217687,0.999917071,1.378651111,1.065360258,-0.818179146,4543,0,4630.263184,-87.26318359,87.26318359
-0.525406859,0.739190679,-0.192808903,0.650004658,1.28281545,0.651447085,-1.644090808,1.02024108,6464,0,6680.055176,-216.0551758,216.0551758
-1.49773018,1.025831349,-1.10271388,-1.661106593,0.655134672,0.670093342,-0.104629975,-0.169324948,4146,0,4507.396484,-361.3964844,361.3964844
-0.039245199,0.452550009,1.399524808,0.072226845,1.883974504,1.751576253,-0.535679008,1.452810545,7684,0,8793.116211,-1109.116211,1109.116211
-1.49773018,-0.407372001,-0.875237636,-0.361106514,0.893830179,0.716708985,-0.597257442,-1.142606244,6320,0,5939.603516,380.3964844,380.3964844
-0.039245199,0.739190679,1.172048564,0.650004658,0.823105584,1.201511669,1.065360258,-0.601894413,6328,0,6319.827637,8.172363281,8.172363281
0.446916461,-0.694012671,-1.443928246,-1.227773233,-0.105154721,-0.234250126,-0.535679008,-1.358890977,4105,0,4150.379883,-45.37988281,45.37988281
-1.01156852,-0.980653341,-1.443928246,0.650004658,-1.83790729,-2.341277176,-1.582512375,-0.169324948,7248,0,6987.604492,260.3955078,260.3955078
1.419239782,-0.694012671,1.285786686,-0.361106514,-0.626748606,-0.644467782,-0.166208408,3.291230771,5427,0,5863.876953,-436.8769531,436.8769531
0.446916461,-0.980653341,1.172048564,1.372226924,-0.290806782,0.054766859,1.126938691,-0.601894413,5393,0,5459.589844,-66.58984375,66.58984375
0.933078121,0.739190679,-0.988975758,1.083338018,0.982235922,0.763324628,-0.720414308,0.912098714,6467,0,6081.674316,385.3256836,385.3256836
-1.49773018,1.025831349,0.375881708,-1.227773233,0.01861332,0.269198815,0.695889658,-0.926321512,3961,0,4180.561035,-219.5610352,219.5610352
-1.49773018,-0.980653341,-0.420285147,0.072226845,-0.485299417,-0.215603869,0.819046525,0.371386883,6645,0,6372.801758,272.1982422,272.1982422
-1.01156852,-0.407372001,-0.761499513,-0.216662061,0.663975246,0.483630772,-0.658835875,-0.385609681,6162,0,5836.798828,325.2011719,325.2011719
-0.525406859,-1.553934681,-0.761499513,-0.505550967,-1.696458101,-1.61407315,0.264840625,1.128383446,7058,0,6701.672363,356.3276367,356.3276367
-1.49773018,-0.120731331,1.399524808,1.372226924,0.761221564,1.201511669,1.311673991,-0.818179146,5843,0,5779.190918,63.80908203,63.80908203
-0.525406859,0.739190679,-0.306547025,-0.072217608,0.460642037,0.614154571,0.326419058,1.777237644,5258,0,5938.033691,-680.0336914,680.0336914
-1.49773018,-0.407372001,1.058310441,1.661115831,0.000932171,-0.224926997,-0.781992742,1.02024108,4387,0,4685.661621,-298.6616211,298.6616211
0.446916461,-0.694012671,1.627001052,-0.072217608,-0.352690802,-0.327481411,-0.043051542,1.452810545,5187,0,5883.618164,-696.6181641,696.6181641
1.419239782,0.165909339,-1.671404491,0.072226845,1.441945788,1.173542284,-0.843571175,-0.385609681,6042,1,6415.562012,-373.5620117,373.5620117
-1.01156852,0.739190679,-0.988975758,-0.216662061,0.787743287,0.679416471,-0.474100575,-0.277467314,5363,0,6120.479004,-757.4790039,757.4790039
1.419239782,1.025831349,-0.192808903,0.216671299,0.168903084,-0.374097054,-1.520933941,0.263244517,4854,1,4805.382813,48.6171875,48.6171875
0.933078121,0.452550009,1.627001052,1.372226924,0.770062138,0.921817813,0.264840625,-1.142606244,5727,0,5491.217285,235.7827148,235.7827148
0.933078121,0.452550009,-1.216452002,-1.08332878,0.964554774,1.285419826,0.880624958,-0.710036779,4737,0,4841.885742,-104.8857422,104.8857422
0.933078121,-0.407372001,1.627001052,1.227782471,1.185569132,1.136249769,-0.350943708,-0.818179146,7329,0,6367.171387,961.8286133,961.8286133
-0.039245199,-1.553934681,-0.534023269,-0.505550967,-1.528487188,-1.539488122,-0.104629975,2.101664742,6662,0,6654.836914,7.163085938,7.163085938
0.933078121,1.599112689,1.740739174,1.372226924,-0.441096545,-0.01981817,1.496409291,0.479529249,5338,1,5725.723145,-387.7231445,387.7231445
-1.01156852,0.165909339,-0.420285147,-0.938884327,0.761221564,0.921817813,0.326419058,-1.683318075,4301,0,4895.793945,-594.7939453,594.7939453
-0.525406859,-0.120731331,1.058310441,-1.08332878,0.778902713,0.921817813,0.264840625,-0.818179146,4649,0,4599.681152,49.31884766,49.31884766
-0.039245199,-0.120731331,-0.07907078,1.227782471,0.867308456,0.250552558,-1.644090808,-1.25074861,6194,0,5946.759766,247.2402344,247.2402344
0.446916461,0.165909339,0.262143586,-0.361106514,1.309337173,1.397297369,0.080105325,-0.926321512,7153,0,7003.197754,149.8022461,149.8022461
-1.49773018,-0.694012671,-1.216452002,1.227782471,-0.830081816,-1.064008566,-0.843571175,0.587671615,6301,0,6272.75293,28.24707031,28.24707031
-1.01156852,1.599112689,-0.988975758,1.372226924,-1.0422556,-1.026716052,-0.043051542,-0.601894413,6316,0,6636.204102,-320.2041016,320.2041016
-0.039245199,1.312472019,0.034667342,-1.372217687,-0.317328505,0.120028759,1.496409291,-1.358890977,4391,0,4411.967285,-20.96728516,20.96728516
-1.49773018,-0.980653341,-1.443928246,1.372226924,-1.263269958,-1.147916723,0.326419058,0.046959784,6332,0,6399.024902,-67.02490234,67.02490234
0.446916461,-1.553934681,0.375881708,-0.794439874,-0.591386309,-0.215603869,1.311673991,-0.385609681,5491,0,5395.115723,95.88427734,95.88427734
-1.49773018,-1.553934681,1.740739174,0.072226845,-1.210226512,-0.858899738,1.311673991,3.183088405,6841,0,6866.243652,-25.24365234,25.24365234
-1.49773018,0.452550009,-1.671404491,-0.072217608,1.229772004,1.192188541,-0.289365275,1.560952911,7018,0,6702.875,315.125,315.125
0.933078121,1.025831349,-1.671404491,0.650004658,0.027453894,0.390399486,1.126938691,-0.926321512,6059,0,5640.399414,418.6005859,418.6005859
0.933078121,-0.694012671,0.944572319,1.516671378,0.142381361,0.586185186,1.434830858,-1.25074861,4902,0,4910.390625,-8.390625,8.390625
-0.039245199,0.165909339,-0.192808903,-1.08332878,1.114844537,1.611729325,1.496409291,-0.601894413,5786,0,5293.53125,492.46875,492.46875
-1.01156852,1.312472019,0.375881708,0.938893565,-1.068777323,-0.700406553,1.373252424,0.803956348,7529,0,7133.970703,395.0292969,395.0292969
-1.01156852,-0.980653341,1.399524808,0.505560205,-0.167038741,0.120028759,0.880624958,1.452810545,6446,0,6257.39502,188.6049805,188.6049805
-1.01156852,0.739190679,0.944572319,-1.372217687,0.372236293,0.698062728,0.942203391,-0.926321512,4267,0,4195.618164,71.38183594,71.38183594
1.419239782,1.025831349,0.034667342,1.516671378,-0.025589552,0.315814458,1.065360258,-0.818179146,4845,0,4776.251465,68.74853516,68.74853516
-0.039245199,-1.553934681,-1.557666369,1.083338018,-0.812400667,-0.756345324,0.080105325,1.02024108,6064,0,6547.170898,-483.1708984,483.1708984
0.446916461,-1.267294011,-0.192808903,0.505560205,-0.44993712,-0.485974597,-0.227786842,1.669095278,6339,0,6302.782227,36.21777344,36.21777344
-0.525406859,1.312472019,0.603357953,-1.51666214,-0.670951478,-0.747022196,-0.350943708,-0.926321512,4588,0,4621.816406,-33.81640625,33.81640625
0.446916461,-0.980653341,-0.647761391,0.938893565,-1.616892932,-2.12684522,-1.582512375,3.399373137,6825,0,6696.410156,128.5898438,128.5898438
-1.01156852,-0.694012671,0.944572319,1.227782471,0.01861332,-1.026716052,-2.444610441,-0.926321512,6033,0,5735.453613,297.5463867,297.5463867
-0.525406859,1.599112689,-1.557666369,-0.072217608,-0.30848793,-0.224926997,0.141683758,-1.358890977,6272,0,6031.344727,240.6552734,240.6552734
-0.039245199,-1.553934681,1.172048564,-1.227773233,-0.432255971,-0.299512026,0.326419058,-0.169324948,4764,0,4577.219238,186.7807617,186.7807617
