Year,Month,Day,Hour,Ottawa,Holiday & Weekends,Temperature,Dew Point,Relative Humidity,Wind Speed,Scored Labels,Abs Diff,Diff
-1.497838325,1.321576099,-1.218316934,-1.228440008,611,0,0.098025085,-0.009877615,-0.491150876,1.157322869,609.1000366,1.899963379,-1.899963379
1.41352339,1.034489195,1.058086946,1.371062344,904,0,-0.170458484,-0.213680438,-0.290382025,-0.780388615,900.6130371,3.386962891,-3.386962891
-0.042157467,1.034489195,1.399547528,-1.084023211,651,0,-0.803312612,-0.47571264,1.248845831,-1.525662263,689.5803223,38.58032227,38.58032227
0.928296438,-0.688032229,-0.990676546,-1.372856806,857,0,-0.717014322,-0.446597951,0.98115403,-0.780388615,825.78302,31.21697998,-31.21697998
-0.042157467,1.321576099,0.261345588,-1.372856806,636,0,0.558282633,0.611235751,0.178078627,0.113939762,631.8778076,4.122192383,-4.122192383
1.41352339,-1.262206037,-1.332137128,0.215727965,1274,0,-0.458119451,-0.106926578,1.382691732,-1.078498074,1166.241211,107.7587891,-107.7587891
-1.497838325,1.321576099,-1.332137128,1.515479141,800,0,-0.438942053,-0.630990981,-0.825765627,0.71015868,816.2674561,16.26745605,16.26745605
-0.042157467,0.173228483,-0.193935188,-1.517273603,892,0,1.392499437,1.513791112,0.378847478,0.561103951,736.4527588,155.5472412,-155.5472412
-0.52738442,1.321576099,0.60280617,0.937811952,1002,0,-0.611538634,-0.301024505,1.181922881,1.008268139,1080.656616,78.65661621,78.65661621
-0.042157467,0.460315387,1.513367722,0.215727965,930,0,1.488386426,1.086775673,-1.227303328,-0.631333886,890.6935425,39.30645752,-39.30645752
1.41352339,-0.400945325,-1.67359771,0.937811952,1149,0,-0.429353354,-0.116631475,1.248845831,0.412049221,1080.437134,68.56286621,-68.56286621
-0.52738442,1.608663003,0.0337052,-1.084023211,671,0,-0.697836924,-0.417483262,1.048076981,-0.333224427,744.9434204,73.94342041,73.94342041
-1.012611372,0.173228483,0.488985976,0.50456156,1002,0,1.565096017,1.474971526,-0.290382025,-1.078498074,1142.737305,140.7373047,140.7373047
0.443069485,-0.400945325,0.488985976,0.793395154,770,0,0.587048729,-0.378663676,-2.699608234,-0.631333886,829.9831543,59.9831543,59.9831543
0.443069485,1.608663003,1.17190714,0.937811952,1117,1,-1.858069491,-1.679119787,0.579616329,-1.227552804,1236.42041,119.4204102,119.4204102
0.443069485,-0.113858421,0.375165782,-1.6616904,741,0,0.913064492,1.009136502,0.311924528,1.157322869,723.5429688,17.45703125,-17.45703125
1.41352339,1.321576099,-0.649215964,-0.217522427,988,0,-0.218401979,-0.26220492,-0.290382025,0.262994491,1048.865234,60.86523438,60.86523438
-0.042157467,-1.262206037,0.60280617,1.659895939,870,0,-0.99508659,-1.504431653,-1.896532831,-0.780388615,889.876709,19.87670898,19.87670898
-0.52738442,0.460315387,0.944266752,-0.506356022,1118,0,1.133604567,1.038251191,-0.357304975,1.008268139,890.8131714,227.1868286,-227.1868286
-0.042157467,-1.549292941,-1.10449674,1.371062344,1039,0,-0.419764656,-0.427188158,-0.156536124,0.262994491,1006.706604,32.293396,-32.293396
1.41352339,-0.400945325,0.60280617,-0.217522427,946,0,0.57746003,0.290974172,-1.026534478,-0.035114968,908.9790649,37.02093506,-37.02093506
1.41352339,-1.549292941,1.285727334,1.659895939,1140,0,-2.462157522,-2.436101702,-0.156536124,0.262994491,1197.702026,57.70202637,57.70202637
-1.497838325,1.034489195,1.74100811,-1.372856806,844,0,0.40486345,0.485072099,0.245001577,0.412049221,698.5847778,145.4152222,-145.4152222
1.41352339,1.608663003,-0.193935188,-0.07310563,1149,0,-0.362232462,-0.0486972,1.248845831,-1.376607533,1149.396118,0.396118164,0.396118164
-1.012611372,-0.113858421,0.375165782,1.515479141,729,0,0.347331257,0.223039898,-0.491150876,-0.929443345,718.965332,10.03466797,-10.03466797
1.41352339,0.747402291,-1.10449674,-0.361939224,986,0,0.625403525,0.873267953,0.91423108,-0.929443345,929.9362183,56.06378174,-56.06378174
0.443069485,-0.975119133,-1.559777516,1.515479141,863,0,-1.896424287,-1.708234476,0.579616329,-1.674716992,933.7544556,70.75445557,70.75445557
0.443069485,0.460315387,-1.332137128,-0.795189616,814,0,1.306201147,1.620544972,1.181922881,0.262994491,804.7000732,9.299926758,-9.299926758
0.443069485,-1.262206037,0.488985976,-0.07310563,718,1,-0.544417741,-0.786269323,-1.026534478,-0.333224427,840.7805176,122.7805176,122.7805176
-0.042157467,0.460315387,-0.990676546,1.226645547,877,0,1.162370663,1.183824636,0.044232727,-1.078498074,938.5559692,61.55596924,61.55596924
-0.52738442,1.321576099,-0.421575576,1.082228749,979,0,0.193912074,0.45595741,0.98115403,1.455432328,964.46521,14.53479004,-14.53479004
0.443069485,0.173228483,1.513367722,1.659895939,603,0,1.325378545,1.164414843,-0.558073826,-0.184169697,744.7617188,141.7617188,141.7617188
-1.497838325,-0.113858421,1.513367722,0.215727965,879,0,1.344555943,1.17411974,-0.558073826,-0.482279156,1025.823608,146.8236084,146.8236084
0.928296438,-0.975119133,-0.990676546,-0.217522427,1118,0,-0.611538634,-0.349548987,0.98115403,-0.333224427,1110.631836,7.368164063,-7.368164063
-1.497838325,0.747402291,0.375165782,0.071311168,925,0,1.171959362,1.436151941,0.98115403,0.113939762,899.4447632,25.55523682,-25.55523682
0.928296438,1.321576099,-1.218316934,0.937811952,1133,0,0.280210364,0.56271127,1.048076981,-1.078498074,1127.997192,5.002807617,-5.002807617
0.443069485,-1.262206037,-1.218316934,0.071311168,874,0,-0.755369117,-0.485417536,1.048076981,1.604487057,992.6392212,118.6392212,118.6392212
1.898750343,-1.549292941,1.74100811,-0.650772819,1253,0,-0.899199601,-0.689220359,0.713462229,-1.376607533,1143.770264,109.2297363,-109.2297363
-1.497838325,1.608663003,0.830446558,0.937811952,1244,0,-1.810125996,-1.611185512,0.646539279,-0.333224427,1364.393066,120.3930664,120.3930664
-0.042157467,1.034489195,1.399547528,-0.07310563,894,0,-0.007450603,0.13569583,0.445770428,-0.184169697,788.7294922,105.2705078,-105.2705078
0.928296438,-1.262206037,-0.649215964,-1.084023211,952,0,-1.464932836,-1.378268,0.178078627,-0.780388615,1002.605591,50.60559082,50.60559082
-1.012611372,1.034489195,-0.53539577,0.793395154,874,0,0.222678171,-0.029287408,-0.959611527,-0.184169697,859.9057617,14.09423828,-14.09423828
-0.042157467,0.173228483,0.488985976,1.226645547,928,0,1.296612448,1.17411974,-0.424227925,-0.929443345,1013.829102,85.82910156,85.82910156
-0.52738442,1.321576099,0.830446558,0.648978357,1037,0,-0.496474247,-0.55335181,-0.357304975,-0.333224427,1046.296875,9.296875,9.296875
1.41352339,1.034489195,0.375165782,0.360144762,821,0,0.433629547,0.300679068,-0.558073826,-0.035114968,903.8728027,82.87280273,82.87280273
-0.52738442,-0.113858421,1.17190714,1.082228749,868,0,1.200725459,0.85385816,-1.093457428,-0.780388615,968.2559814,100.2559814,100.2559814
-1.497838325,-0.400945325,-1.10449674,1.659895939,657,0,0.261032967,0.193925208,-0.357304975,-1.823771722,682.9544678,25.95446777,25.95446777
-1.012611372,-0.113858421,0.488985976,1.515479141,746,0,0.673347019,0.320088861,-1.227303328,-1.376607533,741.2359619,4.764038086,-4.764038086
-0.042157467,-1.262206037,-1.445957322,0.360144762,942,0,-0.266345473,0.028941971,1.114999931,0.113939762,976.8269653,34.82696533,34.82696533
0.928296438,-0.975119133,0.261345588,1.371062344,1092,0,-1.023852686,-1.155055384,-0.691919726,-1.376607533,1083.727417,8.272583008,-8.272583008
-0.042157467,-0.688032229,0.944266752,-1.372856806,619,0,-0.400587258,-0.407778365,-0.156536124,-1.078498074,610.1282349,8.871765137,-8.871765137
-1.012611372,0.173228483,-0.193935188,1.515479141,814,0,0.922653191,0.824743471,-0.357304975,-0.780388615,768.1704102,45.82958984,-45.82958984
-0.042157467,1.034489195,-1.445957322,-0.07310563,898,0,0.759645309,0.834448367,0.178078627,-0.184169697,802.3602295,95.63977051,-95.63977051
1.41352339,0.460315387,-0.876856352,-1.228440008,841,0,1.315789846,1.630249868,1.181922881,-0.631333886,829.0082397,11.99176025,-11.99176025
-1.497838325,1.321576099,-0.649215964,-0.506356022,789,0,-0.170458484,0.019237074,0.646539279,3.095034353,878.6027832,89.6027832,89.6027832
0.928296438,-0.975119133,-0.876856352,-0.795189616,1089,0,-0.669070827,-0.359253883,1.181922881,-0.780388615,1039.541138,49.4588623,-49.4588623
-1.497838325,1.608663003,-1.445957322,0.648978357,1097,0,-0.793723913,-0.514532225,1.048076981,-0.929443345,1178.324219,81.32421875,81.32421875
1.41352339,0.460315387,-1.445957322,1.659895939,848,0,1.124015868,1.445856837,1.181922881,-1.227552804,900.1950073,52.19500732,52.19500732
0.928296438,0.747402291,-0.193935188,1.659895939,953,0,0.980185384,1.319693185,1.315768782,-1.823771722,910.3503418,42.6496582,-42.6496582
-1.012611372,-0.975119133,-1.10449674,-0.506356022,1328,0,-1.95395648,-1.941151988,-0.223459074,-0.333224427,1219.007935,108.9920654,-108.9920654
0.443069485,-0.975119133,1.513367722,1.371062344,739,0,-0.429353354,-0.533942018,-0.558073826,-0.035114968,834.7540894,95.75408936,95.75408936
-0.52738442,0.173228483,-0.307755382,-0.795189616,842,0,1.066483674,1.232349118,0.579616329,-0.333224427,808.7745361,33.22546387,-33.22546387
-0.52738442,-1.549292941,1.285727334,-1.517273603,884,0,-1.762182502,-1.805283439,-0.424227925,-0.482279156,1002.977783,118.9777832,118.9777832
-0.52738442,-0.113858421,-1.332137128,-0.650772819,838,0,0.778822707,0.591825959,-0.691919726,-0.184169697,815.8136597,22.18634033,-22.18634033
-1.012611372,1.608663003,0.261345588,-1.084023211,707,0,-1.023852686,-0.795974219,0.84730813,-0.184169697,807.2977295,100.2977295,100.2977295
-0.042157467,1.034489195,1.74100811,-1.6616904,0,0,-0.400587258,-0.310729402,0.245001577,-1.227552804,439.6045837,439.6045837,439.6045837
-0.042157467,-0.113858421,0.261345588,0.937811952,1022,0,1.373322039,0.834448367,-1.62884103,-0.780388615,991.7957764,30.20422363,-30.20422363
-0.042157467,-0.400945325,1.627187916,-1.372856806,721,0,0.596637428,0.805333678,0.780385179,-0.929443345,579.5568848,141.4431152,-141.4431152
0.443069485,0.173228483,0.830446558,-0.650772819,690,0,1.239080255,1.25175891,-0.022690224,-0.780388615,767.5723267,77.57232666,77.57232666
-0.52738442,1.608663003,1.285727334,-0.506356022,792,0,-0.573183838,-0.349548987,0.84730813,0.262994491,963.6589966,171.6589966,171.6589966
1.41352339,1.034489195,0.0337052,0.648978357,1108,0,0.193912074,0.485072099,1.114999931,0.113939762,993.2626953,114.7373047,-114.7373047
-1.497838325,-1.549292941,-1.332137128,1.371062344,1081,0,-0.611538634,-0.514532225,0.245001577,1.157322869,1164.758667,83.75866699,83.75866699
-0.042157467,-0.400945325,0.830446558,0.215727965,773,1,1.085661072,-0.436893054,-3.502683637,-0.184169697,751.4125977,21.58740234,-21.58740234
0.928296438,-0.688032229,-0.307755382,-0.650772819,983,0,-0.956731794,-0.708630152,0.91423108,-1.078498074,980.6082153,2.391784668,-2.391784668
0.443069485,-0.400945325,-1.332137128,1.082228749,881,0,0.107613784,0.174515416,0.178078627,-0.780388615,862.9581909,18.04180908,-18.04180908
1.41352339,-0.400945325,0.830446558,0.360144762,1087,0,0.798000105,0.640350441,-0.558073826,2.200705975,1027.47229,59.52770996,-59.52770996
-0.042157467,-0.688032229,0.0337052,0.360144762,673,0,0.8459436,-0.514532225,-3.301914787,-0.333224427,739.5432129,66.54321289,66.54321289
-1.012611372,0.173228483,-0.193935188,1.082228749,926,0,1.287023749,0.902382642,-1.227303328,-1.525662263,984.5669556,58.56695557,58.56695557
-0.042157467,1.034489195,-1.332137128,-0.361939224,699,0,0.93224189,1.106185465,0.646539279,-0.184169697,784.4882813,85.48828125,85.48828125
0.928296438,1.608663003,0.0337052,1.226645547,1175,0,-0.333466365,-0.058402097,0.98115403,0.412049221,1203.83728,28.83728027,28.83728027
-1.012611372,-0.975119133,-1.445957322,-0.361939224,1272,0,-2.395036629,-2.358462531,-0.156536124,-0.333224427,1268.851929,3.148071289,-3.148071289
-0.042157467,1.608663003,-1.10449674,-1.084023211,748,0,-0.707425623,-0.407778365,1.181922881,-1.227552804,770.9368286,22.93682861,22.93682861
-0.042157467,0.747402291,-1.332137128,-0.939606414,742,0,0.376097353,0.640350441,0.98115403,-1.376607533,651.9174805,90.08251953,-90.08251953
-0.042157467,-0.400945325,0.716626364,-1.228440008,501,0,0.174734676,0.290974172,0.378847478,0.113939762,564.0067139,63.00671387,63.00671387
-0.042157467,1.608663003,0.375165782,0.071311168,1147,0,-1.16768317,-1.320038622,-0.758842677,1.604487057,1017.932373,129.067627,-129.067627
0.443069485,0.173228483,1.513367722,1.226645547,799,0,1.296612448,1.25175891,-0.156536124,-0.333224427,950.2931519,151.2931519,151.2931519
0.928296438,-1.549292941,-0.421575576,0.215727965,945,0,-1.69506161,-1.59177572,0.245001577,2.200705975,1113.340088,168.3400879,168.3400879
-1.497838325,-1.262206037,-1.67359771,1.226645547,1282,0,-1.637529416,-1.397677793,0.91423108,-1.227552804,1317.904297,35.90429688,35.90429688
0.928296438,1.321576099,0.944266752,-1.6616904,940,0,-0.017039302,-0.038992304,-0.156536124,0.561103951,850.7498169,89.25018311,-89.25018311
-0.52738442,0.173228483,1.285727334,0.50456156,1254,0,1.929466576,1.397332356,-1.494995129,-0.184169697,1279.121338,25.12133789,25.12133789
1.41352339,1.034489195,1.285727334,-1.228440008,712,0,0.270621665,0.630645544,1.382691732,1.157322869,727.0084839,15.00848389,15.00848389
1.41352339,0.173228483,0.830446558,1.659895939,854,0,0.865120997,1.17411974,1.114999931,-1.078498074,924.796936,70.79693604,70.79693604
-1.012611372,1.034489195,1.74100811,0.793395154,894,0,-0.544417741,-0.301024505,0.91423108,1.902596516,973.6851807,79.68518066,79.68518066
1.41352339,-1.549292941,-0.990676546,-0.506356022,1299,0,-1.100562278,-1.290923933,-0.892688577,1.157322869,1186.63562,112.3643799,-112.3643799
-1.497838325,0.173228483,1.627187916,-0.07310563,881,0,1.258257652,0.873267953,-1.227303328,-0.184169697,896.8900757,15.89007568,15.89007568
0.443069485,0.460315387,-1.332137128,0.793395154,1098,0,1.411676835,1.212939325,-0.624996776,0.71015868,989.1303711,108.8696289,-108.8696289
-0.042157467,-1.262206037,1.285727334,-1.084023211,1036,0,-0.688248225,-0.87361339,-0.825765627,1.157322869,780.3386841,255.6613159,-255.6613159
-1.497838325,1.034489195,0.261345588,-0.795189616,796,0,0.155557279,0.358908446,0.713462229,0.71015868,770.4275513,25.57244873,-25.57244873
1.41352339,-1.549292941,-1.10449674,0.937811952,1348,0,-1.16768317,-1.426792482,-1.160380378,-0.631333886,1324.954224,23.04577637,-23.04577637
-0.52738442,-0.400945325,-0.421575576,-0.650772819,843,0,-0.026628001,0.184220312,0.780385179,1.008268139,803.9041138,39.09588623,-39.09588623
1.41352339,1.321576099,-0.763036158,1.515479141,940,0,-0.180047183,-0.26220492,-0.424227925,1.902596516,962.5516968,22.55169678,22.55169678
1.41352339,-1.262206037,1.399547528,-1.517273603,1027,0,-2.251206146,-2.038200952,0.780385179,-1.525662263,1017.117615,9.882385254,-9.882385254
-0.52738442,-0.688032229,-1.445957322,-1.372856806,651,1,-0.458119451,-0.106926578,1.449614682,0.262994491,634.3104858,16.68951416,-16.68951416
1.41352339,-0.975119133,1.058086946,-1.084023211,982,0,-0.947143095,-1.824693232,-2.766531185,-0.333224427,881.4295044,100.5704956,-100.5704956
1.41352339,-1.549292941,-0.193935188,-0.217522427,1227,0,-0.793723913,-0.776564426,-0.089613174,0.71015868,1189.64624,37.35375977,-37.35375977
-0.042157467,-1.549292941,-1.559777516,-1.084023211,693,0,-0.659482128,-0.669810567,-0.223459074,1.157322869,792.6171875,99.6171875,99.6171875
1.41352339,0.460315387,-1.559777516,0.648978357,1405,0,1.536329921,1.2808736,-0.825765627,-0.333224427,1267.723145,137.2768555,-137.2768555
-0.52738442,0.173228483,1.17190714,0.071311168,989,0,1.776047393,1.028546294,-2.030378732,-0.035114968,1089.657104,100.6571045,100.6571045
-0.042157467,-0.688032229,-1.445957322,-1.084023211,756,0,-1.445755438,-1.77616875,-1.494995129,0.561103951,780.8781128,24.87811279,24.87811279
-0.52738442,1.034489195,-1.67359771,1.226645547,743,0,0.49116174,-0.165155956,-2.030378732,0.71015868,760.2822266,17.28222656,17.28222656
-0.042157467,1.608663003,0.488985976,0.071311168,1026,0,-0.525240343,-1.028891731,-1.829609881,2.647870164,972.7856445,53.21435547,-53.21435547
0.443069485,1.034489195,1.058086946,-0.650772819,763,0,-0.045805398,0.009532178,0.111155677,1.604487057,754.9576416,8.042358398,-8.042358398
1.41352339,0.173228483,0.147525394,-1.6616904,1043,0,1.037717578,1.397332356,1.382691732,-1.227552804,888.6398315,154.3601685,-154.3601685
-0.52738442,0.173228483,-1.559777516,-0.07310563,843,0,1.229491556,0.193925208,-2.699608234,-0.184169697,841.9929199,1.007080078,-1.007080078
-0.52738442,-1.549292941,1.74100811,1.082228749,1475,0,-0.870433504,-0.815384012,0.044232727,0.85921341,1337.598633,137.4013672,-137.4013672
-0.042157467,0.747402291,0.716626364,1.515479141,581,0,0.989774083,1.242054014,0.91423108,-0.631333886,696.869751,115.869751,115.869751
-0.042157467,-0.975119133,0.147525394,1.082228749,1017,0,-0.323877667,-0.223385335,0.245001577,-0.929443345,951.5678101,65.43218994,-65.43218994
-1.497838325,1.608663003,-0.080114994,1.226645547,1432,0,-1.608763319,-1.475316964,0.378847478,-0.482279156,1421.126709,10.87329102,-10.87329102
-1.012611372,-1.549292941,1.058086946,1.659895939,1228,0,-2.193673953,-2.426396806,-1.227303328,1.008268139,1261.349243,33.34924316,33.34924316
0.928296438,0.173228483,0.944266752,0.215727965,1431,0,1.63221691,1.698184143,0.245001577,0.113939762,1411.342041,19.65795898,-19.65795898
-1.012611372,1.034489195,-0.649215964,0.215727965,715,0,0.184323375,0.223039898,0.044232727,-0.780388615,797.1769409,82.17694092,82.17694092
-0.042157467,-0.975119133,1.17190714,1.226645547,817,0,-0.659482128,-0.495122432,0.512693378,-0.929443345,971.8322144,154.8322144,154.8322144
0.443069485,-0.975119133,1.058086946,-1.517273603,665,0,-0.486885548,-0.194270645,1.114999931,-0.631333886,641.3573608,23.64263916,-23.64263916
1.41352339,-1.549292941,0.488985976,1.659895939,1225,0,-2.510101016,-2.445806598,-0.022690224,2.051651246,1175.522827,49.47717285,-49.47717285
0.928296438,0.173228483,-0.763036158,1.082228749,1470,0,1.392499437,1.242054014,-0.491150876,-0.780388615,1328.303101,141.6968994,-141.6968994
0.928296438,-0.688032229,0.147525394,-0.07310563,1078,0,-0.860844805,-1.552956134,-2.364993483,0.262994491,965.2527466,112.7472534,-112.7472534
-1.497838325,0.460315387,1.17190714,-0.650772819,869,0,1.325378545,1.639954764,1.181922881,0.113939762,924.6679688,55.66796875,55.66796875
0.928296438,0.747402291,0.830446558,0.648978357,818,0,0.443218246,0.611235751,0.579616329,-0.184169697,977.7709961,159.7709961,159.7709961
0.443069485,-0.113858421,0.944266752,0.793395154,932,0,1.066483674,0.873267953,-0.691919726,0.113939762,952.7501221,20.75012207,20.75012207
0.443069485,-0.400945325,1.17190714,-0.07310563,828,0,0.788411406,0.980021813,0.646539279,-0.035114968,867.4989014,39.49890137,39.49890137
-0.042157467,-0.688032229,-1.559777516,1.659895939,793,0,-1.206037966,-1.27151414,-0.491150876,2.498815434,772.2706299,20.72937012,-20.72937012
-0.042157467,-1.262206037,0.0337052,-1.517273603,893,0,-0.9087883,-0.87361339,-0.089613174,-1.227552804,823.4052734,69.59472656,-69.59472656
0.443069485,1.321576099,0.375165782,1.371062344,946,0,-0.764957816,-0.747449737,-0.089613174,-0.035114968,959.4159546,13.41595459,13.41595459
-1.012611372,1.034489195,1.285727334,-0.07310563,779,0,0.222678171,0.193925208,-0.156536124,-0.035114968,792.2306519,13.23065186,13.23065186
-1.012611372,0.460315387,-0.421575576,0.50456156,957,0,1.162370663,1.348807874,0.646539279,1.008268139,981.4891357,24.48913574,24.48913574
1.41352339,1.034489195,1.74100811,-0.07310563,1040,0,-0.180047183,0.145400727,1.248845831,1.008268139,975.9454956,64.05450439,-64.05450439
-1.497838325,0.747402291,0.261345588,0.215727965,792,0,1.143193266,1.193529532,0.178078627,0.113939762,855.1554565,63.15545654,63.15545654
1.898750343,-1.549292941,-0.763036158,-1.6616904,1051,0,-1.915601684,-1.717939372,0.713462229,-1.078498074,1029.969116,21.03088379,-21.03088379
1.41352339,-0.400945325,-0.193935188,0.648978357,1033,0,0.443218246,-0.009877615,-1.494995129,-0.184169697,957.8345947,75.16540527,-75.16540527
-0.52738442,0.460315387,-0.080114994,0.071311168,1019,0,1.747281296,1.57202049,-0.558073826,-0.333224427,1139.388062,120.3880615,120.3880615
1.41352339,0.747402291,0.944266752,0.071311168,979,0,1.133604567,1.086775673,-0.156536124,-0.929443345,935.1922607,43.80773926,-43.80773926
0.443069485,0.460315387,-1.218316934,-0.939606414,591,0,0.874709696,1.145005051,0.98115403,1.753541787,707.4527588,116.4527588,116.4527588
0.443069485,-0.975119133,0.488985976,-0.07310563,822,0,-0.314288968,-0.165155956,0.512693378,0.561103951,856.5282593,34.52825928,34.52825928
-0.042157467,-1.262206037,-1.559777516,-0.506356022,1011,0,-1.263570159,-0.951252561,1.248845831,-1.525662263,1030.976929,19.97692871,19.97692871
1.41352339,-0.688032229,1.058086946,-0.650772819,992,0,-0.064982796,-0.203975542,-0.624996776,-0.184169697,927.2330933,64.76690674,-64.76690674
-1.012611372,0.173228483,-0.763036158,-0.07310563,865,0,0.769234008,0.863563057,0.311924528,0.85921341,927.7028809,62.70288086,62.70288086
-1.497838325,0.747402291,-0.649215964,0.071311168,919,0,1.80481349,1.814642899,0.044232727,0.113939762,1171.384155,252.3841553,252.3841553
0.443069485,-1.549292941,-1.445957322,-1.084023211,879,0,-0.429353354,-0.126336371,1.181922881,-0.631333886,782.3791504,96.62084961,-96.62084961
0.443069485,-1.262206037,0.0337052,-0.795189616,887,0,-1.608763319,-1.552956134,-0.022690224,0.113939762,971.552002,84.55200195,84.55200195
0.443069485,0.460315387,1.74100811,0.360144762,759,0,0.750056611,0.339498654,-1.361149229,0.113939762,753.2516479,5.748352051,-5.748352051
-1.012611372,1.034489195,-0.763036158,-1.372856806,563,0,0.05967029,0.067761556,-0.089613174,1.306377598,564.8479614,1.847961426,1.847961426
-0.042157467,-0.400945325,0.944266752,0.071311168,917,0,1.19113676,0.417137824,-2.164224632,0.113939762,826.8734131,90.12658691,-90.12658691
-1.497838325,1.321576099,0.0337052,1.515479141,809,0,0.433629547,0.446252514,-0.022690224,1.753541787,842.7772217,33.77722168,33.77722168
-0.52738442,1.034489195,0.147525394,0.937811952,866,0,-0.323877667,-0.941547664,-2.097301682,-0.333224427,885.9588013,19.95880127,19.95880127
1.41352339,-0.975119133,1.627187916,-1.228440008,816,0,-0.544417741,-0.640695878,-0.491150876,-0.631333886,841.4754639,25.47546387,25.47546387
1.41352339,-0.688032229,0.0337052,-1.228440008,912,0,-0.506062946,-0.456302847,0.111155677,-0.780388615,767.7116089,144.2883911,-144.2883911
-0.042157467,-1.262206037,0.147525394,-0.795189616,1043,0,-1.119739675,-1.27151414,-0.758842677,1.306377598,992.8609619,50.13903809,-50.13903809
-1.497838325,1.608663003,-0.876856352,1.082228749,1150,0,-1.100562278,-1.028891731,0.111155677,-0.929443345,1227.884521,77.88452148,77.88452148
-1.012611372,0.460315387,-1.67359771,-0.217522427,889,0,1.382910738,1.154709947,-0.758842677,-0.631333886,902.2585449,13.25854492,13.25854492
-0.042157467,0.747402291,1.627187916,-1.372856806,546,0,0.855532299,0.727694508,-0.491150876,-0.333224427,566.6871948,20.68719482,20.68719482
-0.52738442,-0.975119133,-0.080114994,1.659895939,736,0,-0.601949935,-0.36895878,0.84730813,0.262994491,801.2009277,65.20092773,65.20092773
-1.497838325,-0.113858421,-0.876856352,1.659895939,680,0,0.385686052,0.553006373,0.579616329,-0.929443345,702.036377,22.03637695,22.03637695
0.928296438,-0.400945325,-1.332137128,1.082228749,999,0,0.078847687,0.290974172,0.713462229,0.85921341,991.9533691,7.046630859,-7.046630859
-0.042157467,1.034489195,-1.559777516,0.648978357,959,0,0.826766202,1.096480569,0.98115403,-0.631333886,869.7462158,89.25378418,-89.25378418
0.443069485,-0.688032229,-0.649215964,-1.228440008,584,0,0.424040848,0.087171349,-1.227303328,0.262994491,561.5759277,22.42407227,-22.42407227
1.41352339,-0.688032229,-0.53539577,1.226645547,1078,0,-0.496474247,-0.514532225,-0.223459074,0.71015868,1052.913208,25.08679199,-25.08679199
-0.52738442,0.747402291,-0.649215964,0.793395154,1009,0,1.143193266,0.892677746,-0.825765627,-0.929443345,910.2666016,98.73339844,-98.73339844
-0.042157467,-0.688032229,-1.10449674,-0.795189616,895,0,-0.697836924,-0.388368572,1.181922881,0.561103951,861.2713013,33.72869873,-33.72869873
-0.042157467,1.608663003,1.058086946,1.226645547,954,0,-0.870433504,-0.98036725,-0.624996776,-0.482279156,1058.84314,104.8431396,104.8431396
0.443069485,1.034489195,-1.445957322,-0.506356022,770,0,0.788411406,0.921792435,0.445770428,-0.035114968,755.4226685,14.57733154,-14.57733154
0.443069485,-0.975119133,1.17190714,0.360144762,912,0,-0.304700269,-0.058402097,0.84730813,0.561103951,846.8219604,65.17803955,-65.17803955
0.928296438,1.321576099,1.627187916,1.226645547,1104,0,-0.496474247,-0.213680438,1.114999931,-1.078498074,1170.29541,66.29541016,66.29541016
0.928296438,1.321576099,0.0337052,-0.07310563,1172,0,-0.46770815,-0.136041267,1.315768782,0.113939762,1108.296387,63.70361328,-63.70361328
0.928296438,-0.975119133,-0.649215964,0.648978357,1070,0,-0.793723913,-0.960957457,-0.825765627,0.113939762,1131.915283,61.9152832,61.9152832
-1.497838325,-0.975119133,-1.218316934,1.082228749,1183,0,-0.860844805,-0.698925256,0.512693378,-0.482279156,1101.173584,81.82641602,-81.82641602
-1.497838325,1.321576099,1.058086946,-0.650772819,1127,0,-0.621127332,-0.650400774,-0.290382025,2.945979623,987.4834595,139.5165405,-139.5165405
1.41352339,-0.975119133,0.261345588,-0.506356022,1058,0,-1.158094471,-1.155055384,-0.156536124,-1.525662263,1061.84021,3.840209961,3.840209961
-0.52738442,-1.549292941,0.488985976,0.648978357,1288,0,-1.589585922,-1.601480616,-0.290382025,-1.078498074,1328.248291,40.24829102,40.24829102
-0.042157467,1.321576099,0.830446558,-0.217522427,955,0,-0.72660302,-0.66010567,0.111155677,-0.333224427,935.7233276,19.27667236,-19.27667236
-1.012611372,-0.113858421,-1.332137128,0.793395154,944,0,0.884298395,0.485072099,-1.294226279,0.412049221,912.2625732,31.73742676,-31.73742676
-1.497838325,-0.688032229,0.60280617,-0.795189616,761,0,-1.138917073,-0.815384012,1.315768782,-0.929443345,946.2105103,185.2105103,185.2105103
-1.012611372,0.173228483,-1.10449674,0.793395154,1069,0,1.01854018,1.106185465,0.245001577,0.412049221,1036.715576,32.28442383,-32.28442383
-1.012611372,-1.262206037,0.716626364,-1.517273603,923,0,-0.764957816,-0.902728079,-0.691919726,2.945979623,902.6099243,20.39007568,-20.39007568
-1.497838325,-0.113858421,-1.332137128,-1.372856806,570,0,-0.064982796,0.174515416,0.84730813,-0.482279156,598.7702026,28.77020264,28.77020264
0.928296438,0.460315387,-1.332137128,0.360144762,1365,0,1.699337802,1.562315594,-0.424227925,-0.035114968,1362.562134,2.437866211,-2.437866211
1.898750343,-1.549292941,0.147525394,-0.506356022,1351,0,-2.155319157,-1.950856885,0.713462229,-1.078498074,1266.272217,84.7277832,-84.7277832
