Instance,Toronto,,Scored Labels,,Instance,MAE,MAPE
,5846,,6695.559082,,16027,0.145323141,
,5895,,5599.518066,,16028,0.050124162,
,5344,,6140.706055,,16029,0.149084217,
,5416,,6356.853516,,16030,0.173717414,
,4058,,4094.594238,,16031,0.009017801,
,4246,,4211.016113,,16032,0.008239257,
,4885,,5624.000977,,16033,0.151279627,
,4655,,4516.460449,,16034,0.02976145,
,5092,,5198.504395,,16035,0.020916024,
,4450,,4555.025391,,16036,0.023601211,
,5407,,5941.182617,,16037,0.09879464,
,5774,,6513.913086,,16038,0.128145668,
,5650,,5323.924316,,16039,0.05771251,
,6503,,6185.181641,,16040,0.048872576,
,5879,,5447.304688,,16041,0.073430058,
,4947,,4753.673828,,16042,0.039079477,
,4819,,5332.801758,,16043,0.106619995,
,4541,,4649.164063,,16044,0.023819437,
,6150,,5712.860352,,16045,0.071079618,
,4443,,4300.746582,,16046,0.032017425,
,7503,,7675.614746,,16047,0.023006097,
,5257,,5100.386719,,16048,0.029791379,
,5411,,5170.945801,,16049,0.04436411,
,5999,,5832.76123,,16050,0.02771108,
,5654,,6312.695313,,16051,0.116500763,
,5161,,5310.736328,,16052,0.029013046,
,5075,,5016.673828,,16053,0.011492842,
,6553,,7254.612793,,16054,0.107067418,
,5815,,6251.012695,,16055,0.074980687,
,6911,,6498.845215,,16056,0.059637503,
,6338,,6002.056641,,16057,0.053004632,
,4680,,4371.984375,,16058,0.065815304,
,5811,,5465.40625,,16059,0.059472337,
,4284,,4566.40625,,16060,0.06592116,
,5361,,5676.696777,,16061,0.058887666,
,7186,,7141.285645,,16062,0.006222426,
,6318,,6789.956543,,16063,0.074700308,
,4359,,4317.793945,,16064,0.009453098,
,5285,,5408.208008,,16065,0.023312773,
,6228,,5783.975098,,16066,0.071294943,
,6252,,6060.13916,,16067,0.030687914,
,3837,,3894.770508,,16068,0.015056166,
,6620,,6398.968262,,16069,0.03338848,
,4895,,5601.169922,,16070,0.144263518,
,5912,,5629.080078,,16071,0.047855197,
,4027,,4165.979492,,16072,0.034511918,
,6866,,6277.932617,,16073,0.085649196,
,5685,,5340.675293,,16074,0.060567231,
,6193,,5916.331055,,16075,0.044674462,
,5636,,5260.756836,,16076,0.066579696,
,4514,,4544.901367,,16077,0.006845673,
,5327,,5837.990234,,16078,0.095924579,
,5460,,5358.140137,,16079,0.018655653,
,5548,,6106.92627,,16080,0.10074374,
,4856,,4927.539063,,16081,0.014732097,
,6458,,6150.614258,,16082,0.047597668,
,4373,,4438.915039,,16083,0.015073185,
,5227,,6073.027344,,16084,0.161857154,
,4773,,4537.685547,,16085,0.049301163,
,7129,,6683.023926,,16086,0.062558013,
,4410,,4686.17041,,16087,0.062623676,
,6999,,6792.390137,,16088,0.029519912,
,6004,,6066.418945,,16089,0.010396227,
,6927,,6556.516113,,16090,0.053484032,
,5858,,5919.162109,,16091,0.010440783,
,6052,,5628.885742,,16092,0.069913129,
,4967,,5402.013672,,16093,0.087580767,
,7016,,6640.142578,,16094,0.053571468,
,6487,,6037.080566,,16095,0.069357089,
,6639,,6369.624023,,16096,0.040574782,
,4651,,5305.144531,,16097,0.140645997,
,6079,,6023.755859,,16098,0.009087702,
,6106,,6024.352051,,16099,0.013371757,
,6216,,6005.401855,,16100,0.03388001,
,6714,,6471.599121,,16101,0.036103795,
,4944,,4863.623047,,16102,0.016257474,
,6608,,6944.697266,,16103,0.050952976,
,5481,,5962.275879,,16104,0.087808042,
,4766,,5098.061523,,16105,0.069673001,
,4773,,5995.521973,,16106,0.256132825,
,6057,,5987.317871,,16107,0.011504396,
,5553,,5562.479492,,16108,0.001707094,
,5203,,5140.595703,,16109,0.011993907,
,6196,,6887.902832,,16110,0.111669276,
,4644,,5073.174316,,16111,0.092414797,
,5960,,5728.722656,,16112,0.038804923,
,4259,,4201.935059,,16113,0.013398671,
,6266,,5892.806641,,16114,0.059558468,
,5812,,5735.416992,,16115,0.013176705,
,5295,,5693.939453,,16116,0.075342673,
,6398,,6468.967285,,16117,0.011092105,
,5698,,5757.917969,,16118,0.010515614,
,5320,,5322.025879,,16119,0.000380804,
,5058,,5430.160645,,16120,0.073578617,
,6885,,6613.538086,,16121,0.039428019,
,7013,,6803.264648,,16122,0.029906652,
,4565,,4378.56543,,16123,0.040839993,
,6471,,6031.608887,,16124,0.067901578,
,6090,,5885.494141,,16125,0.033580601,
,4902,,4982.081055,,16126,0.016336404,
,4837,,4982.212402,,16127,0.030021171,
,4736,,5969.285156,,16128,0.260406494,
,6208,,5731.327148,,16129,0.076783642,
,6994,,6543.96582,,16130,0.064345751,
,6990,,6549.976563,,16131,0.06295042,
,5573,,6741.163086,,16132,0.209611176,
,6697,,6282.600098,,16133,0.061878438,
,5468,,5364.330078,,16134,0.018959386,
,5844,,5508.058105,,16135,0.057484924,
,4629,,4520.937012,,16136,0.02334478,
,6199,,6767.918457,,16137,0.091775844,
,6243,,6041.369141,,16138,0.03229711,
,5545,,5611.085938,,16139,0.011918113,
,4519,,4466.114258,,16140,0.011702975,
,4810,,4654.078613,,16141,0.032416089,
,5006,,5859.847656,,16142,0.170564853,
,4184,,4162.124023,,16143,0.005228484,
,6612,,6185.120117,,16144,0.064561386,
,5359,,6056.477051,,16145,0.130150597,
,7023,,6672.903809,,16146,0.049849949,
,4563,,4616.141113,,16147,0.011646091,
,7762,,8097.640625,,16148,0.043241513,
,4030,,4519.302734,,16149,0.121415071,
,7731,,7254.757813,,16150,0.061601628,
,4433,,4313.374023,,16151,0.026985332,
,4652,,5291.486328,,16152,0.137464817,
,4513,,4393.083984,,16153,0.026571242,
,7114,,6700.740723,,16154,0.058090986,
,5595,,5998.316406,,16155,0.072085149,
,6917,,6407.243652,,16156,0.073696161,
,4718,,4547.036621,,16157,0.036236409,
,4083,,4572.141113,,16158,0.11979944,
,5974,,6387.774902,,16159,0.069262622,
,5780,,5304.589355,,16160,0.082250977,
,3911,,4010.021729,,16161,0.025318775,
,4479,,4495.141113,,16162,0.003603731,
,4545,,4816.081543,,16163,0.059643904,
,4139,,4388.04541,,16164,0.06017043,
,5868,,5795.494141,,16165,0.012356145,
,6065,,6663.955078,,16166,0.09875599,
,7881,,8958.160156,,16167,0.136678106,
,7705,,7839.949219,,16168,0.0175145,
,6711,,6336.071777,,16169,0.055867713,
,7204,,7055.714355,,16170,0.020583793,
,6752,,6063.050781,,16171,0.102036318,
,7070,,6737.952148,,16172,0.04696575,
,5871,,5722.787598,,16173,0.025244831,
,6491,,6242.610352,,16174,0.038266777,
,5534,,6412.289063,,16175,0.158707818,
,3848,,4004.195068,,16176,0.040591234,
,6328,,5937.779785,,16177,0.061665647,
,5275,,5224.01416,,16178,0.009665562,
,6319,,6071.397461,,16179,0.039183817,
,5983,,6733.196289,,16180,0.125387981,
,6466,,7391.619141,,16181,0.143151738,
,7048,,6634.38916,,16182,0.058684852,
,5125,,5956.847168,,16183,0.162311643,
,6285,,5993.275391,,16184,0.046416008,
,6622,,6199.994629,,16185,0.063727782,
,6711,,6214.108398,,16186,0.074041365,
,6293,,6446.671387,,16187,0.024419416,
,4828,,4607.241211,,16188,0.045724687,
,6210,,5873.640137,,16189,0.054164229,
,4986,,5351.746094,,16190,0.073354612,
,6767,,6855.494141,,16191,0.013077308,
,4261,,5517.632813,,16192,0.294914999,
,6252,,5774.610352,,16193,0.076357909,
,6495,,6174.92627,,16194,0.04928002,
,7391,,6927.131348,,16195,0.062761284,
,6929,,6688.244141,,16196,0.034746119,
,4198,,4179.195313,,16197,0.00447944,
,4833,,5048.145508,,16198,0.044515934,
,5909,,6421.73291,,16199,0.08677152,
,6059,,5899.755859,,16200,0.026282248,
,3919,,4036.904785,,16201,0.030085426,
,4492,,4531.100586,,16202,0.008704494,
,6792,,6139.46875,,16203,0.096073506,
,6314,,5841.462402,,16204,0.074839658,
,6452,,6509.78418,,16205,0.00895601,
,6732,,6636.824707,,16206,0.014137744,
,5940,,5752.150391,,16207,0.031624513,
,6305,,5831.333984,,16208,0.075125458,
,6171,,6142.196289,,16209,0.004667592,
,5217,,6197.893555,,16210,0.188018699,
,6681,,6218.820801,,16211,0.069178147,
,6036,,5452.16748,,16212,0.09672507,
,4530,,4612.946777,,16213,0.018310547,
,5869,,5530.269043,,16214,0.057715276,
,5445,,5291.713379,,16215,0.028151813,
,6519,,6447.246094,,16216,0.011006889,
,4297,,4464.479492,,16217,0.038975912,
,6952,,6412.189941,,16218,0.077648167,
,5685,,6325.711914,,16219,0.112702184,
,5692,,5413.556152,,16220,0.048918455,
,6123,,5657.155273,,16221,0.076081125,
,4718,,5231.283203,,16222,0.10879254,
,5045,,5685.546875,,16223,0.126966675,
,6007,,6231.710938,,16224,0.03740818,
,5123,,4976.54541,,16225,0.028587661,
,6100,,5917.446289,,16226,0.029926838,
,5248,,4937.574219,,16227,0.059151254,
,4418,,4342.093262,,16228,0.017181245,
,7460,,8110.604492,,16229,0.087212398,
,4252,,4587.111816,,16230,0.078812751,
,5591,,5656.344727,,16231,0.011687485,
,6161,,5943.327637,,16232,0.035330687,
,5654,,5240.240234,,16233,0.073180008,
,6363,,5969.809082,,16234,0.061793324,
,8349,,8498.169922,,16235,0.017866801,
,4635,,4648.131348,,16236,0.002833085,
,6780,,6248.994141,,16237,0.078319448,
,6628,,6201.630371,,16238,0.06432855,
,6774,,6556.490234,,16239,0.032109502,
,5055,,5620.145996,,16240,0.111799406,
,6025,,6727.024902,,16241,0.116518656,
,7186,,7008.009277,,16242,0.024769096,
,4852,,5377.80957,,16243,0.108369656,
,6066,,5912.803223,,16244,0.025254991,
,6039,,5739.544922,,16245,0.049586865,
,4528,,4487.748047,,16246,0.008889566,
,7688,,7354.59082,,16247,0.043367479,
,4658,,4413.398926,,16248,0.052512038,
,7536,,6842.307129,,16249,0.09205054,
,6468,,7284.246582,,16250,0.126197678,
,4756,,5471.32959,,16251,0.150405717,
,5886,,6603.961914,,16252,0.121977899,
,4310,,4261.085938,,16253,0.01134897,
,4153,,4483.555176,,16254,0.079594312,
,5356,,5225.869141,,16255,0.024296277,
,6790,,6526.24707,,16256,0.03884432,
,5327,,5270.1875,,16257,0.010665008,
,5411,,6256.161621,,16258,0.15619324,
,5165,,5368.959473,,16259,0.039488765,
,4253,,4219.758789,,16260,0.007815944,
,6708,,6574.491699,,16261,0.019902847,
,5773,,5400.273926,,16262,0.064563671,
,6074,,5778.205566,,16263,0.048698458,
,6491,,6133.362305,,16264,0.055097473,
,7302,,8248.380859,,16265,0.129605705,
,3991,,4870.727051,,16266,0.220427725,
,5196,,5617.708984,,16267,0.081160313,
,5837,,6559.355469,,16268,0.123754577,
,6862,,6544.711426,,16269,0.046238498,
,4895,,4857.196289,,16270,0.007722924,
,6072,,5803.382813,,16271,0.044238667,
,4093,,4133.472656,,16272,0.009888262,
,5924,,6593.27002,,16273,0.112976033,
,6191,,6711.371582,,16274,0.084052913,
,5079,,4510.648926,,16275,0.111902161,
,7491,,7799.725586,,16276,0.041212867,
,4513,,4200.376465,,16277,0.069271778,
,5030,,4882.737305,,16278,0.029276878,
,4924,,4400.121582,,16279,0.106392855,
,4216,,5069.165039,,16280,0.202363624,
,5543,,5364.941406,,16281,0.032123145,
,6008,,5958.077637,,16282,0.008309315,
,6007,,5929.271484,,16283,0.012939656,
,7628,,7236.021484,,16284,0.051386801,
,4895,,4827.585449,,16285,0.013772125,
,5338,,5450.157715,,16286,0.021011187,
,6459,,7028.634766,,16287,0.088192408,
,6565,,6251.997559,,16288,0.047677447,
,5840,,6231.026367,,16289,0.06695657,
,5960,,5802.615723,,16290,0.026406758,
,5012,,4874.041016,,16291,0.027525735,
,6294,,5634.576172,,16292,0.10477023,
,5009,,5558.251465,,16293,0.109652918,
,6774,,6667.529785,,16294,0.015717481,
,6376,,5936.278809,,16295,0.068965055,
,6803,,6523.275879,,16296,0.04111776,
,6491,,6217.961914,,16297,0.042064102,
,5844,,5148.793945,,16298,0.118960653,
,8951,,8420.78125,,16299,0.0592357,
,6984,,6731.535156,,16300,0.036149033,
,8402,,8121.495117,,16301,0.03338549,
,4260,,4286.773438,,16302,0.006284844,
,5059,,4831.754883,,16303,0.044918979,
,7124,,6767.148926,,16304,0.050091392,
,5862,,5792.990234,,16305,0.011772393,
,4372,,4386.961426,,16306,0.003422101,
,4901,,4801.75293,,16307,0.020250371,
,5551,,5284.310547,,16308,0.048043497,
,6020,,5860.266113,,16309,0.026533868,
,6567,,6253.136719,,16310,0.047794013,
,5968,,5682.695801,,16311,0.047805663,
,4572,,4538.696777,,16312,0.007284169,
,5751,,6188.461914,,16313,0.076067104,
,5533,,5741.621094,,16314,0.037704879,
,4582,,4598.950195,,16315,0.003699301,
,6272,,5837.507813,,16316,0.069274902,
,6470,,5795.133301,,16317,0.104307063,
,4814,,5519.48877,,16318,0.146549391,
,4879,,4877.296387,,16319,0.000349173,
,6505,,6158.851074,,16320,0.053212748,
,5282,,5844.873047,,16321,0.106564378,
,4048,,4176.933594,,16322,0.031851184,
,6745,,6485.125,,16323,0.03852854,
,4972,,6042.193848,,16324,0.215244137,
,4388,,4608.931641,,16325,0.050349052,
,6703,,7325.379883,,16326,0.092850945,
,5148,,5416.208496,,16327,0.052099552,
,6709,,6264.908691,,16328,0.066193368,
,6443,,6237.984375,,16329,0.031819901,
,6874,,6661.470215,,16330,0.03091792,
,4383,,5957.73291,,16331,0.359281978,
,6805,,6816.944336,,16332,0.001755229,
,5340,,5211.825195,,16333,0.024002772,
,3720,,4672.310059,,16334,0.255997328,
,5725,,5517.811523,,16335,0.036190127,
,5921,,5929.136719,,16336,0.001374214,
,5882,,5485.738281,,16337,0.067368534,
,5902,,6794.418457,,16338,0.151206109,
,6192,,6166.465332,,16339,0.004123816,
,5960,,5949.396484,,16340,0.001779113,
,5765,,5695.988281,,16341,0.01197081,
,6794,,7971.52832,,16342,0.173318858,
,4029,,4199.989746,,16343,0.042439748,
,6822,,6506.553711,,16344,0.046239562,
,4783,,4737.774902,,16345,0.009455383,
,6331,,6085.213867,,16346,0.03882264,
,7262,,6709.419922,,16347,0.076091996,
,5871,,6582.229004,,16348,0.121142736,
,4171,,4534.973633,,16349,0.087262918,
,5788,,5892.124023,,16350,0.017989638,
,4584,,4614.311035,,16351,0.006612355,
,6335,,6741.208984,,16352,0.064121387,
,6483,,6247.331055,,16353,0.036351835,
,3943,,4253.686523,,16354,0.078794452,
,5079,,5430.210938,,16355,0.069149623,
,5543,,6271.767578,,16356,0.131475298,
,4314,,4323.514648,,16357,0.002205528,
,7232,,7778.911133,,16358,0.075623774,
,6374,,6030.895508,,16359,0.053828756,
,6861,,6676.208008,,16360,0.026933682,
,5930,,6962.502441,,16361,0.174115083,
,6470,,6168.402832,,16362,0.046614709,
,4366,,4290.85791,,16363,0.01721074,
,7019,,6546.94043,,16364,0.067254533,
,6389,,6106.928223,,16365,0.044149597,
,7171,,7063.136719,,16366,0.015041595,
,7650,,7131.907227,,16367,0.067724546,
,4699,,4901.883789,,16368,0.04317595,
,6388,,6114.120605,,16369,0.042874044,
,5043,,5057.945801,,16370,0.002963673,
,5951,,5560.803223,,16371,0.06556827,
,4340,,4398.986816,,16372,0.013591432,
,6757,,6448.499512,,16373,0.045656429,
,6839,,6825.767578,,16374,0.001934847,
,5042,,4787.387207,,16375,0.050498372,
,5700,,6640.93457,,16376,0.16507624,
,5688,,5143.187012,,16377,0.095782874,
,7036,,6828.52832,,16378,0.029487163,
,6649,,6089.64209,,16379,0.084126622,
,7822,,7420.682129,,16380,0.051306299,
,4665,,4812.46582,,16381,0.031611108,
,5444,,6347.853516,,16382,0.166027464,
,5426,,6408.991211,,16383,0.181163142,
,4449,,4423.617188,,16384,0.005705285,
,6438,,6222.459473,,16385,0.033479423,
,5934,,5855.194824,,16386,0.013280279,
,7057,,6787.231445,,16387,0.038227087,
,6113,,5969.421387,,16388,0.023487422,
,4854,,4468.811035,,16389,0.079354958,
,6556,,6529.327637,,16390,0.00406839,
,6442,,6148.428711,,16391,0.045571451,
,4757,,4703.576172,,16392,0.011230571,
,4943,,5229.992188,,16393,0.058060325,
,4882,,4570.343262,,16394,0.063837923,
,5812,,5621.409668,,16395,0.032792555,
,5383,,5143.996094,,16396,0.04439976,
,6311,,6008.307617,,16397,0.047962666,
,6564,,6513.435547,,16398,0.007703299,
,5265,,5153.640625,,16399,0.021150878,
,8779,,8344.707031,,16400,0.049469526,
,5685,,5672.879395,,16401,0.002132033,
,7018,,6830.296387,,16402,0.026746026,
,5908,,5703.517578,,16403,0.034611107,
,7463,,7749.730957,,16404,0.038420335,
,6094,,5667.041992,,16405,0.07006203,
,4166,,4396.773926,,16406,0.055394605,
,6403,,6638.428223,,16407,0.036768425,
,5700,,5459.71582,,16408,0.042155119,
,5755,,5691.024414,,16409,0.011116522,
,6514,,6044.706055,,16410,0.072043897,
,4609,,4693.941406,,16411,0.018429465,
,6732,,6591.225098,,16412,0.020911305,
,6710,,6375.585449,,16413,0.049838234,
,5261,,6080.439941,,16414,0.155757449,
,4391,,4337.623535,,16415,0.012155879,
,6241,,6272.255859,,16416,0.005008149,
,6625,,6454.074219,,16417,0.025800118,
,5599,,5402.423828,,16418,0.035109157,
,7870,,7496.751953,,16419,0.04742669,
,5195,,5246.989258,,16420,0.010007557,
,4979,,4845.735352,,16421,0.026765344,
,6708,,6284.114746,,16422,0.063191004,
,4483,,4448.192383,,16423,0.007764358,
,5409,,5675.484375,,16424,0.049266847,
,6574,,6413.160156,,16425,0.024466055,
,6472,,6439.333496,,16426,0.005047358,
,5998,,6046.91748,,16427,0.008155632,
,6860,,6667.283691,,16428,0.028092756,
,6727,,6512.31543,,16429,0.031913865,
,4373,,5349.98584,,16430,0.223413181,
,8307,,7776.875488,,16431,0.063816602,
,5490,,5062.033203,,16432,0.077953879,
,4780,,4683.140137,,16433,0.02026357,
,7643,,7054.026855,,16434,0.077060466,
,5030,,5001.327148,,16435,0.005700368,
,5872,,6520.088867,,16436,0.110369357,
,6472,,6204.520508,,16437,0.041328723,
,5263,,5318.426758,,16438,0.0105314,
,4768,,4773.908203,,16439,0.001239137,
,7811,,7164.072266,,16440,0.082822652,
,6242,,5949.904297,,16441,0.04679521,
,6710,,6441.983887,,16442,0.039942789,
,5701,,6252.882813,,16443,0.096804563,
,6599,,5987.855957,,16444,0.092611614,
,5072,,4866.124023,,16445,0.040590689,
,5548,,6472.237793,,16446,0.166589364,
,4326,,5151.050781,,16447,0.19071909,
,7652,,7074.747559,,16448,0.075438113,
,5680,,5441.501953,,16449,0.041989093,
,6986,,7336.975098,,16450,0.050239779,
,7310,,7242.568359,,16451,0.009224575,
,5963,,6331.323242,,16452,0.06176811,
,5036,,5890.301758,,16453,0.169638951,
,5442,,5251.269043,,16454,0.035047952,
,6211,,6494.768555,,16455,0.045688062,
,4826,,4834.931152,,16456,0.001850632,
,4095,,4314.591309,,16457,0.053624251,
,4855,,4439.623535,,16458,0.085556429,
,6243,,5940.711426,,16459,0.048420403,
,4627,,4758.552734,,16460,0.02843154,
,5530,,5061.193848,,16461,0.084775073,
,5734,,5398.885742,,16462,0.058443366,
,6296,,6217.367188,,16463,0.012489329,
,5900,,6767.949707,,16464,0.14711012,
,5607,,5202.793457,,16465,0.072089628,
,6695,,6227.243652,,16466,0.069866519,
,5978,,5646.955566,,16467,0.055377122,
,4955,,5023.906738,,16468,0.013906506,
,6057,,5888.495605,,16469,0.027819778,
,3784,,4060.706055,,16470,0.073125279,
,4741,,5436.942871,,16471,0.146792422,
,6679,,6378.564453,,16472,0.044982115,
,6239,,6002.219727,,16473,0.037951639,
,5986,,5654.56543,,16474,0.055368288,
,6820,,6590.968262,,16475,0.033582366,
,5782,,5931.987793,,16476,0.025940469,
,5607,,6555.881348,,16477,0.169231558,
,6040,,5955.067383,,16478,0.014061692,
,5964,,5595.178223,,16479,0.061841344,
,6896,,6682.081543,,16480,0.031020658,
,5489,,5969.116699,,16481,0.087468883,
,4390,,4353.834961,,16482,0.00823805,
,5723,,5741.671875,,16483,0.003262603,
,5212,,5901.170898,,16484,0.132227724,
,5503,,5530.651855,,16485,0.005024869,
,7206,,6939.201172,,16486,0.037024539,
,5637,,5285.809082,,16487,0.062301032,
,5256,,6318.657715,,16488,0.202179931,
,7135,,6689.73291,,16489,0.062406039,
,5557,,5864.035156,,16490,0.055251963,
,6548,,5960.98877,,16491,0.089647408,
,5979,,6587.404785,,16492,0.101756947,
,6919,,6695.640625,,16493,0.032282031,
,4608,,4954.503906,,16494,0.07519616,
,5470,,6072.806641,,16495,0.110202311,
,4056,,4426.902832,,16496,0.091445471,
,8312,,7628.94043,,16497,0.082177523,
,6778,,6677.04248,,16498,0.014894883,
,4381,,4650.918457,,16499,0.061611152,
,7492,,7265.066895,,16500,0.030290057,
,8502,,8005.857422,,16501,0.058355984,
,4845,,4778.629883,,16502,0.013698683,
,4251,,4557.564453,,16503,0.072115844,
,5861,,5878.375488,,16504,0.002964594,
,5901,,6369.157715,,16505,0.079335319,
,6460,,6238.116699,,16506,0.03434726,
,6072,,6048.489746,,16507,0.003871913,
,6890,,6671.796875,,16508,0.031669539,
,6145,,6008.269531,,16509,0.022250687,
,6429,,6389.183594,,16510,0.00619325,
,7201,,7867.117188,,16511,0.092503428,
,4470,,4321.244629,,16512,0.033278607,
,5351,,5594.223633,,16513,0.045453865,
,5563,,5344.468262,,16514,0.039283074,
,6370,,6192.705078,,16515,0.027832798,
,6732,,6690.648438,,16516,0.006142538,
,6949,,6349.785645,,16517,0.0862303,
,7486,,7909.563477,,16518,0.056580748,
,4367,,4802.345703,,16519,0.099689879,
,5028,,4964.213867,,16520,0.012686184,
,3801,,4003.19043,,16521,0.053194009,
,4321,,4409.756836,,16522,0.020540809,
,6049,,6302.742188,,16523,0.041947791,
,4682,,4770.416992,,16524,0.018884449,
,6042,,6016.125,,16525,0.004282522,
,4683,,5088.67627,,16526,0.086627433,
,6544,,6233.197754,,16527,0.047494231,
,5247,,6025.534668,,16528,0.148377105,
,6318,,6101.529297,,16529,0.034262536,
,5261,,5971.86084,,16530,0.135118958,
,5187,,5682.054688,,16531,0.095441428,
,7452,,7279.509766,,16532,0.023146838,
,4406,,4399.071289,,16533,0.001572563,
,6402,,5884.387695,,16534,0.080851656,
,4761,,4952.806152,,16535,0.040286947,
,4896,,4871.790527,,16536,0.004944745,
,4481,,4578.844727,,16537,0.021835467,
,4561,,4311.840332,,16538,0.054628298,
,4483,,4924.870605,,16539,0.098565828,
,4688,,5977.669434,,16540,0.275100135,
,6623,,6761.717285,,16541,0.020944781,
,6703,,6563.125488,,16542,0.020867449,
,6779,,6644.259277,,16543,0.019876195,
,6142,,5872.05127,,16544,0.043951275,
,6074,,5642.933105,,16545,0.070969196,
,4286,,4145.064453,,16546,0.032882769,
,6269,,6472.979492,,16547,0.032537804,
,6237,,6083.160156,,16548,0.02466568,
,4937,,4751.609863,,16549,0.037551172,
,4335,,4262.257324,,16550,0.016780317,
,6188,,6110.630371,,16551,0.012503172,
,5612,,5247.764648,,16552,0.064902949,
,5976,,5726.401855,,16553,0.041766758,
,5659,,5618.604004,,16554,0.007138363,
,6541,,6054.704102,,16555,0.074345803,
,5197,,5500.711426,,16556,0.058439759,
,5984,,6428.720703,,16557,0.074318299,
,6289,,6147.717773,,16558,0.022464975,
,6823,,6751.157715,,16559,0.010529428,
,5504,,5178.990234,,16560,0.059049739,
,6601,,6590.96875,,16561,0.001519656,
,6717,,7171.873535,,16562,0.067719746,
,6194,,5877.988281,,16563,0.051019005,
,6126,,5691.830566,,16564,0.070873234,
,4645,,4756.684082,,16565,0.024043936,
,4836,,4979.513672,,16566,0.029676111,
,5538,,5331.193359,,16567,0.0373432,
,5036,,4978.292969,,16568,0.011458902,
,8253,,8532.980469,,16569,0.03392469,
,5997,,5730.16748,,16570,0.044494334,
,6048,,5764.824219,,16571,0.046821392,
,5213,,6401.729004,,16572,0.228031652,
,4758,,4797.225586,,16573,0.008244133,
,6572,,6102.645508,,16574,0.071417299,
,6304,,5957.787109,,16575,0.054919558,
,6990,,6763.106445,,16576,0.032459736,
,5682,,5379.254395,,16577,0.053281522,
,6226,,5841.897461,,16578,0.061693309,
,6395,,5852.657715,,16579,0.084807238,
,6261,,7131.058594,,16580,0.138964797,
,5134,,5893.635742,,16581,0.147961773,
,4733,,4898.742676,,16582,0.035018524,
,6947,,6587.371094,,16583,0.051767512,
,4179,,4215.96875,,16584,0.008846315,
,4411,,4304.887695,,16585,0.024056292,
,6100,,5839.199707,,16586,0.042754146,
,5339,,6082.020996,,16587,0.13916857,
,4823,,4914.572754,,16588,0.018986679,
,5911,,5527.742188,,16589,0.064838067,
,5915,,5844.118652,,16590,0.011983322,
,4509,,4647.514648,,16591,0.030719594,
,4488,,4692.823242,,16592,0.045637977,
,5208,,5183.773926,,16593,0.004651704,
,4846,,5739.903809,,16594,0.184462197,
,6857,,6444.611816,,16595,0.060141196,
,6111,,5849.429199,,16596,0.042803273,
,7459,,6893.932617,,16597,0.075756453,
,4656,,5049.834473,,16598,0.084586442,
,6965,,6671.770508,,16599,0.04210043,
,7199,,6959.130859,,16600,0.033319786,
,4548,,4452.083496,,16601,0.021089821,
,6621,,7223.228516,,16602,0.090957335,
,4859,,4941.754883,,16603,0.017031258,
,5055,,5686.890625,,16604,0.125003091,
,6707,,6463.471191,,16605,0.036309648,
,7433,,7075.04248,,16606,0.04815788,
,7023,,7091.519043,,16607,0.009756378,
,5246,,5946.317383,,16608,0.133495498,
,6513,,6405.006836,,16609,0.016581171,
,6267,,6198.462402,,16610,0.010936269,
,5307,,5319.306641,,16611,0.002318945,
,6755,,6659.344727,,16612,0.014160662,
,6688,,6404.368652,,16613,0.042408993,
,4563,,4201.900391,,16614,0.079136447,
,5931,,5772.842773,,16615,0.026666199,
,5117,,5287.697754,,16616,0.033358951,
,4426,,4693.181152,,16617,0.060366279,
,5991,,5785.958984,,16618,0.03422484,
,6740,,6487.402832,,16619,0.037477325,
,7210,,6737.433594,,16620,0.065543191,
,8429,,7645.868164,,16621,0.092909222,
,4902,,5905.283203,,16622,0.204668136,
,5163,,4590.849121,,16623,0.110817524,
,5687,,5355.591309,,16624,0.058274783,
,4978,,5111.675781,,16625,0.026853311,
,4318,,4642.233398,,16626,0.075088791,
,5281,,4830.351563,,16627,0.085333921,
,4830,,5488.425293,,16628,0.136319936,
,6428,,6497.368164,,16629,0.010791563,
,4749,,4585.373535,,16630,0.03445493,
,4249,,4478.708496,,16631,0.054061778,
,5962,,5442.573242,,16632,0.087122905,
,5804,,5504.168945,,16633,0.051659382,
,4427,,4235.444336,,16634,0.043269859,
,6276,,6015.499023,,16635,0.041507485,
,5026,,5224.155762,,16636,0.039426136,
,4424,,4454.199219,,16637,0.006826225,
,7713,,7434.531738,,16638,0.036103755,
,5682,,6031.486328,,16639,0.061507626,
,5016,,5694.905273,,16640,0.135347941,
,5771,,6115.587402,,16641,0.059710172,
,7513,,7036.083008,,16642,0.063478902,
,5611,,6458.354004,,16643,0.151016575,
,4800,,5127.104004,,16644,0.068146667,
,5760,,4939.282715,,16645,0.14248564,
,4698,,4451.210449,,16646,0.052530769,
,5903,,5774.807129,,16647,0.021716563,
,4163,,4948.442871,,16648,0.188672321,
,4714,,4514.720703,,16649,0.042273928,
,6564,,6272.255371,,16650,0.044446165,
,6360,,6092.794434,,16651,0.042013454,
,6904,,7312.514648,,16652,0.05917072,
,6633,,6198.98584,,16653,0.065432558,
,4571,,4217.641113,,16654,0.077304504,
,8265,,7753.281738,,16655,0.061913885,
,6006,,5941.229004,,16656,0.010784382,
,4719,,5651.700195,,16657,0.197647848,
,5584,,5183.350586,,16658,0.071749537,
,7172,,7071.02832,,16659,0.014078594,
,4848,,4941.796387,,16660,0.01934744,
,6001,,5622.834961,,16661,0.063017004,
