Year,Month,Day,Hour,Bruce,Holiday & Weekends,Bruce_Temperature,Bruce_Dew Point,Bruce_Relative Humidity,Bruce_Wind Speed,Scored Labels
-1.49783832484623,1.60866300272798,-0.876731221328091,15,65,0,-0.956960379687823,-1.17481886815587,-1.02678621000931,-0.929282931640029,57.3686141967773
0.443069485296536,-0.11385842085227,-0.535268451718269,22,42,0,1.14317012938695,1.24201253862195,0.311626914979601,-1.07836028610792,44.4838600158691
0.928296437832229,-1.26220603657244,0.830582626721017,24,97,0,-0.448709617217673,-0.213909995581557,0.846992164975167,0.561490613038881,90.19775390625
1.41352339036792,-1.54929294050248,1.39968724273739,14,94,0,-2.21320283032159,-2.37838149643076,-0.959865553759866,1.45595473984623,95.2186050415039
-0.527384419774849,0.173228483077772,-1.55965676054773,22,47,0,0.529433359611672,0.203454464223447,-1.1606275225082,-0.929282931640029,68.1572265625
-0.0421574672391567,1.60866300272798,-0.307626605311722,23,162,0,-1.23505985349224,-1.52424027636471,-1.29446883500709,1.60503209431412,186.531890869141
-1.49783832484623,0.460315387007814,1.17204539633084,18,49,0,1.58429343266293,1.6399646979709,0.17778560248071,-0.780205577172138,46.448429107666
-1.01261137231054,1.0344891948679,-0.762910298124817,13,22,0,0.212975337696296,0.0966868117151906,-0.558341616263192,2.05226415771779,47.3763809204102
0.443069485296536,0.747402290937856,-0.649089374921543,1,93,0,0.0787204193079543,0.397577468783914,1.1815954462224,-1.67466970397948,60.7279434204102
1.41352339036792,-1.54929294050248,1.74115001234721,6,88,0,-1.88715517137848,-1.8930739850296,-0.223738335015964,2.05226415771779,100.976142883301
1.41352339036792,-1.26220603657244,1.39968724273739,24,96,0,-2.24197174140481,-2.02896008822192,0.780071508725721,-1.07836028610792,111.615951538086
-1.01261137231054,-1.54929294050248,0.261478010704648,22,115,0,-1.00490856482652,-0.922458962227261,0.17778560248071,-0.482050868236356,119.346649169922
0.443069485296536,-1.54929294050248,1.28586631953411,6,29,0,-0.621323083716969,-0.670099056298654,-0.357579647514855,1.45595473984623,54.916748046875
-0.527384419774849,-0.11385842085227,0.0338361642980999,3,45,0,0.625329729889059,0.950828031781246,1.24851610247184,-0.631128222704247,61.2171058654785
0.443069485296536,1.32157609879794,1.28586631953411,14,57,0,-0.880243283465914,-0.922458962227261,-0.357579647514855,-0.631128222704247,75.7906951904297
-1.01261137231054,0.747402290937856,1.51350816594066,10,52,0,0.865070655582526,1.23230638839392,1.44927807122018,-1.07836028610792,60.1421051025391
0.928296437832229,-1.26220603657244,0.0338361642980999,24,65,0,-1.09121529807616,-1.41747262385645,-1.36138949125654,-0.034818804832683,89.176139831543
1.41352339036792,0.747402290937856,-1.55965676054773,13,56,1,1.36373178102494,0.902297280641129,-1.42831014750599,-0.034818804832683,57.3165397644043
-1.49783832484623,-0.400945324782313,1.51350816594066,17,65,0,0.586971181778104,0.805235778360895,0.780071508725721,0.41241325857099,68.1591262817383
1.41352339036792,0.173228483077772,-0.079984758905174,13,119,0,1.48839706238554,1.03818338383346,-1.36138949125654,0.114258549635208,72.212776184082
1.41352339036792,-0.688032228712355,0.944403549924291,23,85,0,-0.247327239635161,-0.1071423430733,0.445468227478493,0.263335904103099,86.6584777832031
-0.0421574672391567,-1.54929294050248,0.375298933907921,14,89,0,-1.24464949051998,-1.15540656769982,0.17778560248071,0.710567967506772,96.6342391967773
-0.0421574672391567,-1.54929294050248,-0.649089374921543,20,79,0,-1.38849404593606,-1.2718803704361,0.311626914979601,2.05226415771779,99.4188842773438
-0.527384419774849,-1.26220603657244,-0.535268451718269,18,69,0,-0.822705461299482,-0.708923657210748,0.311626914979601,1.00872267644255,79.4505615234375
-0.0421574672391567,1.60866300272798,1.28586631953411,21,72,1,-0.76516763913305,-0.747748258122841,-0.0898970225170728,1.60503209431412,79.7922439575195
-0.0421574672391567,1.0344891948679,1.62732908914393,4,82,0,0.0403618711969997,0.0481560605750738,-0.0898970225170728,-0.631128222704247,61.1982307434082
1.41352339036792,0.460315387007814,0.944403549924291,13,53,0,1.15275976641469,0.805235778360895,-1.1606275225082,-0.034818804832683,66.6611633300781
-1.49783832484623,-1.26220603657244,-0.079984758905174,1,39,0,-0.573374898578276,-0.213909995581557,1.44927807122018,-0.780205577172138,62.8692169189453
-0.0421574672391567,0.173228483077772,0.0338361642980999,19,69,0,1.1815286774979,0.688761975624615,-1.56215146000488,-0.183896159300574,89.660888671875
-0.0421574672391567,0.173228483077772,-1.10437306773464,22,71,0,1.21029758858112,1.43613554318241,0.780071508725721,-1.3765149950437,70.1168823242188
-1.49783832484623,1.0344891948679,-0.421447528514996,17,30,0,1.29660432183077,0.261691365591588,-2.69980261624545,-1.22743764057581,57.5002326965332
-0.527384419774849,1.32157609879794,-0.762910298124817,3,57,0,0.126668604446648,0.0190376098910038,-0.491420960013747,0.263335904103099,51.7234573364258
-0.0421574672391567,-0.400945324782313,-1.10437306773464,7,122,0,0.0403618711969997,0.0481560605750738,-0.0229763662676271,-1.07836028610792,93.0305404663086
-0.0421574672391567,-0.688032228712355,0.261478010704648,17,75,0,0.32805098202916,-0.22361614580958,-1.76291342875321,-0.332973513768465,100.16333770752
-0.0421574672391567,1.32157609879794,1.17204539633084,15,90,0,-0.199379054496467,-0.0974361928452765,0.311626914979601,-0.780205577172138,95.5896148681641
-0.0421574672391567,-0.11385842085227,-0.193805682108448,13,110,0,1.20070795155338,0.387871318555891,-2.23135802249933,-0.929282931640029,88.3018188476563
1.89875034290361,-1.54929294050248,0.716761703517743,8,172,0,-0.851474372382698,-0.903046661771215,-0.357579647514855,0.561490613038881,129.370880126953
1.41352339036792,0.460315387007814,-1.21819399093791,20,60,1,1.26783541074755,0.805235778360895,-1.42831014750599,-1.3765149950437,65.3958969116211
0.443069485296536,-1.54929294050248,-0.193805682108448,24,245,0,-0.784346913188527,-0.854515910631098,-0.424500303764301,0.114258549635208,206.820648193359
0.443069485296536,1.60866300272798,1.39968724273739,12,89,1,-1.90633444543395,-1.93189858594169,-0.357579647514855,-0.482050868236356,84.1696319580078
-0.527384419774849,-1.26220603657244,-0.876731221328091,13,70,0,-1.7433106159624,-1.5630648772768,0.579309539977384,1.15780003091045,70.6292114257813
0.443069485296536,1.0344891948679,-0.193805682108448,16,53,0,0.721226100166446,0.465520520380078,-0.892944897510421,-0.631128222704247,55.5176467895508
0.928296437832229,1.60866300272798,0.489119857111195,12,125,0,-0.237737602607422,-0.16537924444144,0.17778560248071,0.263335904103099,106.396560668945
0.928296437832229,0.747402290937856,0.489119857111195,12,74,0,0.845891381527049,0.698468125852638,-0.558341616263192,-0.183896159300574,75.0386810302734
-0.527384419774849,-0.975119132642397,0.261478010704648,15,52,0,-0.784346913188527,-1.88336783480157,-3.16824720999157,1.00872267644255,66.4966278076172
-0.0421574672391567,1.0344891948679,1.51350816594066,10,89,0,0.69245718908323,1.00906493314939,1.1815954462224,0.114258549635208,83.1304779052734
-0.0421574672391567,-1.26220603657244,0.147657087501374,19,148,0,-1.5706971494631,-1.82513093343343,-1.22754817875765,-0.631128222704247,110.917778015137
-1.01261137231054,-0.11385842085227,0.716761703517743,22,71,0,0.884249929638003,0.814941928588919,-0.29065899126541,-1.22743764057581,57.6023101806641
-1.49783832484623,-0.975119132642397,-0.079984758905174,19,100,0,-0.813115824271743,-1.33011727180424,-1.89675474125211,-0.183896159300574,84.6711196899414
0.928296437832229,-0.975119132642397,1.39968724273739,4,68,0,-0.535016350467321,-0.28185304717772,0.913912821224612,-0.780205577172138,66.769287109375
1.41352339036792,-0.400945324782313,0.716761703517743,4,112,0,-0.0843034101636033,0.0675683610311205,0.512388883727938,-0.034818804832683,87.0814056396484
-0.527384419774849,-0.975119132642397,0.489119857111195,22,52,0,-0.515837076411844,-0.31097149786179,0.713150852476275,-1.22743764057581,73.1000823974609
-0.527384419774849,1.32157609879794,-0.079984758905174,22,90,0,-0.352813246940286,-0.0489054417051597,1.1815954462224,-1.22743764057581,73.779296875
1.41352339036792,1.32157609879794,-1.67347768375101,1,66,0,-0.113072321246819,0.0772745112591439,0.64623019622683,-0.183896159300574,71.2205429077148
-1.01261137231054,1.32157609879794,1.05822447312756,19,107,0,-0.698040179938879,-0.835103610175051,-0.625262272512638,1.00872267644255,83.1034317016602
-0.527384419774849,1.0344891948679,0.147657087501374,5,55,0,-0.410351069106718,-0.437151450826094,-0.223738335015964,-0.183896159300574,66.9577331542969
1.41352339036792,1.32157609879794,1.39968724273739,3,100,0,-0.0938930471913419,0.0675683610311205,0.512388883727938,0.41241325857099,73.2330780029297
1.41352339036792,0.747402290937856,-0.307626605311722,5,27,0,0.644509003944536,0.814941928588919,0.579309539977384,0.41241325857099,49.1275215148926
0.928296437832229,1.32157609879794,1.28586631953411,21,88,0,-0.640502357772447,-0.330383798317837,1.1815954462224,1.30687738537834,80.0178298950195
-1.49783832484623,-1.26220603657244,-0.762910298124817,16,102,0,-1.21588057943677,-1.18452501838389,-0.0898970225170728,-0.780205577172138,83.3968124389648
1.89875034290361,-1.54929294050248,1.17204539633084,14,122,0,-0.295275424773854,0.0287437601190271,1.24851610247184,-0.631128222704247,106.24340057373
-1.01261137231054,-0.400945324782313,-0.649089374921543,8,57,0,0.059541145252477,0.184042163767401,0.378547571229047,0.263335904103099,94.8494033813477
1.89875034290361,-1.54929294050248,1.28586631953411,13,124,0,-0.515837076411844,-0.16537924444144,1.38235741497073,-0.034818804832683,118.318092346191
0.443069485296536,-0.975119132642397,-1.55965676054773,21,95,0,-1.41726295701928,-1.59218332796087,-0.892944897510421,-0.929282931640029,90.8851852416992
0.928296437832229,1.32157609879794,0.830582626721017,2,74,0,-1.56110751243536,-1.59218332796087,-0.357579647514855,-0.332973513768465,78.6015090942383
1.41352339036792,0.173228483077772,0.375298933907921,10,48,0,1.46921778833006,1.35848634135823,-0.357579647514855,-0.332973513768465,73.1989059448242
0.928296437832229,0.460315387007814,0.261478010704648,11,65,0,1.72813798807901,1.84379385275939,0.378547571229047,-0.482050868236356,86.8437881469727
1.41352339036792,0.460315387007814,0.830582626721017,6,59,0,0.807532833416094,0.912003430869152,0.378547571229047,-0.332973513768465,59.4705467224121
0.928296437832229,-0.400945324782313,-1.44583583734446,16,91,0,0.999325573970868,0.989652632693339,-0.0898970225170728,0.114258549635208,66.4192276000977
-0.0421574672391567,-0.400945324782313,0.375298933907921,7,82,0,-0.0555344990803871,0.0869806614871672,0.445468227478493,-1.22743764057581,94.7775650024414
-1.01261137231054,-1.54929294050248,0.602940780314469,11,133,0,-2.53925048926471,-2.46573684848297,-0.0229763662676271,-0.183896159300574,127.049255371094
-0.0421574672391567,-1.26220603657244,0.375298933907921,24,75,0,-0.228147965579683,0.0190376098910038,0.913912821224612,1.00872267644255,74.8014755249023
0.443069485296536,0.173228483077772,0.0338361642980999,6,34,0,1.12399085533147,1.3876047920423,0.980833477474058,-0.780205577172138,47.6154899597168
1.41352339036792,1.32157609879794,0.716761703517743,21,127,0,0.0883100563356931,0.455814370152055,1.44927807122018,0.710567967506772,102.356086730957
-1.01261137231054,-1.26220603657244,0.489119857111195,15,155,0,-0.391171795051241,-0.437151450826094,-0.357579647514855,0.710567967506772,128.359939575195
-1.01261137231054,0.173228483077772,1.74115001234721,19,69,0,1.00891521099861,1.14495103634171,0.445468227478493,-0.332973513768465,67.5901107788086
-1.49783832484623,-0.688032228712355,1.28586631953411,7,46,0,-0.247327239635161,-0.029493141249113,0.780071508725721,0.41241325857099,64.8487854003906
-0.0421574672391567,-0.11385842085227,0.830582626721017,3,64,0,0.193796063640819,0.475226670608101,1.0477541337235,-1.82374705844738,73.9365463256836
-0.527384419774849,-0.400945324782313,-0.079984758905174,22,54,0,0.174616789585341,0.514051271520195,1.31543675872129,-1.22743764057581,84.4215545654297
1.41352339036792,-0.688032228712355,0.830582626721017,13,63,0,0.788353559360617,0.407283619011938,-1.29446883500709,0.859645321974663,71.7845306396484
-0.527384419774849,-0.688032228712355,-0.421447528514996,21,67,0,0.0691307822802157,-0.22361614580958,-1.09370686625876,0.114258549635208,80.9629135131836
1.41352339036792,0.747402290937856,-1.33201491414119,10,41,0,0.922608477748958,1.30024943999009,1.44927807122018,-0.929282931640029,52.8965682983398
-1.01261137231054,0.173228483077772,-0.990552144531365,3,18,0,0.960967025859913,1.30995559021811,1.31543675872129,1.00872267644255,25.0292682647705
-0.527384419774849,-0.975119132642397,-0.421447528514996,24,96,0,-0.861064009410436,-1.35923572248831,-1.82983408500266,-0.183896159300574,70.7907180786133
1.41352339036792,-0.400945324782313,0.830582626721017,10,104,0,0.682867552055491,0.154923713083331,-1.69599277250377,0.859645321974663,83.7121658325195
1.41352339036792,0.747402290937856,0.0338361642980999,3,46,0,0.251333885807251,0.620818924028452,1.44927807122018,-1.82374705844738,54.4123039245605
0.443069485296536,1.32157609879794,0.830582626721017,24,54,0,-0.237737602607422,-0.378914549457954,-0.625262272512638,0.114258549635208,62.4432601928711
0.928296437832229,-1.26220603657244,-1.33201491414119,5,114,0,-1.42685259404702,-1.23305576952401,0.64623019622683,0.41241325857099,95.2755584716797
-1.49783832484623,0.173228483077772,0.830582626721017,9,89,0,1.32537323291398,1.61084624728683,1.0477541337235,-0.183896159300574,59.4600296020508
0.928296437832229,1.32157609879794,-0.762910298124817,4,64,0,-0.276096150718377,-0.349796098773884,-0.357579647514855,0.859645321974663,69.4785537719727
-1.49783832484623,-0.688032228712355,-1.33201491414119,17,77,0,-0.256916876662899,-0.378914549457954,-0.558341616263192,1.00872267644255,84.5791549682617
-1.01261137231054,-1.26220603657244,-0.990552144531365,3,103,0,-1.64741424568501,-1.58247717773285,0.0439442899818186,1.30687738537834,126.036834716797
-0.0421574672391567,0.460315387007814,1.17204539633084,5,166,0,0.999325573970868,1.30995559021811,1.11467478997295,-1.3765149950437,90.0386047363281
-1.01261137231054,-1.26220603657244,-1.33201491414119,10,116,0,-1.16793239429807,-0.980695863595402,0.64623019622683,-0.482050868236356,112.340492248535
-1.49783832484623,-0.400945324782313,1.05822447312756,4,137,0,-0.208968691524206,-0.1071423430733,0.311626914979601,-0.929282931640029,90.3349761962891
1.41352339036792,-0.400945324782313,0.944403549924291,11,75,0,0.491074811500718,0.853766529501012,1.38235741497073,0.561490613038881,88.6076965332031
-1.49783832484623,-0.975119132642397,1.74115001234721,13,94,0,-0.32404433585707,-0.0100808407930663,1.1815954462224,0.710567967506772,76.7674331665039
-0.527384419774849,-0.11385842085227,0.261478010704648,5,49,0,0.606150455833582,0.824648078816942,0.780071508725721,-0.183896159300574,59.7235832214355
-1.01261137231054,0.747402290937856,-1.21819399093791,15,56,0,1.43085924021911,1.71761389979509,1.0477541337235,0.263335904103099,62.4355087280273
1.41352339036792,-0.975119132642397,0.716761703517743,21,64,0,-0.506247439384105,-0.184791544897487,1.24851610247184,-1.07836028610792,83.6269226074219
-1.01261137231054,-0.11385842085227,0.602940780314469,2,60,0,0.606150455833582,0.465520520380078,-0.558341616263192,-1.22743764057581,53.1141204833984
-1.01261137231054,-0.11385842085227,0.830582626721017,22,68,0,1.38291105508041,1.18377563725381,-0.625262272512638,-0.631128222704247,58.911018371582
-1.01261137231054,0.173228483077772,-0.079984758905174,23,68,0,0.730815737194185,1.06730183451753,1.31543675872129,-0.631128222704247,54.5490493774414
-0.527384419774849,-0.400945324782313,-1.44583583734446,20,82,0,0.903429203693481,-0.000374690565042923,-2.49904064749712,0.41241325857099,82.0721282958984
-0.527384419774849,-0.11385842085227,-1.44583583734446,19,53,0,1.40209032913589,0.407283619011938,-2.56596130374656,-0.929282931640029,71.5080032348633
-0.527384419774849,-0.11385842085227,-0.990552144531365,21,35,0,0.54861263366715,0.844060379272989,1.11467478997295,0.41241325857099,77.1401977539063
0.928296437832229,1.60866300272798,-1.21819399093791,12,85,0,-1.03367747590973,-1.16511271792785,-0.692182928762084,-0.482050868236356,100.433624267578
0.928296437832229,-0.400945324782313,-1.67347768375101,18,24,0,-0.381582158023502,-0.0877300426172531,1.1815954462224,1.60503209431412,77.1781387329102
-1.49783832484623,0.460315387007814,0.147657087501374,5,35,0,0.596560818805843,0.950828031781246,1.38235741497073,-0.929282931640029,52.2024879455566
-1.49783832484623,-1.54929294050248,-0.649089374921543,18,65,0,-0.410351069106718,-0.36920839922993,0.0439442899818186,-0.929282931640029,72.2659225463867
1.41352339036792,-0.975119132642397,1.17204539633084,24,132,0,-0.83229509832722,-1.15540656769982,-1.29446883500709,0.561490613038881,113.235282897949
-1.01261137231054,0.747402290937856,1.62732908914393,19,49,0,0.510254085556195,0.785823477904849,1.0477541337235,-0.332973513768465,62.1514434814453
0.928296437832229,-0.688032228712355,1.39968724273739,16,61,0,-0.199379054496467,-0.398326849914,-0.826024241260975,-0.631128222704247,73.0866928100586
0.928296437832229,-0.975119132642397,0.489119857111195,7,92,0,-1.35013549782511,-1.4368849243125,-0.558341616263192,0.561490613038881,81.0165939331055
-1.01261137231054,0.747402290937856,-1.67347768375101,9,57,1,1.11440121830373,1.45554784363846,1.31543675872129,-0.482050868236356,52.783332824707
0.928296437832229,0.173228483077772,0.375298933907921,18,130,0,1.42126960319137,0.543169722204265,-2.36519933499823,0.114258549635208,81.9207458496094
-0.0421574672391567,-0.688032228712355,-1.67347768375101,9,124,0,-0.487068165328628,-0.320677648089814,0.579309539977384,-0.332973513768465,100.222442626953
1.41352339036792,-0.400945324782313,-0.307626605311722,4,165,0,-0.0459448620526485,-0.204203845353533,-0.692182928762084,-0.482050868236356,99.0359725952148
-0.0421574672391567,-1.54929294050248,-0.990552144531365,6,74,0,-0.419940706134457,-0.514800652650281,-0.491420960013747,-0.631128222704247,76.6512832641602
0.928296437832229,-0.11385842085227,0.147657087501374,4,40,0,0.596560818805843,0.455814370152055,-0.558341616263192,-0.929282931640029,57.5290222167969
