\\Yearly HOEP OR Predispatch Report,,,,,,,,
\\Created at 2020-02-26 08:02:13,,,,,,,,
\\For 2020,,,,,,,,
Date,Hour,HOEP,Hour 1 Predispatch,Hour 2 Predispatch,Hour 3 Predispatch,OR 10 Min Sync,OR 10 Min non-sync,OR 30 Min
2020-01-31,24,14.98,19.93,19.93,16.00,1.00,0.20,0.20
2020-02-01,1,19.48,19.97,20.61,21.28,0.71,0.20,0.20
2020-02-01,2,13.91,17.00,17.15,19.98,1.60,0.20,0.20
2020-02-01,3,12.46,15.00,15.00,16.00,1.00,0.20,0.20
2020-02-01,4,13.36,13.71,13.71,14.50,0.20,0.20,0.20
2020-02-01,5,13.36,13.50,13.75,13.50,0.20,0.20,0.20
2020-02-01,6,15.07,15.00,15.00,15.00,1.22,0.20,0.20
2020-02-01,7,13.53,16.54,18.24,20.94,1.59,0.20,0.20
2020-02-01,8,10.86,14.00,14.00,15.03,3.88,3.88,3.88
2020-02-01,9,12.36,14.00,14.25,15.00,5.50,5.50,5.50
2020-02-01,10,15.90,14.25,14.84,16.39,8.92,8.92,8.92
2020-02-01,11,14.98,16.51,14.40,16.69,9.44,9.44,9.44
2020-02-01,12,13.33,14.80,14.95,18.16,9.95,9.95,9.95
2020-02-01,13,8.97,13.35,13.36,16.59,16.28,16.28,16.28
2020-02-01,14,12.41,13.34,13.39,19.58,6.96,6.96,6.96
2020-02-01,15,13.33,13.37,13.35,18.25,1.32,0.45,0.45
2020-02-01,16,13.42,13.38,13.36,18.11,1.31,0.45,0.45
2020-02-01,17,14.83,18.44,18.46,17.28,14.36,14.36,14.34
2020-02-01,18,19.96,20.94,20.94,20.94,15.41,15.41,14.87
2020-02-01,19,15.96,20.94,20.94,21.47,19.64,19.64,17.57
2020-02-01,20,15.17,20.94,19.18,20.94,15.48,15.48,15.48
2020-02-01,21,10.26,13.36,13.35,19.78,25.07,25.07,20.10
2020-02-01,22,14.02,14.40,15.00,18.12,1.30,1.00,1.00
2020-02-01,23,13.36,13.50,13.50,13.75,1.31,0.43,0.43
2020-02-01,24,14.07,13.50,13.50,13.37,1.00,0.20,0.20
2020-02-02,1,10.25,13.33,13.35,13.50,1.30,0.20,0.20
2020-02-02,2,5.18,13.30,13.30,13.35,1.32,0.20,0.20
2020-02-02,3,4.57,13.25,13.20,13.25,1.32,0.20,0.20
2020-02-02,4,4.02,13.15,13.15,13.25,1.31,0.20,0.20
2020-02-02,5,0.80,13.15,13.15,13.25,1.31,0.20,0.20
2020-02-02,6,0.39,13.15,13.20,12.93,1.32,0.29,0.29
2020-02-02,7,2.88,13.15,13.15,13.25,1.32,0.45,0.45
2020-02-02,8,0.00,13.15,13.15,13.33,1.31,1.31,1.31
2020-02-02,9,5.31,13.15,13.15,13.15,16.47,13.52,13.52
2020-02-02,10,10.29,12.13,13.15,11.11,9.14,5.48,5.48
2020-02-02,11,27.87,12.55,12.55,12.93,21.95,14.92,14.89
2020-02-02,12,21.04,13.35,13.36,13.88,2.41,0.43,0.43
2020-02-02,13,16.55,13.77,13.00,16.69,1.31,0.45,0.45
2020-02-02,14,13.39,13.37,13.00,13.80,1.31,1.31,1.31
2020-02-02,15,18.13,13.88,13.88,13.88,1.31,1.31,1.31
2020-02-02,16,17.33,13.38,13.80,19.27,1.31,1.31,1.31
2020-02-02,17,14.70,13.36,13.37,18.40,10.90,10.90,10.36
2020-02-02,18,26.02,18.44,17.00,17.19,22.56,22.56,16.63
2020-02-02,19,15.53,14.50,14.49,19.33,27.12,27.12,13.35
2020-02-02,20,13.08,13.88,13.43,15.36,9.67,9.67,9.67
2020-02-02,21,1.47,13.33,13.33,14.96,17.55,17.55,17.12
2020-02-02,22,4.46,5.94,13.32,13.34,4.75,4.75,4.75
2020-02-02,23,4.14,6.02,6.02,13.33,1.34,0.45,0.45
2020-02-02,24,4.72,5.76,5.76,5.67,1.32,0.21,0.21
2020-02-03,1,2.48,5.94,12.93,12.93,1.31,0.20,0.20
2020-02-03,2,0.00,5.59,5.76,5.76,1.31,0.20,0.20
2020-02-03,3,0.00,0.00,0.00,0.00,1.31,0.20,0.20
2020-02-03,4,0.00,0.00,0.00,0.00,1.31,0.20,0.20
2020-02-03,5,0.40,5.85,5.85,5.83,1.31,0.20,0.20
2020-02-03,6,0.89,13.20,13.20,13.15,1.31,0.40,0.40
2020-02-03,7,11.67,19.01,19.22,19.21,1.30,0.45,0.45
2020-02-03,8,17.52,16.87,17.05,19.22,15.17,15.17,15.17
2020-02-03,9,14.44,16.01,16.00,17.00,16.96,16.96,16.96
2020-02-03,10,17.06,18.56,19.21,17.89,8.43,8.43,8.43
2020-02-03,11,15.68,16.49,19.21,19.84,9.19,9.19,6.59
2020-02-03,12,17.90,19.21,18.26,19.23,7.81,7.81,3.62
2020-02-03,13,15.78,16.90,17.35,19.23,8.88,8.88,6.62
2020-02-03,14,13.37,17.84,15.65,19.22,5.15,5.15,5.15
2020-02-03,15,16.00,18.15,18.14,17.89,3.71,3.55,3.43
2020-02-03,16,18.85,17.65,18.20,19.21,2.22,1.10,1.10
2020-02-03,17,19.59,24.23,20.65,20.13,4.14,4.14,3.83
2020-02-03,18,18.50,36.56,35.00,20.65,7.51,7.51,7.42
2020-02-03,19,21.02,34.48,38.40,31.48,7.91,7.91,4.78
2020-02-03,20,17.04,20.65,20.65,20.65,4.53,4.53,4.53
2020-02-03,21,18.24,20.65,22.56,20.20,8.13,8.13,8.10
2020-02-03,22,18.20,20.13,20.13,20.40,7.16,7.16,7.16
2020-02-03,23,17.01,17.26,17.26,20.13,1.16,0.45,0.45
2020-02-03,24,21.07,15.00,15.00,19.45,1.00,0.32,0.32
2020-02-04,1,18.04,14.35,14.38,15.12,1.07,0.20,0.20
2020-02-04,2,12.88,13.30,13.30,13.75,1.16,0.22,0.22
2020-02-04,3,7.24,13.25,13.25,13.50,1.16,0.20,0.20
2020-02-04,4,7.93,13.25,13.20,13.25,1.25,0.20,0.20
2020-02-04,5,0.41,13.30,13.30,13.50,1.28,0.20,0.20
2020-02-04,6,0.41,18.70,18.72,20.13,1.27,0.20,0.20
2020-02-04,7,9.84,20.13,20.13,20.13,1.27,1.27,1.27
2020-02-04,8,16.03,19.78,19.78,19.82,1.30,1.30,1.30
2020-02-04,9,15.37,18.67,18.50,20.13,8.15,8.15,8.15
2020-02-04,10,21.91,18.76,20.13,20.13,6.99,6.99,6.99
2020-02-04,11,19.29,20.13,20.13,20.13,7.44,7.44,7.44
2020-02-04,12,17.33,20.13,20.13,20.13,6.21,6.21,6.21
2020-02-04,13,17.59,20.13,20.13,20.13,4.11,4.11,4.11
2020-02-04,14,15.10,20.13,20.13,20.13,2.69,2.69,2.69
2020-02-04,15,15.29,20.13,20.13,20.13,1.36,0.45,0.45
2020-02-04,16,13.46,20.13,20.13,19.01,8.43,8.43,8.43
2020-02-04,17,15.49,20.13,20.13,20.13,15.65,15.65,6.13
2020-02-04,18,12.77,20.13,20.13,20.13,28.85,28.85,5.69
2020-02-04,19,13.35,20.13,20.13,20.56,30.10,30.10,4.04
2020-02-04,20,13.55,18.00,18.01,20.13,30.10,30.10,3.67
2020-02-04,21,15.13,17.50,17.72,18.71,8.19,8.19,3.69
2020-02-04,22,13.56,15.76,15.64,16.15,3.96,3.96,3.96
2020-02-04,23,8.26,13.50,13.75,15.96,1.88,1.17,1.17
2020-02-04,24,5.84,13.37,13.43,15.00,1.31,0.59,0.59
2020-02-05,1,0.00,13.25,13.25,14.00,0.66,0.20,0.20
2020-02-05,2,0.00,13.25,13.25,14.00,1.58,0.20,0.20
2020-02-05,3,0.00,13.30,13.30,14.00,1.58,0.20,0.20
2020-02-05,4,0.00,13.30,13.30,14.00,0.58,0.20,0.20
2020-02-05,5,2.72,13.30,13.32,15.00,0.58,0.20,0.20
2020-02-05,6,20.02,20.55,20.55,20.55,1.24,0.20,0.20
2020-02-05,7,21.42,24.10,24.06,21.04,1.29,0.31,0.31
2020-02-05,8,21.82,21.04,21.15,21.15,5.14,0.45,0.45
2020-02-05,9,21.01,21.45,21.02,21.15,1.23,0.45,0.45
2020-02-05,10,20.25,21.04,21.15,20.55,1.26,0.43,0.43
2020-02-05,11,20.03,20.55,21.04,21.15,1.32,0.20,0.20
2020-02-05,12,20.06,20.55,20.55,20.55,1.31,0.20,0.20
2020-02-05,13,20.06,20.55,20.55,20.55,1.31,0.45,0.45
2020-02-05,14,16.74,18.50,18.64,19.81,1.06,0.20,0.20
2020-02-05,15,19.92,19.96,19.97,19.97,0.44,0.44,0.44
2020-02-05,16,19.62,21.33,21.31,21.34,1.27,1.27,1.07
2020-02-05,17,21.12,21.74,21.45,21.51,2.17,2.17,0.46
2020-02-05,18,21.35,22.22,22.48,22.22,7.22,7.22,0.45
2020-02-05,19,22.21,25.25,22.22,29.58,8.05,8.05,0.45
2020-02-05,20,21.08,21.44,21.44,22.10,7.00,7.00,0.45
2020-02-05,21,20.90,21.28,21.15,21.15,7.09,7.09,0.45
2020-02-05,22,20.95,21.15,21.15,21.32,3.35,1.62,1.62
2020-02-05,23,19.73,21.04,21.04,21.04,1.30,0.42,0.42
2020-02-05,24,21.98,20.55,20.55,20.55,0.22,0.22,0.22
2020-02-06,1,22.31,20.79,20.79,20.79,0.20,0.20,0.20
2020-02-06,2,7.13,15.00,15.00,20.79,1.30,0.20,0.20
2020-02-06,3,6.88,15.00,15.00,17.88,1.29,0.20,0.20
2020-02-06,4,13.94,15.00,15.00,15.35,0.20,0.20,0.20
2020-02-06,5,4.43,15.00,15.00,20.79,0.20,0.20,0.20
2020-02-06,6,14.09,20.79,21.12,21.28,1.29,0.20,0.20
2020-02-06,7,12.72,20.79,20.79,21.62,1.27,1.27,1.27
2020-02-06,8,20.48,20.79,20.79,20.79,6.98,6.98,6.98
2020-02-06,9,20.07,20.79,20.79,21.12,6.99,6.99,6.98
2020-02-06,10,20.26,20.75,20.75,21.12,6.99,6.99,6.99
2020-02-06,11,20.25,20.68,20.79,20.79,3.09,3.09,3.09
2020-02-06,12,20.06,20.79,20.79,21.01,2.39,2.39,2.39
2020-02-06,13,22.60,20.79,20.79,20.79,2.96,2.96,2.96
2020-02-06,14,21.13,20.79,20.79,20.79,1.30,0.71,0.71
2020-02-06,15,20.40,20.79,20.79,20.79,1.31,1.22,1.21
2020-02-06,16,19.25,20.79,20.79,20.79,1.00,1.00,1.00
2020-02-06,17,19.95,20.79,20.79,20.79,5.63,5.63,1.35
2020-02-06,18,21.11,21.12,21.12,20.79,7.07,7.07,0.45
2020-02-06,19,21.18,21.43,21.12,22.28,7.12,7.12,0.45
2020-02-06,20,20.74,20.79,20.79,20.79,6.99,6.99,0.45
2020-02-06,21,20.30,20.79,20.79,20.79,6.99,6.99,0.45
2020-02-06,22,18.85,19.07,19.35,17.89,7.51,7.51,0.45
2020-02-06,23,17.01,15.91,15.72,19.05,5.75,0.28,0.28
2020-02-06,24,6.87,13.36,13.36,17.79,0.20,0.20,0.20
2020-02-07,1,17.63,20.75,20.75,20.75,1.00,0.17,0.17
2020-02-07,2,0.41,13.00,13.00,16.87,1.59,0.20,0.20
2020-02-07,3,6.80,13.00,13.00,13.37,1.58,0.20,0.20
2020-02-07,4,12.72,13.00,13.00,13.38,1.00,0.20,0.20
2020-02-07,5,0.00,13.00,13.00,13.35,1.00,0.20,0.20
2020-02-07,6,-0.21,13.00,13.00,15.33,1.32,0.20,0.20
2020-02-07,7,0.05,13.36,14.38,20.11,1.31,0.20,0.20
2020-02-07,8,4.84,13.00,13.00,20.09,6.09,0.45,0.45
2020-02-07,9,12.73,13.34,13.34,20.08,6.64,6.64,6.63
2020-02-07,10,13.92,13.34,13.02,16.81,10.08,0.45,0.45
2020-02-07,11,20.09,15.83,13.39,19.75,1.30,0.45,0.45
2020-02-07,12,20.08,20.07,20.07,18.87,1.30,1.30,1.30
2020-02-07,13,16.91,20.07,20.07,20.00,3.52,3.52,3.52
2020-02-07,14,13.35,18.82,18.82,20.09,1.31,1.31,1.31
2020-02-07,15,9.02,13.21,13.21,13.37,1.26,1.04,1.04
2020-02-07,16,9.95,13.02,13.34,20.11,0.64,0.64,0.64
2020-02-07,17,12.75,13.34,13.02,19.71,0.61,0.61,0.61
2020-02-07,18,18.15,19.43,17.50,18.63,15.21,15.21,1.64
2020-02-07,19,23.70,20.75,20.75,20.75,6.20,6.20,0.45
2020-02-07,20,18.73,21.82,20.76,20.75,9.03,9.03,0.45
2020-02-07,21,17.64,20.75,20.75,20.75,10.94,10.94,0.45
2020-02-07,22,18.21,20.75,20.75,20.75,1.30,1.30,0.45
2020-02-07,23,21.26,20.75,20.75,20.75,0.26,0.22,0.22
2020-02-07,24,16.17,17.79,16.83,20.10,0.20,0.20,0.20
2020-02-08,1,15.81,15.00,15.34,14.01,0.20,0.20,0.20
2020-02-08,2,14.29,13.36,13.36,15.49,1.29,0.16,0.16
2020-02-08,3,13.35,13.38,13.37,13.42,1.28,0.16,0.16
2020-02-08,4,13.33,13.35,13.35,13.27,0.20,0.16,0.16
2020-02-08,5,13.36,13.34,13.34,13.29,0.20,0.16,0.16
2020-02-08,6,13.98,17.97,17.97,13.37,1.27,0.20,0.20
2020-02-08,7,17.82,20.43,20.43,20.05,1.27,0.29,0.29
2020-02-08,8,20.02,17.55,17.55,15.39,1.27,0.45,0.45
2020-02-08,9,20.02,20.44,17.71,19.23,7.05,0.45,0.45
2020-02-08,10,24.84,20.45,20.44,17.71,12.57,5.42,5.42
2020-02-08,11,75.56,20.81,20.81,20.81,60.57,30.10,30.00
2020-02-08,12,24.44,20.81,20.81,20.81,13.47,2.18,2.18
2020-02-08,13,25.45,22.56,21.76,20.81,5.13,0.24,0.24
2020-02-08,14,20.97,20.81,20.81,20.94,0.50,0.19,0.19
2020-02-08,15,20.73,20.81,20.81,21.10,0.23,0.18,0.17
2020-02-08,16,19.58,20.48,19.27,20.82,0.26,0.20,0.20
2020-02-08,17,18.59,20.46,20.45,21.61,1.05,0.20,0.20
2020-02-08,18,19.64,18.92,19.23,20.45,6.23,6.23,0.62
2020-02-08,19,21.19,20.48,20.49,21.40,3.65,3.65,0.45
2020-02-08,20,18.19,20.05,19.23,20.46,2.52,2.52,2.52
2020-02-08,21,17.82,20.45,20.45,20.45,0.32,0.32,0.32
2020-02-08,22,20.11,20.46,20.52,21.20,0.16,0.16,0.16
2020-02-08,23,19.17,20.49,20.46,21.45,0.20,0.14,0.14
2020-02-08,24,17.91,17.73,17.75,20.51,0.17,0.15,0.15
2020-02-09,1,20.62,16.95,16.79,18.42,0.20,0.19,0.19
2020-02-09,2,16.75,15.08,15.30,17.56,1.14,0.19,0.19
2020-02-09,3,13.68,17.01,17.01,17.24,1.01,0.20,0.20
2020-02-09,4,13.54,17.12,16.47,18.01,1.00,0.20,0.20
2020-02-09,5,14.62,16.83,16.82,18.69,1.01,0.20,0.20
2020-02-09,6,21.25,16.47,15.69,18.94,1.31,0.20,0.20
2020-02-09,7,20.27,20.29,20.25,20.51,1.03,0.20,0.20
2020-02-09,8,20.37,20.75,20.22,21.04,1.01,0.20,0.20
2020-02-09,9,19.78,20.22,20.30,21.16,1.01,0.29,0.29
2020-02-09,10,23.39,20.32,20.32,20.22,1.30,0.44,0.44
2020-02-09,11,22.18,20.48,20.22,21.16,1.20,0.34,0.34
2020-02-09,12,19.89,20.14,19.39,20.14,1.30,0.20,0.20
2020-02-09,13,14.69,18.66,18.56,18.67,1.31,0.20,0.20
2020-02-09,14,14.38,18.50,15.08,15.08,1.30,1.16,1.16
2020-02-09,15,13.36,13.38,14.76,16.56,0.46,0.45,0.45
2020-02-09,16,16.18,14.70,14.93,20.44,1.03,0.35,0.35
2020-02-09,17,13.38,16.66,15.56,16.89,10.52,0.45,0.45
2020-02-09,18,13.35,20.44,18.56,17.26,10.54,10.54,6.98
2020-02-09,19,11.49,28.42,23.88,21.26,11.47,11.47,6.98
2020-02-09,20,13.35,19.10,20.45,20.45,10.54,10.54,6.98
2020-02-09,21,11.50,14.00,14.00,17.40,4.84,4.84,4.84
2020-02-09,22,10.91,13.47,14.56,17.35,1.31,0.21,0.21
2020-02-09,23,9.24,13.25,13.25,13.26,1.31,0.20,0.20
2020-02-09,24,8.20,13.25,13.25,13.25,1.01,0.19,0.19
2020-02-10,1,6.96,13.25,13.25,13.25,1.30,0.20,0.20
2020-02-10,2,0.00,5.85,13.00,5.85,1.32,0.20,0.20
2020-02-10,3,3.56,4.80,4.80,12.26,1.30,0.20,0.20
2020-02-10,4,2.94,0.01,0.50,5.16,1.01,0.20,0.20
2020-02-10,5,1.74,5.59,0.69,4.64,1.01,0.20,0.20
2020-02-10,6,7.70,20.45,20.45,20.48,1.30,0.20,0.20
2020-02-10,7,16.28,21.25,21.25,21.16,1.28,0.20,0.20
2020-02-10,8,24.92,21.25,21.25,21.25,8.60,3.25,2.55
2020-02-10,9,52.09,21.25,21.25,21.25,26.68,23.05,16.33
2020-02-10,10,51.43,21.16,20.54,21.25,31.28,27.01,26.94
2020-02-10,11,20.21,20.44,20.44,21.25,7.08,0.20,0.20
2020-02-10,12,17.42,20.44,18.74,21.25,1.30,0.20,0.10
2020-02-10,13,17.08,17.36,17.63,20.46,1.30,0.20,0.20
2020-02-10,14,17.16,15.56,15.56,17.51,1.30,0.20,0.18
2020-02-10,15,18.41,17.36,17.36,20.25,1.30,0.18,0.17
2020-02-10,16,20.39,20.53,20.53,21.55,1.54,0.20,0.19
2020-02-10,17,21.32,21.25,21.25,21.55,3.41,0.45,0.45
2020-02-10,18,21.23,20.94,20.92,21.25,7.05,7.05,0.45
2020-02-10,19,20.40,20.94,20.48,21.25,7.23,7.23,0.45
2020-02-10,20,20.25,20.45,20.45,21.25,15.00,15.00,0.45
2020-02-10,21,29.70,21.16,21.16,21.15,12.58,12.58,7.35
2020-02-10,22,20.23,20.45,20.45,21.25,1.31,0.45,0.45
2020-02-10,23,17.65,19.16,19.00,20.26,1.31,0.20,0.18
2020-02-10,24,14.63,14.50,15.90,17.29,0.27,0.27,0.27
2020-02-11,1,15.41,14.50,14.50,17.00,0.20,0.20,0.20
2020-02-11,2,15.01,13.50,13.50,16.00,1.30,0.20,0.20
2020-02-11,3,13.35,14.02,13.50,16.33,0.96,0.16,0.16
2020-02-11,4,13.35,13.50,13.50,16.22,0.20,0.16,0.16
2020-02-11,5,13.34,14.50,14.50,17.74,0.20,0.16,0.16
2020-02-11,6,13.39,21.25,23.88,21.25,1.22,0.20,0.20
2020-02-11,7,18.38,24.41,24.24,24.02,1.12,0.41,0.41
2020-02-11,8,21.14,21.25,21.27,21.46,1.44,1.44,1.44
2020-02-11,9,20.73,20.71,20.73,21.25,0.77,0.77,0.45
2020-02-11,10,20.65,19.85,19.84,19.95,0.65,0.53,0.53
2020-02-11,11,20.39,19.89,19.75,20.56,0.89,0.81,0.81
2020-02-11,12,16.41,19.94,19.07,20.59,3.70,3.59,2.95
2020-02-11,13,14.28,17.78,18.86,19.88,1.30,0.45,0.45
2020-02-11,14,13.85,17.38,17.42,19.80,1.29,0.20,0.20
2020-02-11,15,19.20,13.35,13.38,17.65,0.22,0.22,0.22
2020-02-11,16,10.88,14.00,14.00,21.25,0.20,0.20,0.20
2020-02-11,17,6.33,20.50,15.00,23.30,0.45,0.45,0.45
2020-02-11,18,12.43,21.25,21.25,21.25,14.32,14.32,0.81
2020-02-11,19,13.73,21.46,22.08,26.47,13.02,13.02,1.09
2020-02-11,20,8.20,21.45,21.25,22.08,27.71,27.71,2.60
2020-02-11,21,7.62,21.25,25.12,21.46,30.10,30.10,18.42
2020-02-11,22,12.78,21.25,21.25,21.50,5.23,5.23,5.23
2020-02-11,23,10.87,14.50,17.16,21.25,1.30,0.20,0.20
2020-02-11,24,5.78,13.33,13.33,15.00,1.26,0.20,0.20
2020-02-12,1,13.35,13.25,13.25,13.25,1.26,0.20,0.20
2020-02-12,2,6.40,5.72,5.85,11.11,1.57,0.20,0.20
2020-02-12,3,5.79,5.85,5.56,6.49,1.28,0.20,0.20
2020-02-12,4,5.54,5.83,5.55,4.78,1.00,0.20,0.20
2020-02-12,5,2.02,5.78,6.73,12.00,0.93,0.20,0.20
2020-02-12,6,7.75,15.11,15.11,18.63,1.25,0.20,0.20
2020-02-12,7,15.59,19.87,19.73,20.44,0.98,0.45,0.45
2020-02-12,8,18.71,19.11,19.56,17.00,4.02,4.02,2.66
2020-02-12,9,14.05,17.85,17.44,16.90,15.57,15.57,14.51
2020-02-12,10,9.65,14.36,13.86,15.14,21.35,21.35,20.69
2020-02-12,11,5.69,13.00,13.50,14.38,21.73,21.73,21.61
2020-02-12,12,0.39,13.30,13.30,18.74,8.29,8.29,8.29
2020-02-12,13,1.53,6.53,13.00,14.38,7.86,7.86,7.86
2020-02-12,14,11.68,11.43,13.00,14.20,3.52,3.52,3.52
2020-02-12,15,3.43,13.00,13.00,18.94,1.31,0.88,0.88
2020-02-12,16,4.18,13.00,17.47,20.44,1.30,1.30,1.30
2020-02-12,17,12.99,14.85,17.46,22.04,2.53,2.53,2.53
2020-02-12,18,102.41,14.90,15.11,13.35,96.87,96.87,43.64
2020-02-12,19,40.70,27.26,23.12,27.26,36.07,36.07,23.09
2020-02-12,20,15.98,16.12,14.69,24.54,30.10,30.10,6.48
2020-02-12,21,38.85,20.44,20.44,25.62,30.10,30.10,17.41
2020-02-12,22,17.15,15.12,16.17,24.09,3.21,3.21,3.21
2020-02-12,23,5.17,13.38,13.35,13.37,1.07,0.45,0.45
2020-02-12,24,10.23,13.22,13.35,15.11,0.92,0.45,0.45
2020-02-13,1,34.35,13.11,13.12,13.39,1.00,0.23,0.23
2020-02-13,2,13.36,13.01,13.01,13.02,1.58,0.20,0.20
2020-02-13,3,12.72,13.12,13.11,13.11,1.57,0.20,0.20
2020-02-13,4,6.48,13.01,13.01,13.01,1.01,0.20,0.20
2020-02-13,5,14.57,13.12,13.12,13.12,1.04,0.20,0.20
2020-02-13,6,20.50,20.33,20.31,20.31,1.56,0.20,0.20
2020-02-13,7,20.41,21.31,21.31,21.27,1.13,0.45,0.45
2020-02-13,8,19.86,20.46,20.46,20.46,7.66,7.66,7.66
2020-02-13,9,20.54,20.46,20.46,20.34,7.56,7.56,7.55
2020-02-13,10,20.91,20.46,20.46,20.46,7.17,7.17,7.17
2020-02-13,11,20.33,20.46,20.46,20.46,7.43,7.43,7.43
2020-02-13,12,20.32,20.46,20.46,20.46,1.29,1.29,1.29
2020-02-13,13,20.32,20.46,20.46,20.46,0.65,0.65,0.65
2020-02-13,14,18.30,20.46,20.46,20.46,1.20,0.45,0.45
2020-02-13,15,19.13,20.46,20.46,20.46,1.17,0.45,0.45
2020-02-13,16,20.44,20.46,20.46,20.46,1.18,0.28,0.28
2020-02-13,17,19.31,20.46,20.46,20.46,3.26,0.45,0.45
2020-02-13,18,17.58,19.97,18.91,20.44,12.91,12.91,0.84
2020-02-13,19,20.40,20.46,20.54,20.46,7.01,7.01,0.45
2020-02-13,20,20.36,20.46,20.46,20.54,7.02,7.02,0.45
2020-02-13,21,20.60,20.43,20.46,20.46,4.49,4.49,0.45
2020-02-13,22,20.30,18.25,18.25,20.44,0.20,0.20,0.20
2020-02-13,23,16.12,15.40,15.40,20.32,0.20,0.20,0.20
2020-02-13,24,13.74,14.38,14.34,17.20,0.20,0.20,0.20
2020-02-14,1,14.65,13.35,13.36,16.00,0.19,0.19,0.19
2020-02-14,2,14.82,13.34,13.35,13.38,0.20,0.20,0.20
2020-02-14,3,15.91,16.00,13.35,13.37,0.20,0.20,0.20
2020-02-14,4,15.92,13.37,13.37,13.35,0.20,0.20,0.20
2020-02-14,5,15.93,13.39,13.39,16.00,0.20,0.20,0.20
2020-02-14,6,20.25,21.80,21.48,21.48,0.20,0.20,0.20
2020-02-14,7,20.59,27.76,27.76,21.48,6.30,0.45,0.45
2020-02-14,8,34.43,32.40,32.40,27.08,30.10,30.10,14.72
2020-02-14,9,21.31,21.48,21.48,21.48,30.10,30.10,3.92
2020-02-14,10,57.97,22.63,22.33,21.94,36.54,34.53,33.95
2020-02-14,11,22.71,23.08,22.63,22.15,0.56,0.56,0.56
2020-02-14,12,21.43,22.20,21.48,21.48,0.45,0.45,0.45
2020-02-14,13,19.42,21.17,21.17,21.48,0.45,0.45,0.45
2020-02-14,14,20.45,21.17,21.17,21.17,0.45,0.45,0.45
2020-02-14,15,19.48,20.00,20.00,21.17,0.37,0.37,0.37
2020-02-14,16,18.23,21.17,21.17,21.17,0.43,0.43,0.43
2020-02-14,17,18.46,21.21,21.02,21.02,0.75,0.75,0.58
2020-02-14,18,21.10,22.00,21.48,19.85,5.63,5.63,0.45
2020-02-14,19,21.91,26.22,28.56,21.48,7.42,7.42,0.45
2020-02-14,20,20.10,21.48,21.48,22.63,6.44,6.44,0.45
2020-02-14,21,20.12,22.22,21.69,22.26,1.87,1.87,0.45
2020-02-14,22,20.31,22.85,26.38,22.60,0.82,0.82,0.45
2020-02-14,23,18.41,21.48,21.48,21.48,0.20,0.20,0.17
2020-02-14,24,18.14,18.30,18.35,20.00,0.19,0.19,0.16
2020-02-15,1,21.37,22.01,21.84,21.03,0.16,0.16,0.16
2020-02-15,2,19.41,20.05,21.25,21.18,0.16,0.16,0.16
2020-02-15,3,18.79,18.00,19.97,20.03,1.23,0.16,0.16
2020-02-15,4,15.53,18.00,17.89,19.98,0.29,0.16,0.16
2020-02-15,5,13.35,15.25,15.65,15.12,0.49,0.16,0.16
2020-02-15,6,8.87,17.00,17.00,20.10,1.28,0.15,0.15
2020-02-15,7,9.73,16.00,16.77,20.19,1.32,0.17,0.17
2020-02-15,8,13.35,16.00,16.00,18.72,1.31,0.45,0.45
2020-02-15,9,13.58,18.48,19.09,18.72,1.32,0.45,0.45
2020-02-15,10,11.50,13.50,13.39,18.77,1.33,0.45,0.45
2020-02-15,11,2.29,13.38,13.35,18.00,1.35,0.45,0.45
2020-02-15,12,0.00,13.26,13.33,13.32,1.35,0.20,0.20
2020-02-15,13,5.07,13.34,13.35,13.26,1.34,0.20,0.20
2020-02-15,14,13.33,13.39,13.39,13.26,1.34,0.20,0.20
2020-02-15,15,9.60,13.26,13.27,13.26,1.34,0.20,0.20
2020-02-15,16,6.98,13.27,13.33,13.26,1.34,0.20,0.20
2020-02-15,17,3.45,13.27,13.27,15.30,1.34,0.45,0.45
2020-02-15,18,9.49,13.27,13.27,13.36,23.87,23.87,16.64
2020-02-15,19,5.85,13.33,13.31,16.86,25.29,25.29,20.18
2020-02-15,20,5.30,13.27,13.27,13.27,21.60,21.60,20.06
2020-02-15,21,7.74,13.26,13.27,15.30,1.34,0.45,0.45
2020-02-15,22,8.99,13.26,13.26,13.27,1.34,0.43,0.43
2020-02-15,23,8.49,13.25,13.25,13.25,1.34,0.20,0.20
2020-02-15,24,5.28,6.00,7.00,5.72,1.24,0.20,0.20
2020-02-16,1,0.00,0.01,0.01,4.00,1.26,0.15,0.15
2020-02-16,2,0.00,0.00,0.00,0.00,1.60,0.15,0.15
2020-02-16,3,0.49,0.01,0.01,0.00,1.33,0.15,0.15
2020-02-16,4,10.83,0.00,0.01,0.01,1.24,0.15,0.15
2020-02-16,5,8.27,5.83,2.39,0.01,1.33,0.15,0.15
2020-02-16,6,13.24,13.00,13.00,1.00,1.59,0.15,0.15
2020-02-16,7,14.92,13.00,13.00,13.32,1.64,0.15,0.15
2020-02-16,8,13.34,13.01,13.01,10.46,1.59,0.15,0.15
2020-02-16,9,13.06,13.39,13.34,17.88,1.32,0.20,0.20
2020-02-16,10,14.52,13.52,13.75,15.00,1.59,0.20,0.20
2020-02-16,11,5.16,17.88,14.00,19.04,1.32,0.20,0.20
2020-02-16,12,6.50,19.03,19.04,15.66,1.32,0.20,0.20
2020-02-16,13,10.64,13.39,18.59,18.56,1.32,0.18,0.18
