Year,Month,Day,Hour,Temperature,Dew Point,Relative Humidity,Wind Speed,Toronto,Scored Labels
2020,1,30,11,-1.086458472,-0.793637838,1.003781825,0.263244517,0.953611358,0.730122089
2018,7,14,15,1.680641295,1.611729325,-0.350943708,-0.818179146,1.311097415,2.018324852
2015,9,21,23,0.310352273,0.586185186,0.757468091,-0.601894413,-1.153674872,-1.26581955
2015,3,10,22,-0.414574822,-0.150341969,0.819046525,-0.061182582,-0.192126503,-0.361747742
2015,10,16,15,0.107019063,0.054766859,-0.289365275,1.236525813,0.161398489,0.124921322
2013,8,5,9,0.999917071,0.744678371,-0.843571175,-1.358890977,-0.59021347,0.29789257
2019,3,25,19,-0.794719519,-1.856474492,-2.567767308,-0.818179146,0.577310245,0.209609032
2016,2,16,2,-0.865444113,-0.560559625,1.065360258,-1.034463878,-0.899176488,-1.133921146
2014,7,22,11,1.680641295,1.443913011,-0.781992742,-0.385609681,2.355828135,1.993031025
2017,1,30,6,-1.705298675,-1.651365664,0.141683758,-0.277467314,-0.031703397,0.157103062
2016,4,15,22,0.01861332,-1.073331695,-2.506188874,-0.926321512,-0.806091476,-0.756450176
2019,7,14,5,0.75238099,0.903171556,0.326419058,-0.061182582,-1.519083058,-0.962387562
2019,4,29,18,-0.423415397,-0.476651468,-0.289365275,1.236525813,0.425799534,0.037379265
2017,3,26,11,-0.529502289,-0.187634483,1.126938691,0.587671615,-0.156476924,0.321166515
2015,8,30,23,1.106003963,1.45323614,0.942203391,-0.601894413,-0.462469145,-0.34872961
2017,1,17,9,-0.644429755,-0.243573254,1.434830858,0.046959784,0.777343995,0.357439995
2019,7,20,6,1.512670382,1.854130667,0.819046525,0.263244517,0.323802127,1.002111912
2018,6,13,20,0.964554774,0.707385857,-0.843571175,3.183088405,0.566417318,-0.133500576
2019,3,23,19,-0.670951478,-1.091977952,-1.274620208,0.479529249,0.018800173,0.135549068
2015,5,14,5,-0.379212525,-0.467328339,-0.412522142,-1.034463878,-0.822926,-1.001415253
2019,5,19,11,0.823105584,0.912494684,0.141683758,-0.061182582,-1.018998685,-0.007530212
2016,10,9,18,0.045135043,-0.178311355,-0.781992742,1.236525813,-0.787276421,0.043218136
2018,10,25,10,-0.326169079,-0.448682082,-0.535679008,-0.818179146,0.173281682,-0.124335766
2018,2,28,13,0.619772375,-0.094403198,-1.828826108,0.587671615,0.176252481,-0.282886982
2018,8,21,23,1.008757645,1.397297369,1.065360258,1.452810545,-0.306997369,-0.705643654
2013,12,1,1,-0.591386309,-0.467328339,0.326419058,-1.034463878,-1.001173895,-1.253511906
2018,1,5,22,-2.474428642,-2.667586675,-0.720414308,0.803956348,0.783285591,0.933826923
2019,12,19,9,-1.935153608,-1.86579762,0.203262191,-0.493752047,1.243759321,0.56407547
2017,12,21,7,-1.077617897,-1.026716052,0.080105325,-0.926321512,0.382227826,-0.199677467
2014,12,23,2,-0.688632627,-0.327481411,1.250095558,-0.710036779,-0.915020746,-1.40566349
2016,5,13,3,0.531366631,1.033695355,1.619566158,-0.710036779,-1.573547693,-1.576050758
2019,12,15,0,-0.591386309,-0.411389568,0.511154358,1.02024108,-0.864517175,-1.065027237
2019,5,15,8,0.496004334,0.213260044,-0.905149608,-1.358890977,-0.093099895,-0.447789669
2018,8,29,21,1.273974875,1.425266754,0.264840625,0.587671615,1.222963733,0.68569231
2018,5,31,19,1.318177747,1.583759939,0.634311225,-0.710036779,1.81316232,1.083452702
2019,1,4,3,-0.759357221,-0.579205882,0.511154358,0.912098714,-1.068511989,-1.080355167
2019,8,8,8,1.273974875,1.593083068,0.819046525,-0.061182582,1.005105194,0.775995255
2017,11,5,22,0.540207206,1.033695355,1.557987724,-0.385609681,-0.937796866,-0.608760834
2016,7,8,1,1.123685112,1.369327983,0.572732791,0.046959784,-0.132710538,-0.995846748
2018,7,18,7,0.787743287,0.884525299,0.141683758,-0.169324948,0.241610042,-0.349305153
2016,1,30,6,-1.148342492,-0.970777281,0.572732791,-0.385609681,-0.655571031,-0.088350773
2017,3,24,10,-0.494139991,-0.057110684,1.557987724,-0.710036779,0.678317386,0.270674706
2019,5,13,13,-0.193560464,0.269198815,1.619566158,1.02024108,0.370344633,0.227843285
2014,6,25,1,1.035279368,1.51849804,1.434830858,-1.142606244,-0.810052541,-0.971966267
2016,3,11,8,-0.57370516,-0.392743311,0.511154358,0.695813982,0.270327759,0.020736694
2018,1,9,13,-0.847762965,-0.812284095,0.018526892,0.587671615,0.719908562,0.618510246
2016,9,24,14,0.840786733,-0.094403198,-2.198296708,-1.142606244,-0.503070054,-0.070565701
2019,9,6,18,0.637453523,0.893848427,0.695889658,-0.385609681,0.050488688,-0.061513901
2019,2,1,19,-1.890950736,-2.201430248,-1.089884908,-0.385609681,1.39824083,1.092228413
2014,9,29,5,0.504844908,0.865879042,1.065360258,-0.818179146,-0.765490567,-0.974579334
2018,3,16,3,-1.227907661,-1.138593594,0.264840625,1.777237644,-0.928884471,-0.917630196
2019,11,10,6,-0.494139991,-0.383420183,0.264840625,0.371386883,-1.387377669,-0.685811043
2018,12,24,16,-0.679792052,-0.691083424,-0.104629975,1.88538001,-0.063391912,0.378901482
2014,6,8,4,0.513685483,0.399722615,-0.474100575,-0.710036779,-1.81715315,-1.296878338
2013,11,12,5,-1.157183066,-0.914838509,0.819046525,-0.385609681,-0.698152473,-0.61147356
2013,6,3,21,0.398758016,0.231906301,-0.597257442,-0.169324948,-0.159447722,-0.331588268
2013,8,29,2,1.123685112,1.443913011,0.819046525,-0.385609681,-0.486235531,-0.739990711
2015,8,12,14,1.256293727,0.409045743,-2.013561408,1.344668179,1.126907923,0.426794529
2019,4,30,18,-0.025589552,-0.224926997,-0.720414308,-0.710036779,0.030683366,-0.239712715
2015,8,1,4,0.805424436,1.00572597,0.449575925,0.263244517,-1.183382855,-1.133956432
2016,9,25,3,0.036294469,0.194613787,0.387997491,-1.358890977,-1.967673595,-1.696984529
2017,3,10,13,-1.280951107,-1.99632142,-2.013561408,3.723800236,0.570378383,0.634939194
2013,7,18,1,1.556873254,1.854130667,0.695889658,0.15510215,1.102151271,0.244515896
2015,4,24,17,-0.220082187,-0.830930353,-1.705669241,1.344668179,0.181203811,0.024560452
2016,11,14,22,-0.149357592,0.073413116,0.634311225,-0.601894413,-0.396121317,-0.57122612
2015,5,21,19,0.761221564,-0.430035825,-2.567767308,0.912098714,0.160408223,-0.186110497
2019,4,23,18,-0.060951849,0.147998144,0.572732791,2.858661306,-0.01585914,-0.046175957
2014,10,2,8,0.655134672,1.089634127,1.311673991,-1.034463878,0.443624324,-0.055039883
2014,7,7,23,1.203250281,1.574436811,1.003781825,-0.601894413,-0.028732599,-0.27667141
2016,9,21,15,1.627597849,0.5582158,-2.321453574,-0.493752047,1.43884174,1.417142868
2019,11,8,21,-1.10413962,-1.008069795,0.264840625,-0.385609681,0.256464034,0.387371063
2016,1,22,9,-1.36935685,-1.48354935,-0.474100575,-0.926321512,1.035803443,0.65286541
2016,1,16,19,-1.059936749,-1.026716052,0.018526892,0.15510215,0.530767739,0.965533257
2017,3,20,7,-0.723994924,-0.420712697,1.003781825,-0.818179146,0.418867672,-0.172021866
2017,7,21,6,1.044119943,1.462559268,1.188517124,-1.358890977,0.076235606,-0.089258194
2017,1,30,23,-1.378197425,-1.595426893,-0.781992742,-0.710036779,-0.036654728,0.007300377
2015,1,6,2,-1.89979131,-1.837828235,0.203262191,0.15510215,-0.306997369,-0.541234016
2016,5,27,15,1.769047038,1.509174911,-0.843571175,-0.385609681,1.97754649,2.153755188
2014,10,9,5,-0.432255971,-0.131695712,0.942203391,-0.493752047,-0.606057727,-0.978551865
2016,4,23,4,-0.476458843,-0.364773926,0.264840625,0.803956348,-1.68049643,-1.175736427
2017,6,3,22,0.708178118,0.325137586,-1.151463341,-1.142606244,-1.181402323,-0.788358212
2014,5,25,18,1.530351531,0.464984515,-2.321453574,0.803956348,-0.264415927,0.91822052
2014,2,6,2,-2.076602797,-1.893767006,0.695889658,-0.818179146,-0.218863688,-0.534598351
2015,2,20,15,-1.997037628,-2.425185333,-1.397777075,0.479529249,1.559654202,1.372013569
2019,4,29,15,-0.24660391,-1.091977952,-2.136718274,1.128383446,0.38123756,-0.196017265
2018,3,5,21,-0.953849857,-0.924161638,-0.043051542,-1.142606244,0.431741131,0.159179211
2013,6,15,0,0.425279739,0.446338257,-0.104629975,-0.818179146,-1.35667942,-1.348727703
2019,1,8,15,-0.335009653,-0.010495041,1.003781825,-0.818179146,0.550573061,0.454262257
2015,1,18,7,-0.379212525,-0.224926997,0.387997491,0.695813982,-0.750636576,-0.172938347
2015,7,10,17,1.424264639,0.819263399,-1.582512375,-0.061182582,1.366552315,1.023992538
2018,3,13,4,-1.0422556,-0.793637838,0.880624958,0.15510215,-0.733802052,-0.870941639
2018,6,4,23,0.336873996,0.427692,0.141683758,-0.277467314,-1.261613876,-1.360986233
2017,11,30,3,-0.644429755,-0.458005211,0.572732791,-1.25074861,-1.439861771,-1.535486698
2020,2,13,21,-1.758342121,-1.763243206,-0.104629975,1.236525813,0.940737899,0.696173191
2019,3,21,19,-0.228922761,-0.131695712,0.203262191,-0.710036779,0.436692461,-0.013833046
2019,10,25,6,-0.175879315,0.036120602,0.634311225,-1.358890977,-0.214902623,-0.922934532
2017,10,1,17,0.637453523,0.194613787,-1.274620208,-0.818179146,-0.522875376,-0.047585487
2015,7,25,2,1.14136626,1.052341613,-0.412522142,-0.710036779,-0.942748196,-0.924319744
2017,4,16,21,0.363395719,0.800617142,1.373252424,1.236525813,-1.096239439,-0.435175896
2016,6,4,2,0.637453523,0.716708985,0.080105325,-0.601894413,-1.371533411,-1.642958164
2014,4,2,11,-0.458777694,-0.616498396,-0.597257442,0.695813982,0.561465988,0.262870789
2019,5,17,23,0.142381361,0.17596753,-0.043051542,-0.601894413,-1.358659952,-1.397696018
2014,3,7,11,-0.759357221,-1.091977952,-1.089884908,-0.277467314,1.013027323,0.370195866
2014,1,26,0,-2.147327392,-2.164137734,-0.104629975,0.263244517,-0.018829938,0.163113117
2014,5,6,16,0.540207206,-0.33680454,-2.136718274,0.695813982,0.212892326,-0.083062172
2018,2,24,20,-0.662110904,-0.607175268,0.080105325,-0.385609681,0.005926714,0.31804657
2015,10,21,12,0.133540786,0.185290658,0.018526892,0.046959784,0.326772926,0.048829556
2015,12,6,10,-0.803560093,-0.364773926,1.619566158,-1.142606244,-0.45355675,0.518634319
2015,7,23,8,1.14136626,0.483630772,-1.705669241,0.479529249,0.642667807,0.107502937
2018,2,9,0,-1.616892932,-1.455579965,0.572732791,-0.277467314,-0.164399053,-0.248149395
2013,3,23,17,-0.494139991,-0.812284095,-1.028306475,1.236525813,-0.079236169,0.467045784
2016,2,9,5,-0.971531005,-0.635144653,1.188517124,0.046959784,-0.577340011,-0.553368568
2013,11,14,10,-0.423415397,-0.830930353,-1.274620208,2.101664742,0.685249249,0.281139851
2015,6,12,10,0.778902713,1.015049098,0.572732791,0.263244517,0.70505457,0.141043186
2015,3,23,15,-1.033415026,-1.893767006,-2.259875141,-0.926321512,0.747636012,0.582732201
2017,8,29,6,0.743540415,0.94046407,0.449575925,-0.710036779,-0.348588545,-0.56862402
2019,12,2,11,-1.015733877,-0.663114039,1.311673991,-0.169324948,0.861516612,0.649633408
2015,2,22,20,-1.855588439,-1.959028906,-0.412522142,0.046959784,1.199197347,1.28086853
2014,5,28,7,0.398758016,0.586185186,0.449575925,-0.385609681,0.2574543,-0.360149384
2013,5,5,0,0.54904778,0.194613787,-1.089884908,-1.142606244,-1.687428292,-1.4038167
2019,5,5,14,0.628612949,0.250552558,-1.151463341,-0.061182582,-1.028901346,-0.270052433
2018,1,23,19,-0.759357221,-0.541913368,0.634311225,2.101664742,0.72783069,0.705233574
2015,8,15,19,1.565713828,1.434589883,-0.535679008,-0.818179146,1.313077947,1.804516792
2017,9,15,10,1.212090855,1.210834798,-0.166208408,-1.575175709,1.118985794,0.924172401
2016,8,3,22,1.309337173,1.481205525,0.326419058,-1.25074861,1.096209674,0.545262337
2018,2,11,9,-1.0422556,-0.756345324,1.003781825,0.371386883,-0.037644994,0.437969208
2013,9,28,2,0.257308827,0.660770214,1.250095558,-1.034463878,-1.721097339,-1.600547314
2020,2,21,12,-0.989212154,-1.399641193,-1.274620208,0.15510215,0.664453661,0.444574833
2019,12,7,0,-1.236748235,-1.129270466,0.264840625,-0.169324948,-0.562486019,-0.555068016
2014,4,17,9,-0.458777694,-0.868222867,-1.274620208,1.02024108,0.51789428,0.015586853
2018,11,18,0,-1.157183066,-0.914838509,0.819046525,-0.818179146,-0.894225158,-0.654071808
2013,7,22,4,0.761221564,1.098957255,0.942203391,-1.25074861,-1.016027886,-1.050225735
2018,3,27,7,-0.388053099,-0.691083424,-1.028306475,-0.169324948,0.23962951,-0.425704479
2019,1,31,21,-2.324138878,-2.481124104,-0.597257442,1.777237644,1.465578924,1.276048183
2018,7,20,12,1.733684741,1.294742955,-1.213041775,0.263244517,2.066670438,1.840608597
2016,12,22,13,-0.591386309,-0.33680454,0.819046525,0.15510215,0.817944904,0.404465675
2015,9,16,11,1.539192105,1.024372227,-1.397777075,-0.277467314,1.494296641,1.452065945
2016,2,19,3,-1.139501918,-1.054685437,0.203262191,-0.493752047,-0.666463958,-0.988340378
2019,9,6,20,0.531366631,0.856555913,0.942203391,-0.385609681,-0.126768942,-0.281619072
2017,9,14,7,0.770062138,1.192188541,1.250095558,-1.467033343,0.108914387,-0.271889687
2013,2,16,2,-1.51080604,-1.287763651,0.757468091,-1.142606244,-0.829857862,-0.739079475
2014,3,27,14,-0.591386309,-0.952131024,-1.151463341,0.479529249,0.945689229,0.366936684
2019,5,20,18,0.160062509,0.120028759,-0.227786842,1.560952911,-0.815003871,-0.259571552
2015,8,4,14,1.441945788,1.015049098,-1.213041775,0.479529249,1.451715199,1.125452042
2015,12,6,0,-0.847762965,-0.439358954,1.496409291,-0.926321512,-1.031872144,-0.741137028
2019,4,16,8,-0.44993712,-0.728375939,-0.905149608,-1.358890977,0.268347227,-0.219991207
2017,6,25,4,0.469482611,0.87520217,1.250095558,-0.926321512,-1.783484103,-1.418433666
2019,11,15,1,-0.77703837,-0.681760296,0.203262191,-0.277467314,-0.838770257,-1.244438648
2017,5,31,1,0.28383055,0.698062728,1.311673991,-0.710036779,-1.540868912,-1.636826992
2016,4,3,5,-1.325153979,-1.464903093,-0.535679008,2.209807109,-1.117035027,-0.370741367
2019,6,5,3,0.328033422,0.632800828,0.880624958,0.263244517,-1.705253082,-1.649401665
2017,4,5,5,-0.281966207,-0.113049455,0.449575925,0.695813982,-0.602096663,-0.931176186
2018,6,5,23,0.239627678,0.371753229,0.264840625,1.02024108,-1.296273189,-1.303965092
2016,1,14,7,-1.457762594,-1.353025551,0.326419058,0.479529249,0.931825504,0.32716465
2018,6,8,13,0.964554774,0.772647756,-0.658835875,-0.493752047,0.547602263,0.11267662
2016,11,7,9,-0.0432707,0.166644401,0.572732791,-1.683318075,-0.029722865,-0.132235527
2019,1,2,12,-1.325153979,-1.213178623,0.326419058,-1.25074861,0.711986433,0.818239689
2016,5,27,14,1.627597849,1.51849804,-0.474100575,0.479529249,1.981507555,1.769650936
2016,4,19,15,0.628612949,-0.299512026,-2.198296708,0.587671615,0.064352413,-0.236220837
2015,12,30,23,-0.706313775,-0.308835154,1.434830858,-0.061182582,-0.659532096,-0.713149071
2017,3,14,3,-1.652255229,-1.502195607,0.511154358,0.479529249,-0.608038259,-0.774378777
2018,12,16,7,-0.785878944,-0.476651468,1.065360258,-0.818179146,-1.009096024,-0.299455643
2018,10,14,6,-0.352690802,-0.187634483,0.449575925,-1.683318075,-1.563645032,-0.831358433
2013,2,26,23,-0.723994924,-0.262219512,1.681144591,1.669095278,-0.097060959,-0.165872574
2014,1,20,20,-1.935153608,-2.070906448,-0.535679008,0.046959784,1.746814492,1.528675079
2018,11,8,6,-0.423415397,-0.392743311,-0.043051542,0.15510215,-0.546641762,-0.711480141
2014,4,26,10,-0.052111275,0.17596753,0.634311225,0.479529249,-0.165389319,0.120206356
2015,3,18,0,-1.130661343,-1.502195607,-1.213041775,2.101664742,-0.698152473,-0.68391037
2013,3,26,13,-0.016748977,-0.65379091,-1.767247675,0.371386883,0.457488049,0.097715855
2013,4,10,13,-0.255444484,0.147998144,1.373252424,-0.385609681,0.760509471,0.503382683
2015,7,5,8,1.097163389,0.94046407,-0.597257442,-1.034463878,-0.863526909,0.253667831
2018,6,28,15,1.707163018,1.285419826,-1.213041775,0.046959784,2.094397888,1.862076759
2016,5,18,0,-0.0432707,-0.458005211,-1.274620208,0.263244517,-1.380445806,-1.374847412
2018,5,15,7,0.593250652,1.07098787,1.496409291,1.02024108,-0.121817611,-0.449627876
2013,2,1,11,-1.501965465,-1.558134379,-0.289365275,1.02024108,1.109083133,0.971169472
2019,10,3,18,0.257308827,0.791294013,1.804301458,-0.493752047,0.195067536,0.086513042
2013,10,7,22,0.000932171,0.362430101,1.126938691,-0.601894413,-0.768461365,-0.40863657
2016,5,2,14,0.266149401,0.17596753,-0.412522142,0.046959784,0.112875451,-0.063394547
2015,3,20,17,-0.343850228,-0.495297725,-0.597257442,0.046959784,0.203979931,0.242362976
2015,4,18,16,0.699337544,-0.355450797,-2.383032008,0.479529249,-0.68131795,-0.167649746
2018,8,5,17,2.158032309,1.527821168,-1.582512375,0.479529249,2.22808381,2.609207153
2018,2,19,4,-0.821241242,-0.569882753,0.819046525,-1.25074861,-1.340835163,-0.996182919
2014,11,22,8,-0.953849857,-0.802960967,0.449575925,-0.926321512,-0.069333509,0.059127808
2016,5,20,7,0.425279739,0.073413116,-1.089884908,-1.25074861,-0.138652135,-0.559051514
2013,6,5,21,0.637453523,0.194613787,-1.274620208,-0.169324948,-0.113895482,-0.293465137
2017,3,16,2,-1.24558881,-1.642042535,-1.274620208,0.479529249,-0.720928593,-1.016342163
2016,12,12,7,-0.847762965,-0.40206644,1.681144591,-0.277467314,0.396091552,-0.171863079
2017,11,29,17,-0.485299417,-0.607175268,-0.535679008,0.15510215,0.588203172,0.125720501
2018,3,21,6,-1.192545364,-1.558134379,-1.213041775,-0.061182582,0.336675586,-0.259614468
2013,1,22,3,-1.89979131,-1.903090135,-0.104629975,2.209807109,-0.473362072,-0.336110115
2018,10,2,22,0.204265381,0.651447085,1.434830858,-0.061182582,-0.89125436,-0.666897774
2013,11,27,9,-0.865444113,-0.691083424,0.511154358,1.88538001,0.90508832,0.340805054
2015,2,10,22,-1.493124891,-1.278440522,0.757468091,-1.467033343,0.70010324,0.378746033
2017,1,4,2,-0.564864586,-0.113049455,1.619566158,-0.818179146,-1.085346512,-1.20650959
2018,5,22,17,0.699337544,1.033695355,0.942203391,-0.818179146,0.139612635,0.013773441
2016,7,4,19,1.28281545,0.576862057,-1.767247675,-0.061182582,1.493306374,0.515579224
2014,5,7,7,-0.034430126,-0.40206644,-1.151463341,0.046959784,0.084157735,-0.42340374
2013,3,26,8,-0.44993712,-0.579205882,-0.535679008,0.803956348,0.58622264,0.006641865
2016,1,19,10,-1.466603168,-1.54881125,-0.350943708,1.128383446,1.215041604,0.817088127
2017,9,18,14,1.494989234,1.527821168,-0.104629975,-0.493752047,1.803259659,1.711587906
2013,2,8,2,-1.387037999,-1.017392923,1.434830858,-0.385609681,-0.515943513,-0.738111496
2013,9,27,4,0.204265381,0.5582158,1.065360258,-1.25074861,-1.363611282,-1.362496853
2015,11,11,14,0.363395719,0.334460715,-0.227786842,-0.710036779,0.32578266,0.089517117
2015,11,20,10,-0.343850228,-0.840253481,-1.459355508,2.317949475,0.247551639,0.058273792
2015,9,1,9,1.247453152,1.397297369,0.264840625,-0.818179146,1.703242785,0.909422874
2020,2,10,3,-0.697473201,-0.224926997,1.804301458,0.371386883,-0.989290702,-1.125524044
2016,12,8,0,-0.83892239,-0.663114039,0.511154358,-0.277467314,-0.684288748,-0.854785442
2013,4,7,2,-0.476458843,-0.458005211,-0.043051542,-1.034463878,-1.484423745,-1.431635857
2016,4,12,0,-0.662110904,-0.551236496,0.264840625,-0.061182582,-1.021969483,-0.962370396
2017,6,5,10,0.496004334,0.87520217,1.126938691,-0.493752047,0.205960463,-0.054793358
2014,11,3,18,0.248468253,-0.178311355,-1.274620208,0.15510215,0.946679495,0.225061417
2017,2,28,19,-0.0432707,0.026797473,0.080105325,-0.493752047,0.634745678,0.013349533
2013,11,17,0,0.124700212,0.213260044,0.141683758,-0.493752047,-1.280428931,-1.329375267
2017,11,11,9,-1.192545364,-1.315733037,-0.474100575,-0.710036779,-0.03863526,0.373957634
2017,4,7,21,-0.502980566,-0.793637838,-0.966728041,0.587671615,-0.1980681,-0.217010975
2015,3,10,17,-0.388053099,-0.364773926,-0.043051542,-0.818179146,0.668414725,0.363088608
2017,6,6,6,0.416439165,0.87520217,1.434830858,0.371386883,-0.466430209,-0.779211044
2017,6,7,13,0.884989605,0.502277029,-1.151463341,-0.601894413,0.083167469,-0.02112484
2017,3,21,3,-0.44993712,-0.094403198,1.188517124,-1.358890977,-1.161597001,-1.410206795
2019,11,8,11,-0.98037158,-1.073331695,-0.412522142,-0.710036779,0.504030555,0.466484547
2016,9,11,8,0.663975246,0.576862057,-0.412522142,0.695813982,-0.638736508,-0.227603436
2019,8,25,18,1.167887983,0.698062728,-1.336198641,1.452810545,0.082177202,0.342460155
2018,10,4,4,1.220931429,1.602406196,1.003781825,1.452810545,-1.329942236,-0.446590424
2013,9,8,11,0.743540415,0.586185186,-0.597257442,0.803956348,-0.349578811,0.222898006
2014,8,20,7,0.831946159,1.173542284,0.942203391,-1.034463878,0.311918934,-0.082952976
2015,5,25,2,0.920351902,0.791294013,-0.535679008,-1.142606244,-1.603255675,-1.343681335
2013,8,22,0,1.14136626,1.229481055,0.080105325,-0.061182582,-0.133700804,-0.65445137
2013,3,1,23,-1.24558881,-1.110624209,0.387997491,1.236525813,-0.072304307,-0.113171101
2018,12,3,17,-0.750516647,-0.485974597,0.880624958,1.02024108,1.133839785,0.817800045
2018,4,19,0,-0.653270329,-0.635144653,-0.043051542,0.695813982,-0.991271234,-1.012052536
2015,2,19,11,-2.226892561,-2.44383159,-0.781992742,1.452810545,1.58044979,1.181751251
2018,6,19,10,1.14136626,0.828586528,-0.966728041,-0.061182582,1.197216815,0.305574894
2018,3,12,9,-1.015733877,-1.026716052,-0.166208408,-1.358890977,0.507001353,0.302271366
2017,8,6,21,1.061801091,0.931140942,-0.535679008,-0.926321512,-0.606057727,0.104972839
2016,11,11,8,-0.24660391,-0.420712697,-0.658835875,1.128383446,-0.048537921,-0.218089104
2013,12,29,14,-0.388053099,-0.420712697,-0.227786842,-0.385609681,-0.280260185,0.373071671
2013,3,2,21,-1.166023641,-1.017392923,0.449575925,1.02024108,0.331724256,0.706160069
2018,5,31,12,1.733684741,1.70496061,-0.289365275,0.912098714,2.157774918,1.973041534
2016,3,1,18,-1.501965465,-1.362348679,0.449575925,0.695813982,1.734931299,1.059447289
2019,11,29,5,-1.0422556,-0.84957661,0.634311225,-0.818179146,-0.831838395,-0.891393661
2019,10,2,19,0.363395719,0.586185186,0.572732791,1.236525813,0.073264808,-0.144791126
2019,6,12,11,0.973395348,0.604831443,-1.089884908,0.803956348,0.218833922,-0.04998827
2015,6,7,1,0.301511699,-0.047787555,-1.089884908,-1.467033343,-1.830026609,-1.683475971
2014,3,31,17,0.124700212,-0.765668453,-2.198296708,-0.385609681,0.314889733,-0.037500858
2013,5,20,14,1.539192105,1.471882397,-0.350943708,-0.169324948,-0.247581404,1.674804211
2014,2,18,20,-1.112980195,-1.064008566,0.080105325,-1.25074861,1.335854067,0.873950481
2013,5,9,9,0.787743287,1.080310998,0.819046525,-0.818179146,0.618901421,0.190698624
2013,10,26,20,-0.290806782,0.026797473,1.003781825,0.046959784,-0.223815018,0.218720436
2017,5,28,20,0.840786733,1.024372227,0.387997491,-0.926321512,-0.364432802,-0.066175938
2015,4,25,4,-0.936168708,-0.84957661,0.203262191,-0.926321512,-1.217051902,-1.029165268
2018,10,21,9,-0.529502289,-0.71905281,-0.720414308,1.128383446,-0.696171941,-0.095585823
2016,5,26,23,0.81426501,1.089634127,0.695889658,-1.25074861,-0.59021347,-1.047008991
2018,9,1,20,1.34469947,1.676991225,0.880624958,-0.818179146,0.704064304,1.160065651
2016,7,25,2,1.265134301,1.639698711,1.003781825,-0.277467314,-0.607047993,-0.544739246
2017,10,7,23,1.176728558,1.210834798,-0.104629975,-0.385609681,-1.297263455,-0.137360573
2015,12,28,22,-1.015733877,-0.65379091,1.311673991,1.236525813,0.023751503,0.086501598
2013,8,28,19,1.530351531,1.509174911,-0.227786842,-1.467033343,2.427127293,1.95131588
2014,2,3,4,-1.643414655,-1.436933708,0.757468091,-0.277467314,-0.569417882,-0.55582428
2018,6,1,6,1.008757645,1.434589883,1.250095558,-1.358890977,0.380247294,-0.297252655
2016,1,17,12,-0.989212154,-0.970777281,-0.043051542,1.344668179,0.130700241,0.715560913
2015,8,14,13,1.318177747,1.583759939,0.634311225,-0.061182582,1.492316108,1.257931709
2017,12,6,21,-0.670951478,-0.802960967,-0.535679008,1.128383446,0.32578266,0.329120636
2019,7,1,0,0.699337544,0.819263399,0.203262191,-0.277467314,-1.301224519,-1.379727364
2015,12,25,17,-0.175879315,-0.168988226,-0.104629975,-0.169324948,-0.493167393,0.200182438
2015,8,8,9,0.982235922,1.182865412,0.449575925,-0.710036779,-0.210941559,0.347737312
2014,6,12,13,1.388902342,1.51849804,0.203262191,0.695813982,1.521033825,1.225483418
2016,3,16,12,-0.361531376,0.082736244,1.557987724,1.236525813,0.717928029,0.409009933
2018,5,9,15,1.123685112,0.716708985,-1.213041775,-0.277467314,0.283201218,0.255896568
2014,12,3,4,-0.679792052,-0.252896383,1.557987724,-0.601894413,-0.837779991,-1.094330788
2016,11,9,18,-0.370371951,-0.346127668,-0.043051542,0.263244517,0.040586027,0.375345707
2013,7,27,19,1.008757645,1.38797424,1.065360258,-0.818179146,-0.023781269,0.628284931
2019,11,14,20,-0.750516647,-0.672437167,0.203262191,0.15510215,0.788236921,0.28377676
2017,7,22,22,1.088322814,1.443913011,0.942203391,-1.467033343,-0.356510673,-0.006527901
2018,10,16,22,0.036294469,-0.327481411,-1.151463341,0.695813982,-0.856595047,-0.757108688
2018,5,12,2,-0.025589552,-0.579205882,-1.582512375,-1.25074861,-1.800318626,-1.720059395
2018,1,21,21,-0.564864586,-0.150341969,1.434830858,-1.25074861,-0.204999962,0.350099087
2015,8,13,5,0.389917442,0.483630772,0.141683758,-1.034463878,-0.94670926,-1.102640152
2013,3,17,16,-0.918487559,-1.427610579,-1.582512375,-0.818179146,-0.05646005,0.680041313
2017,8,3,4,0.929192476,1.360004854,1.250095558,-0.385609681,-0.784305622,-1.027657509
2015,2,21,10,-1.616892932,-1.390318065,0.819046525,-1.25074861,0.968465349,0.895549774
2015,3,12,4,-0.98037158,-0.858899738,0.326419058,-0.493752047,-0.694191409,-0.908929825
2014,8,14,9,0.593250652,0.464984515,-0.535679008,1.669095278,0.386188891,-0.011906147
2017,12,9,20,-0.98037158,-0.774991581,0.634311225,-0.926321512,-0.001005149,0.673875809
2014,1,3,22,-1.917472459,-1.86579762,0.141683758,-0.493752047,0.976387478,0.788757801
2014,6,9,14,1.477308085,1.052341613,-1.213041775,-0.061182582,1.335854067,1.215679646
2013,12,24,21,-1.970515905,-1.847151363,0.449575925,-0.169324948,0.233687914,1.015059471
2016,9,9,13,1.636438423,0.987079713,-1.644090808,-0.926321512,2.607355721,1.695103168
2019,1,19,16,-2.032399925,-1.93105952,0.387997491,0.695813982,0.972426413,1.420567036
2016,7,30,0,1.088322814,0.931140942,-0.597257442,0.15510215,-0.632794911,-0.924023628
